"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","122.0","11/1/2015","01:12:49","Bullock Museum @ Congress & MLK","2nd & Congress","66.0"
"Walk Up","470.0","11/1/2015","01:12:25","Nueces @ 3rd","East 11th St. & San Marcos","16.0"
"Walk Up","555.0","11/1/2015","02:12:54","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","8.0"
"Walk Up","36.0","11/1/2015","10:12:32","Zilker Park","Rainey @ River St","39.0"
"Walk Up","460.0","11/1/2015","10:12:53","Zilker Park","Zilker Park","0.0"
"Walk Up","348.0","11/1/2015","14:12:33","South Congress & Elizabeth","2nd & Congress","27.0"
"Walk Up","559.0","11/1/2015","12:12:11","Long Center @ South 1st & Riverside","Zilker Park","16.0"
"Walk Up","334.0","11/1/2015","10:12:38","Bullock Museum @ Congress & MLK","UT West Mall @ Guadalupe","18.0"
"Walk Up","122.0","11/1/2015","12:12:26","Zilker Park","Long Center @ South 1st & Riverside","21.0"
"Walk Up","122.0","11/1/2015","12:12:28","Long Center @ South 1st & Riverside","Zilker Park","16.0"
"Explorer","860.0","11/1/2015","10:12:08","5th & San Marcos","East 4th & Chicon","0.0"
"Explorer","409.0","11/1/2015","11:12:41","Plaza Saltillo","Capitol Station / Congress & 11th","15.0"
"Explorer","969.0","11/1/2015","13:12:00","UT West Mall @ Guadalupe","Trinity & 6th Street","14.0"
"Walk Up","546.0","11/1/2015","14:12:43","South Congress & Academy","8th & Congress","13.0"
"Walk Up","142.0","11/1/2015","12:12:49","Barton Springs @ Kinney Ave","South Congress & James","11.0"
"Walk Up","27.0","11/1/2015","16:12:27","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","11.0"
"Walk Up","683.0","11/1/2015","14:12:23","South Congress & Academy","8th & Congress","13.0"
"Walk Up","589.0","11/1/2015","12:12:11","Barton Springs @ Kinney Ave","South Congress & James","11.0"
"Walk Up","185.0","11/1/2015","13:12:36","South Congress & Elizabeth","Barton Springs & Riverside","29.0"
"Walk Up","28.0","11/1/2015","10:12:52","Waller & 6th St.","Long Center @ South 1st & Riverside","51.0"
"Walk Up","105.0","11/1/2015","12:12:39","4th & Congress","Capitol Station / Congress & 11th","11.0"
"Walk Up","693.0","11/1/2015","13:12:34","Capitol Station / Congress & 11th","Pfluger Bridge @ W 2nd Street","12.0"
"Walk Up","937.0","11/1/2015","10:12:24","City Hall / Lavaca & 2nd","2nd & Congress","4.0"
"Walk Up","412.0","11/1/2015","11:12:51","Pfluger Bridge @ W 2nd Street","5th & Bowie","18.0"
"Walk Up","395.0","11/1/2015","10:12:50","17th & Guadalupe","17th & Guadalupe","336.0"
"Walk Up","895.0","11/1/2015","10:12:54","Lavaca & 6th","Trinity & 6th Street","112.0"
"Walk Up","272.0","11/1/2015","11:12:34","South Congress & Elizabeth","Palmer Auditorium","40.0"
"Walk Up","772.0","11/1/2015","13:12:43","Bullock Museum @ Congress & MLK","State Capitol @ 14th & Colorado","39.0"
"Walk Up","299.0","11/1/2015","12:12:29","Plaza Saltillo","South Congress & Academy","31.0"
"Walk Up","432.0","11/1/2015","18:12:56","West & 6th St.","2nd & Congress","13.0"
"Walk Up","80.0","11/1/2015","12:12:59","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","35.0"
"Walk Up","178.0","11/1/2015","12:12:34","5th & Bowie","UT West Mall @ Guadalupe","20.0"
"Walk Up","925.0","11/1/2015","13:12:18","8th & Congress","South Congress & James","14.0"
"Walk Up","247.0","11/1/2015","12:12:25","5th & Bowie","Barton Springs @ Kinney Ave","75.0"
"Walk Up","445.0","11/1/2015","12:12:24","Riverside @ S. Lamar","Barton Springs Pool","17.0"
"Walk Up","445.0","11/1/2015","13:12:02","Rainey St @ Cummings","East 11th St. & San Marcos","15.0"
"Walk Up","158.0","11/1/2015","12:12:53","Toomey Rd @ South Lamar","Nueces @ 3rd","140.0"
"Walk Up","62.0","11/1/2015","12:12:25","Bullock Museum @ Congress & MLK","Convention Center / 3rd & Trinity","21.0"
"Walk Up","861.0","11/1/2015","13:12:39","South Congress & Academy","Nueces @ 3rd","12.0"
"Walk Up","320.0","11/1/2015","13:12:29","South Congress & Elizabeth","Zilker Park","101.0"
"Walk Up","232.0","11/1/2015","13:12:01","State Capitol Visitors Garage @ San Jacinto & 12th","Davis at Rainey Street","18.0"
"Walk Up","275.0","11/1/2015","13:12:44","Capitol Station / Congress & 11th","Barton Springs @ Kinney Ave","37.0"
"Walk Up","991.0","11/1/2015","13:12:16","Capitol Station / Congress & 11th","South Congress & Academy","38.0"
"Walk Up","890.0","11/1/2015","13:12:58","3rd & West","Zilker Park","23.0"
"Walk Up","716.0","11/1/2015","17:12:54","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","23.0"
"Walk Up","397.0","11/1/2015","13:12:39","South Congress & James","2nd & Congress","29.0"
"Walk Up","95.0","11/1/2015","13:12:31","South Congress & James","2nd & Congress","28.0"
"Walk Up","801.0","11/1/2015","13:12:19","Lavaca & 6th","Palmer Auditorium","165.0"
"Walk Up","452.0","11/1/2015","13:12:53","4th & Congress","Capitol Station / Congress & 11th","18.0"
"Walk Up","523.0","11/1/2015","14:12:26","Convention Center / 3rd & Trinity","Pfluger Bridge @ W 2nd Street","22.0"
"Walk Up","523.0","11/1/2015","16:12:45","East 2nd & Pedernales","Waller & 6th St.","14.0"
"Walk Up","856.0","11/1/2015","13:12:53","South Congress & James","Convention Center / 4th St. @ MetroRail","18.0"
"Walk Up","937.0","11/1/2015","13:12:18","Waller & 6th St.","Convention Center / 3rd & Trinity","11.0"
"Walk Up","142.0","11/1/2015","13:12:28","South Congress & James","Waller & 6th St.","31.0"
"Walk Up","62.0","11/1/2015","14:12:54","Convention Center / 3rd & Trinity","West & 6th St.","16.0"
"Walk Up","446.0","11/1/2015","14:12:29","Convention Center / 4th St. @ MetroRail","4th & Congress","5.0"
"Walk Up","406.0","11/1/2015","14:12:04","Riverside @ S. Lamar","Pfluger Bridge @ W 2nd Street","27.0"
"Walk Up","576.0","11/1/2015","15:12:12","Rainey @ River St","Red River & 8th Street","7.0"
"Walk Up","72.0","11/1/2015","14:12:07","East 4th & Chicon","Plaza Saltillo","98.0"
"Walk Up","930.0","11/1/2015","21:12:41","17th & Guadalupe","Palmer Auditorium","19.0"
"Walk Up","203.0","11/1/2015","19:12:50","State Capitol Visitors Garage @ San Jacinto & 12th","17th & Guadalupe","32.0"
"Walk Up","660.0","11/1/2015","22:12:56","Convention Center / 4th St. @ MetroRail","11th & San Jacinto","7.0"
"Walk Up","712.0","11/1/2015","14:12:05","ACC - West & 12th Street","ACC - West & 12th Street","52.0"
"Walk Up","451.0","11/1/2015","14:12:46","ACC - West & 12th Street","ACC - West & 12th Street","4.0"
"Walk Up","864.0","11/1/2015","21:12:45","Barton Springs @ Kinney Ave","Toomey Rd @ South Lamar","16.0"
"Walk Up","789.0","11/1/2015","14:12:08","San Jacinto & 8th Street","Republic Square @ Guadalupe & 4th St.","109.0"
"Walk Up","134.0","11/1/2015","14:12:49","Rainey St @ Cummings","Rainey St @ Cummings","0.0"
"Walk Up","922.0","11/1/2015","14:12:20","Rainey St @ Cummings","Convention Center / 3rd & Trinity","99.0"
"Walk Up","421.0","11/1/2015","14:12:30","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","84.0"
"Walk Up","528.0","11/1/2015","15:12:39","Barton Springs Pool","City Hall / Lavaca & 2nd","18.0"
"Walk Up","735.0","11/1/2015","18:12:16","5th & San Marcos","Capital Metro HQ - East 5th at Broadway","17.0"
"Walk Up","735.0","11/1/2015","15:12:20","Barton Springs Pool","City Hall / Lavaca & 2nd","16.0"
"Walk Up","208.0","11/1/2015","16:12:53","3rd & West","Nueces @ 3rd","3.0"
"Walk Up","548.0","11/1/2015","16:12:39","Nueces @ 3rd","Nueces @ 3rd","0.0"
"Walk Up","40.0","11/1/2015","15:12:02","Long Center @ South 1st & Riverside","3rd & West","62.0"
"Walk Up","862.0","11/1/2015","14:12:42","Barton Springs Pool","South Congress & James","65.0"
"Walk Up","539.0","11/1/2015","15:12:22","South Congress & Academy","Davis at Rainey Street","12.0"
"Walk Up","282.0","11/1/2015","17:12:44","Lavaca & 6th","2nd & Congress","8.0"
"Walk Up","693.0","11/1/2015","15:12:08","Pfluger Bridge @ W 2nd Street","Convention Center / 3rd & Trinity","20.0"
"Walk Up","113.0","11/1/2015","15:12:54","UT West Mall @ Guadalupe","Davis at Rainey Street","95.0"
"Walk Up","625.0","11/1/2015","15:12:42","Palmer Auditorium","Palmer Auditorium","59.0"
"Walk Up","142.0","11/1/2015","15:12:56","Waller & 6th St.","UT West Mall @ Guadalupe","411.0"
"Walk Up","435.0","11/1/2015","15:12:38","Waller & 6th St.","Republic Square @ Guadalupe & 4th St.","333.0"
"Walk Up","895.0","11/1/2015","15:12:10","Trinity & 6th Street","Capitol Station / Congress & 11th","16.0"
"Walk Up","409.0","11/1/2015","16:12:49","Capitol Station / Congress & 11th","8th & Congress","21.0"
"Walk Up","334.0","11/1/2015","15:12:02","Trinity & 6th Street","Capitol Station / Congress & 11th","15.0"
"Walk Up","589.0","11/1/2015","15:12:48","2nd & Congress","Capitol Station / Congress & 11th","20.0"
"Walk Up","576.0","11/1/2015","15:12:30","Rainey @ River St","Rainey @ River St","1.0"
"Walk Up","213.0","11/1/2015","15:12:57","4th & Congress","4th & Congress","57.0"
"Walk Up","976.0","11/1/2015","15:12:33","Barton Springs & Riverside","Barton Springs & Riverside","78.0"
"Walk Up","190.0","11/1/2015","17:12:46","South Congress & Academy","4th & Congress","26.0"
"Walk Up","332.0","11/1/2015","15:12:22","Bullock Museum @ Congress & MLK","4th & Congress","17.0"
"Walk Up","332.0","11/1/2015","17:12:01","4th & Congress","South Congress & James","16.0"
"Walk Up","428.0","11/1/2015","16:12:27","Riverside @ S. Lamar","Zilker Park","27.0"
"Walk Up","881.0","11/1/2015","15:12:52","Barton Springs & Riverside","Zilker Park","34.0"
"Walk Up","397.0","11/1/2015","16:12:00","2nd & Congress","2nd & Congress","89.0"
"Walk Up","709.0","11/1/2015","16:12:51","ACC - West & 12th Street","ACC - West & 12th Street","28.0"
"Walk Up","544.0","11/1/2015","16:12:24","City Hall / Lavaca & 2nd","South Congress & Academy","16.0"
"Walk Up","669.0","11/1/2015","16:12:31","Palmer Auditorium","South Congress & Academy","11.0"
"Walk Up","610.0","11/1/2015","16:12:08","Zilker Park","Zilker Park","57.0"
"Walk Up","965.0","11/1/2015","16:12:44","Zilker Park","Zilker Park","57.0"
"Walk Up","547.0","11/1/2015","16:12:15","Rainey St @ Cummings","Rainey St @ Cummings","100.0"
"Walk Up","134.0","11/1/2015","16:12:58","Rainey St @ Cummings","Rainey St @ Cummings","2.0"
"Walk Up","575.0","11/1/2015","16:12:29","Guadalupe & 21st","Bullock Museum @ Congress & MLK","1710.0"
"Walk Up","395.0","11/1/2015","16:12:43","17th & Guadalupe","UT West Mall @ Guadalupe","2660.0"
"Walk Up","983.0","11/1/2015","16:12:09","17th & Guadalupe","Capital Metro HQ - East 5th at Broadway","1420.0"
"Walk Up","539.0","11/1/2015","16:12:30","Davis at Rainey Street","Davis at Rainey Street","55.0"
"Walk Up","991.0","11/1/2015","17:12:52","8th & Congress","UT West Mall @ Guadalupe","376.0"
"Walk Up","544.0","11/1/2015","19:12:18","South Congress & Academy","Trinity & 6th Street","15.0"
"Walk Up","158.0","11/1/2015","21:12:41","17th & Guadalupe","Palmer Auditorium","18.0"
"Walk Up","260.0","11/1/2015","00:12:30","Convention Center / 4th St. @ MetroRail","South Congress & Academy","75.0"
"Walk Up","869.0","11/1/2015","01:12:01","Convention Center / 4th St. @ MetroRail","Toomey Rd @ South Lamar","27.0"
"Walk Up","281.0","11/1/2015","01:12:07","Rainey St @ Cummings","Barton Springs & Riverside","24.0"
"Walk Up","132.0","11/1/2015","01:12:38","UT West Mall @ Guadalupe","Republic Square @ Guadalupe & 4th St.","25.0"
"Walk Up","54.0","11/1/2015","02:12:54","Davis at Rainey Street","Barton Springs & Riverside","15.0"
"Walk Up","341.0","11/1/2015","02:12:20","Waller & 6th St.","San Jacinto & 8th Street","14.0"
"Walk Up","664.0","11/1/2015","10:12:29","Zilker Park","Zilker Park","2.0"
"Walk Up","385.0","11/1/2015","10:12:57","17th & Guadalupe","Republic Square @ Guadalupe & 4th St.","126.0"
"Walk Up","124.0","11/1/2015","11:12:48","Barton Springs @ Kinney Ave","Pfluger Bridge @ W 2nd Street","11.0"
"Walk Up","412.0","11/1/2015","12:12:25","5th & Bowie","2nd & Congress","19.0"
"Weekender","116.0","11/1/2015","12:12:32","Barton Springs & Riverside","Barton Springs & Riverside","24.0"
"Walk Up","925.0","11/1/2015","12:12:57","Waller & 6th St.","8th & Congress","8.0"
"Walk Up","190.0","11/1/2015","12:12:16","East 2nd & Pedernales","Convention Center / 3rd & Trinity","13.0"
"Walk Up","122.0","11/1/2015","12:12:51","Zilker Park","Zilker Park","0.0"
"Walk Up","80.0","11/1/2015","12:12:10","City Hall / Lavaca & 2nd","11th & San Jacinto","11.0"
"Walk Up","220.0","11/1/2015","12:12:22","Plaza Saltillo","Riverside @ S. Lamar","28.0"
"Walk Up","646.0","11/1/2015","12:12:18","Davis at Rainey Street","South Congress & Academy","22.0"
"Walk Up","428.0","11/1/2015","13:12:24","Barton Springs & Riverside","Riverside @ S. Lamar","91.0"
"Explorer","334.0","11/1/2015","13:12:39","UT West Mall @ Guadalupe","Trinity & 6th Street","15.0"
"Walk Up","406.0","11/1/2015","13:12:20","Riverside @ S. Lamar","Riverside @ S. Lamar","37.0"
"Walk Up","26.0","11/1/2015","13:12:17","South Congress & Elizabeth","Pfluger Bridge @ W 2nd Street","77.0"
"Walk Up","435.0","11/1/2015","13:12:31","South Congress & James","Waller & 6th St.","37.0"
"Walk Up","260.0","11/1/2015","13:12:55","South Congress & Academy","South Congress & Academy","86.0"
"Walk Up","610.0","11/1/2015","14:12:57","Long Center @ South 1st & Riverside","Pfluger Bridge @ W 2nd Street","22.0"
"Walk Up","356.0","11/1/2015","14:12:03","Barton Springs @ Kinney Ave","5th & Bowie","15.0"
"Walk Up","668.0","11/1/2015","14:12:18","Capitol Station / Congress & 11th","Davis at Rainey Street","14.0"
"Walk Up","902.0","11/1/2015","14:12:58","West & 6th St.","Rainey @ River St","17.0"
"Walk Up","393.0","11/1/2015","14:12:53","Lavaca & 6th","2nd & Congress","7.0"
"Walk Up","101.0","11/1/2015","14:12:27","Rainey @ River St","San Jacinto & 8th Street","19.0"
"Walk Up","40.0","11/1/2015","14:12:08","Nueces @ 3rd","Long Center @ South 1st & Riverside","18.0"
"Walk Up","507.0","11/1/2015","14:12:39","Convention Center / 3rd & Trinity","5th & San Marcos","6.0"
"Walk Up","26.0","11/1/2015","15:12:34","Pfluger Bridge @ W 2nd Street","Convention Center / 3rd & Trinity","22.0"
"Walk Up","765.0","11/1/2015","15:12:03","Palmer Auditorium","Palmer Auditorium","59.0"
"Walk Up","996.0","11/1/2015","15:12:12","Rainey @ River St","Rainey @ River St","0.0"
"Walk Up","105.0","11/1/2015","15:12:13","Riverside @ S. Lamar","Barton Springs & Riverside","20.0"
"Walk Up","563.0","11/1/2015","15:12:56","Convention Center / 3rd & Trinity","Convention Center / 3rd & Trinity","101.0"
"Walk Up","220.0","11/1/2015","15:12:49","3rd & West","5th & Bowie","215.0"
"Walk Up","354.0","11/1/2015","15:12:00","17th & Guadalupe","Long Center @ South 1st & Riverside","14.0"
"Walk Up","116.0","11/1/2015","15:12:23","Barton Springs & Riverside","Barton Springs & Riverside","70.0"
"Walk Up","169.0","11/1/2015","15:12:22","East 4th & Chicon","Convention Center / 4th St. @ MetroRail","11.0"
"Walk Up","541.0","11/1/2015","15:12:06","East 4th & Chicon","Convention Center / 4th St. @ MetroRail","11.0"
"Walk Up","254.0","11/1/2015","15:12:21","UT West Mall @ Guadalupe","UT West Mall @ Guadalupe","30.0"
"Walk Up","957.0","11/1/2015","15:12:05","Convention Center / 4th St. @ MetroRail","Rainey St @ Cummings","98.0"
"Walk Up","560.0","11/1/2015","15:12:54","Convention Center / 4th St. @ MetroRail","Rainey St @ Cummings","98.0"
"Walk Up","105.0","11/1/2015","15:12:37","Barton Springs & Riverside","Zilker Park","31.0"
"Walk Up","775.0","11/1/2015","15:12:02","Palmer Auditorium","5th & Bowie","145.0"
"Walk Up","561.0","11/1/2015","15:12:12","Palmer Auditorium","5th & Bowie","39.0"
"Walk Up","270.0","11/1/2015","16:12:22","2nd & Congress","Toomey Rd @ South Lamar","20.0"
"Walk Up","549.0","11/1/2015","16:12:41","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","11.0"
"Walk Up","40.0","11/1/2015","16:12:27","3rd & West","Nueces @ 3rd","3.0"
"Walk Up","853.0","11/1/2015","16:12:06","West & 6th St.","Davis at Rainey Street","18.0"
"Walk Up","384.0","11/1/2015","16:12:39","5th & San Marcos","5th & San Marcos","42.0"
"Walk Up","360.0","11/1/2015","16:12:15","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","32.0"
"Walk Up","106.0","11/1/2015","16:12:07","Toomey Rd @ South Lamar","Capitol Station / Congress & 11th","17.0"
"Explorer","459.0","11/1/2015","16:12:04","Capitol Station / Congress & 11th","2nd & Congress","9.0"
"Walk Up","315.0","11/1/2015","16:12:41","Davis at Rainey Street","Davis at Rainey Street","19.0"
"Walk Up","513.0","11/1/2015","16:12:37","Capitol Station / Congress & 11th","South Congress & James","16.0"
"Walk Up","685.0","11/1/2015","16:12:14","Davis at Rainey Street","Davis at Rainey Street","54.0"
"Walk Up","996.0","11/1/2015","17:12:23","Rainey @ River St","Trinity & 6th Street","9.0"
"Walk Up","856.0","11/1/2015","17:12:49","South Congress & Elizabeth","West & 6th St.","20.0"
"Walk Up","107.0","11/1/2015","17:12:00","Rainey St @ Cummings","Barton Springs Pool","65.0"
"Walk Up","520.0","11/1/2015","17:12:42","South Congress & James","Waller & 6th St.","19.0"
"Walk Up","925.0","11/1/2015","18:12:12","South Congress & Elizabeth","Barton Springs Pool","22.0"
"Walk Up","507.0","11/1/2015","18:12:45","5th & San Marcos","5th & San Marcos","22.0"
"Walk Up","528.0","11/1/2015","18:12:43","5th & San Marcos","Capital Metro HQ - East 5th at Broadway","18.0"
"Weekender","650.0","11/1/2015","21:12:09","4th & Congress","East 6th & Pedernales St.","15.0"
"Walk Up","864.0","11/1/2015","21:12:21","17th & Guadalupe","Palmer Auditorium","18.0"
"Walk Up","206.0","11/1/2015","21:12:53","Toomey Rd @ South Lamar","Nueces @ 3rd","11.0"
"Walk Up","197.0","11/1/2015","21:12:27","Barton Springs @ Kinney Ave","Toomey Rd @ South Lamar","15.0"
"Walk Up","393.0","11/1/2015","22:12:40","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","0.0"
"Walk Up","869.0","11/1/2015","22:12:13","Toomey Rd @ South Lamar","Convention Center / 4th St. @ MetroRail","29.0"
"Walk Up","197.0","11/1/2015","22:12:39","Toomey Rd @ South Lamar","Convention Center / 4th St. @ MetroRail","29.0"
"Walk Up","544.0","11/1/2015","13:12:28","17th & Guadalupe","Zilker Park","28.0"
"Walk Up","966.0","11/1/2015","13:12:25","Capitol Station / Congress & 11th","2nd & Congress","6.0"
"Walk Up","685.0","11/1/2015","13:12:04","State Capitol Visitors Garage @ San Jacinto & 12th","Davis at Rainey Street","21.0"
"Walk Up","182.0","11/1/2015","13:12:15","State Capitol Visitors Garage @ San Jacinto & 12th","Davis at Rainey Street","19.0"
"Walk Up","445.0","11/1/2015","13:12:41","Barton Springs Pool","Riverside @ S. Lamar","9.0"
"Walk Up","352.0","11/1/2015","13:12:48","Capitol Station / Congress & 11th","South Congress & Academy","40.0"
"Weekender","106.0","11/1/2015","13:12:40","Rainey @ River St","2nd & Congress","11.0"
"Walk Up","165.0","11/1/2015","13:12:36","Barton Springs @ Kinney Ave","City Hall / Lavaca & 2nd","25.0"
"Walk Up","976.0","11/1/2015","13:12:00","South Congress & Elizabeth","Barton Springs & Riverside","28.0"
"Walk Up","75.0","11/1/2015","13:12:07","State Capitol @ 14th & Colorado","Bullock Museum @ Congress & MLK","6.0"
"Walk Up","272.0","11/1/2015","13:12:22","Bullock Museum @ Congress & MLK","State Capitol @ 14th & Colorado","39.0"
"Walk Up","867.0","11/1/2015","13:12:43","4th & Congress","Capitol Station / Congress & 11th","16.0"
"Walk Up","907.0","11/1/2015","13:12:13","5th & San Marcos","Convention Center / 4th St. @ MetroRail","19.0"
"Walk Up","925.0","11/1/2015","13:12:15","South Congress & James","Convention Center / 4th St. @ MetroRail","19.0"
"Walk Up","563.0","11/1/2015","14:12:58","Long Center @ South 1st & Riverside","Pfluger Bridge @ W 2nd Street","19.0"
"Walk Up","646.0","11/1/2015","14:12:18","South Congress & Academy","8th & Congress","12.0"
"Walk Up","610.0","11/1/2015","14:12:01","Pfluger Bridge @ W 2nd Street","Zilker Park","25.0"
"Walk Up","451.0","11/1/2015","14:12:02","ACC - West & 12th Street","ACC - West & 12th Street","25.0"
"Walk Up","453.0","11/1/2015","14:12:12","San Jacinto & 8th Street","Republic Square @ Guadalupe & 4th St.","111.0"
"Walk Up","571.0","11/1/2015","14:12:17","San Jacinto & 8th Street","Republic Square @ Guadalupe & 4th St.","110.0"
"Walk Up","370.0","11/1/2015","14:12:04","Rainey @ River St","San Jacinto & 8th Street","19.0"
"Walk Up","735.0","11/1/2015","14:12:27","Zilker Park","Barton Springs Pool","7.0"
"Walk Up","398.0","11/1/2015","14:12:35","South Congress & Academy","Davis at Rainey Street","13.0"
"Walk Up","100.0","11/1/2015","15:12:13","UT West Mall @ Guadalupe","Davis at Rainey Street","97.0"
"Walk Up","898.0","11/1/2015","15:12:55","UT West Mall @ Guadalupe","Davis at Rainey Street","97.0"
"Walk Up","208.0","11/1/2015","15:12:24","Long Center @ South 1st & Riverside","3rd & West","60.0"
"Walk Up","348.0","11/1/2015","15:12:18","2nd & Congress","Capitol Station / Congress & 11th","20.0"
"Walk Up","25.0","11/1/2015","15:12:00","Pfluger Bridge @ W 2nd Street","East 2nd & Pedernales","42.0"
"Walk Up","275.0","11/1/2015","15:12:40","Pfluger Bridge @ W 2nd Street","Riverside @ S. Lamar","26.0"
"Walk Up","897.0","11/1/2015","15:12:52","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","49.0"
"Walk Up","520.0","11/1/2015","15:12:05","Bullock Museum @ Congress & MLK","4th & Congress","18.0"
"Walk Up","399.0","11/1/2015","15:12:12","Convention Center / 4th St. @ MetroRail","Rainey St @ Cummings","102.0"
"Walk Up","875.0","11/1/2015","15:12:41","Convention Center / 4th St. @ MetroRail","Rainey St @ Cummings","99.0"
"Walk Up","577.0","11/1/2015","15:12:27","Davis at Rainey Street","Lavaca & 6th","0.0"
"Walk Up","965.0","11/1/2015","15:12:12","Barton Springs & Riverside","Zilker Park","32.0"
"Walk Up","80.0","11/1/2015","15:12:29","11th & San Jacinto","Capitol Station / Congress & 11th","50.0"
"Walk Up","272.0","11/1/2015","15:12:51","State Capitol @ 14th & Colorado","South Congress & James","26.0"
"Walk Up","334.0","11/1/2015","16:12:17","Capitol Station / Congress & 11th","5th & San Marcos","53.0"
"Walk Up","203.0","11/1/2015","16:12:52","Trinity & 6th Street","State Capitol Visitors Garage @ San Jacinto & 12th","13.0"
"Walk Up","464.0","11/1/2015","16:12:21","Trinity & 6th Street","State Capitol Visitors Garage @ San Jacinto & 12th","11.0"
"Walk Up","930.0","11/1/2015","16:12:55","Trinity & 6th Street","State Capitol Visitors Garage @ San Jacinto & 12th","12.0"
"Walk Up","254.0","11/1/2015","16:12:36","UT West Mall @ Guadalupe","Capitol Station / Congress & 11th","17.0"
"Walk Up","178.0","11/1/2015","16:12:39","UT West Mall @ Guadalupe","City Hall / Lavaca & 2nd","13.0"
"Walk Up","236.0","11/1/2015","16:12:09","Riverside @ S. Lamar","2nd & Congress","23.0"
"Walk Up","260.0","11/1/2015","16:12:10","South Congress & Academy","Capitol Station / Congress & 11th","14.0"
"Walk Up","321.0","11/1/2015","16:12:16","Capitol Station / Congress & 11th","South Congress & James","16.0"
"Walk Up","937.0","11/1/2015","17:12:51","South Congress & James","4th & Congress","10.0"
"Walk Up","955.0","11/1/2015","17:12:16","Capitol Station / Congress & 11th","Toomey Rd @ South Lamar","42.0"
"Walk Up","930.0","11/1/2015","19:12:27","State Capitol Visitors Garage @ San Jacinto & 12th","17th & Guadalupe","31.0"
"Walk Up","421.0","11/1/2015","21:12:11","17th & Guadalupe","17th & Guadalupe","0.0"
"Walk Up","158.0","11/1/2015","21:12:51","Palmer Auditorium","Barton Springs @ Kinney Ave","8.0"
"Walk Up","839.0","11/1/2015","21:12:25","East 6th & Pedernales St.","East 2nd & Pedernales","5.0"
"Walk Up","928.0","11/1/2015","00:12:48","City Hall / Lavaca & 2nd","Waller & 6th St.","73.0"
