"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","15.0","1/1/2016","17:12:35","Pfluger Bridge @ W 2nd Street","Zilker Park","14.0"
"Walk Up","875.0","1/1/2016","17:12:59","Convention Center / 4th St. @ MetroRail","Pfluger Bridge @ W 2nd Street","23.0"
"Walk Up","576.0","1/1/2016","19:12:30","Capitol Station / Congress & 11th","Barton Springs & Riverside","26.0"
"Walk Up","247.0","1/1/2016","19:12:21","Capitol Station / Congress & 11th","Barton Springs & Riverside","25.0"
"Walk Up","197.0","1/1/2016","20:12:34","Pfluger Bridge @ W 2nd Street","East 11th St. at Victory Grill","44.0"
"Walk Up","232.0","1/1/2016","02:12:13","Lavaca & 6th","Guadalupe & 21st","10.0"
"Walk Up","190.0","1/1/2016","02:12:02","Plaza Saltillo","East 7th & Pleasant Valley","12.0"
"Walk Up","64.0","1/1/2016","03:12:06","17th & Guadalupe","Convention Center / 4th St. @ MetroRail","1967.0"
"Walk Up","306.0","1/1/2016","10:12:50","2nd & Congress","2nd & Congress","46.0"
"Walk Up","29.0","1/1/2016","12:12:59","Red River & 8th Street","Convention Center / 4th St. @ MetroRail","16.0"
"Walk Up","871.0","1/1/2016","12:12:17","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","0.0"
"Walk Up","224.0","1/1/2016","13:12:46","8th & Congress","Lavaca & 6th","101.0"
"Walk Up","746.0","1/1/2016","13:12:18","8th & Congress","Lavaca & 6th","98.0"
"Walk Up","576.0","1/1/2016","13:12:43","South Congress & Academy","South Congress & Academy","19.0"
"Weekender","203.0","1/1/2016","13:12:18","Palmer Auditorium","Bullock Museum @ Congress & MLK","28.0"
"Explorer","22.0","1/1/2016","14:12:09","Pfluger Bridge @ W 2nd Street","Barton Springs Pool","26.0"
"Walk Up","472.0","1/1/2016","14:12:08","Zilker Park","5th & Bowie","24.0"
"Walk Up","26.0","1/1/2016","14:12:33","South Congress & Academy","Capitol Station / Congress & 11th","29.0"
"Walk Up","576.0","1/1/2016","14:12:14","South Congress & Academy","Capitol Station / Congress & 11th","28.0"
"Walk Up","829.0","1/1/2016","14:12:56","Barton Springs & Riverside","Barton Springs & Riverside","44.0"
"Walk Up","896.0","1/1/2016","14:12:34","State Capitol @ 14th & Colorado","State Capitol @ 14th & Colorado","61.0"
"Walk Up","220.0","1/1/2016","14:12:36","East 6th at Robert Martinez","East 6th at Robert Martinez","96.0"
"Weekender","344.0","1/1/2016","14:12:46","Riverside @ S. Lamar","Riverside @ S. Lamar","33.0"
"Explorer","22.0","1/1/2016","15:12:45","Barton Springs Pool","Pfluger Bridge @ W 2nd Street","16.0"
"Walk Up","28.0","1/1/2016","15:12:40","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","29.0"
"Walk Up","865.0","1/1/2016","15:12:09","3rd & West","MoPac Pedestrian Bridge @ Veterans Drive","16.0"
"Walk Up","429.0","1/1/2016","15:12:45","Red River & 8th Street","City Hall / Lavaca & 2nd","23.0"
"Walk Up","911.0","1/1/2016","15:12:02","Pfluger Bridge @ W 2nd Street","MoPac Pedestrian Bridge @ Veterans Drive","20.0"
"Walk Up","937.0","1/1/2016","15:12:17","South Congress & James","Capitol Station / Congress & 11th","28.0"
"Walk Up","332.0","1/1/2016","15:12:52","17th & Guadalupe","17th & Guadalupe","1.0"
"Walk Up","22.0","1/1/2016","16:12:43","MoPac Pedestrian Bridge @ Veterans Drive","Riverside @ S. Lamar","1079.0"
"Walk Up","911.0","1/1/2016","16:12:33","MoPac Pedestrian Bridge @ Veterans Drive","Riverside @ S. Lamar","1077.0"
"Walk Up","177.0","1/1/2016","16:12:59","State Capitol @ 14th & Colorado","2nd & Congress","29.0"
"Walk Up","30.0","1/1/2016","16:12:29","17th & Guadalupe","5th & Bowie","12.0"
"Walk Up","924.0","1/1/2016","16:12:11","City Hall / Lavaca & 2nd","Convention Center / 4th St. @ MetroRail","14.0"
"Walk Up","822.0","1/1/2016","16:12:08","Rainey St @ Cummings","Rainey St @ Cummings","8.0"
"Walk Up","706.0","1/1/2016","17:12:46","San Jacinto & 8th Street","San Jacinto & 8th Street","60.0"
"Explorer","509.0","1/1/2016","17:12:04","Bullock Museum @ Congress & MLK","Trinity & 6th Street","15.0"
"Walk Up","302.0","1/1/2016","17:12:06","Convention Center / 4th St. @ MetroRail","Pfluger Bridge @ W 2nd Street","19.0"
"Walk Up","272.0","1/1/2016","17:12:33","Pfluger Bridge @ W 2nd Street","Zilker Park","16.0"
"Walk Up","223.0","1/1/2016","18:12:44","2nd & Congress","17th & Guadalupe","25.0"
"Weekender","655.0","1/1/2016","18:12:15","Palmer Auditorium","8th & Congress","19.0"
"Walk Up","85.0","1/1/2016","21:12:14","Davis at Rainey Street","Guadalupe & 21st","18.0"
"Walk Up","26.0","1/1/2016","02:12:31","Waller & 6th St.","South Congress & Academy","37.0"
"Walk Up","870.0","1/1/2016","02:12:20","Convention Center / 4th St. @ MetroRail","Barton Springs & Riverside","29.0"
"Weekender","951.0","1/1/2016","12:12:22","2nd & Congress","Riverside @ S. Lamar","16.0"
"Walk Up","772.0","1/1/2016","12:12:26","State Capitol Visitors Garage @ San Jacinto & 12th","11th & San Jacinto","47.0"
"Walk Up","647.0","1/1/2016","13:12:02","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","66.0"
"Walk Up","577.0","1/1/2016","13:12:54","East 7th & Pleasant Valley","East 4th & Chicon","14.0"
"Walk Up","341.0","1/1/2016","13:12:10","Trinity & 6th Street","Pfluger Bridge @ W 2nd Street","16.0"
"Walk Up","951.0","1/1/2016","13:12:45","Riverside @ S. Lamar","Riverside @ S. Lamar","120.0"
"Walk Up","347.0","1/1/2016","14:12:42","Zilker Park","Zilker Park","45.0"
"Walk Up","870.0","1/1/2016","14:12:40","Barton Springs & Riverside","Barton Springs & Riverside","92.0"
"Weekender","30.0","1/1/2016","14:12:47","Bullock Museum @ Congress & MLK","17th & Guadalupe","5.0"
"Walk Up","690.0","1/1/2016","14:12:17","Plaza Saltillo","Waller & 6th St.","57.0"
"Walk Up","201.0","1/1/2016","14:12:11","Palmer Auditorium","Barton Springs & Riverside","26.0"
"Walk Up","484.0","1/1/2016","15:12:55","4th & Congress","Rainey St @ Cummings","11.0"
"Walk Up","88.0","1/1/2016","15:12:17","3rd & West","MoPac Pedestrian Bridge @ Veterans Drive","19.0"
"Walk Up","384.0","1/1/2016","15:12:35","Red River & 8th Street","City Hall / Lavaca & 2nd","22.0"
"Walk Up","302.0","1/1/2016","15:12:12","Red River & 8th Street","City Hall / Lavaca & 2nd","21.0"
"Walk Up","479.0","1/1/2016","15:12:44","UT West Mall @ Guadalupe","East 4th & Chicon","20.0"
"Walk Up","72.0","1/1/2016","15:12:02","5th & Bowie","Convention Center / 3rd & Trinity","13.0"
"Walk Up","282.0","1/1/2016","15:12:18","South Congress & Academy","2nd & Congress","13.0"
"Walk Up","332.0","1/1/2016","15:12:35","17th & Guadalupe","17th & Guadalupe","1.0"
"Walk Up","460.0","1/1/2016","16:12:28","5th & Bowie","ACC - West & 12th Street","22.0"
"Walk Up","223.0","1/1/2016","16:12:49","2nd & Congress","Rainey St @ Cummings","19.0"
"Walk Up","223.0","1/1/2016","16:12:26","Rainey St @ Cummings","Rainey St @ Cummings","9.0"
"Walk Up","177.0","1/1/2016","17:12:50","Rainey St @ Cummings","Barton Springs & Riverside","21.0"
"Walk Up","177.0","1/1/2016","17:12:40","Barton Springs & Riverside","2nd & Congress","35.0"
"Walk Up","177.0","1/1/2016","18:12:35","17th & Guadalupe","UT West Mall @ Guadalupe","12.0"
"Walk Up","29.0","1/1/2016","18:12:17","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","29.0"
"Walk Up","575.0","1/1/2016","02:12:48","4th & Congress","Davis at Rainey Street","9.0"
"Walk Up","856.0","1/1/2016","02:12:56","Convention Center / 4th St. @ MetroRail","Palmer Auditorium","41.0"
"Walk Up","685.0","1/1/2016","03:12:44","Palmer Auditorium","Barton Springs @ Kinney Ave","5.0"
"Walk Up","195.0","1/1/2016","11:12:05","Rainey St @ Cummings","MoPac Pedestrian Bridge @ Veterans Drive","39.0"
"Walk Up","981.0","1/1/2016","12:12:13","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","66.0"
"Walk Up","560.0","1/1/2016","13:12:27","Riverside @ S. Lamar","Riverside @ S. Lamar","123.0"
"Walk Up","452.0","1/1/2016","13:12:54","South Congress & Academy","Convention Center / 3rd & Trinity","9.0"
"Walk Up","200.0","1/1/2016","13:12:23","Riverside @ S. Lamar","Rainey St @ Cummings","26.0"
"Walk Up","411.0","1/1/2016","13:12:41","Zilker Park","Zilker Park","9.0"
"Walk Up","411.0","1/1/2016","14:12:23","Zilker Park","5th & Bowie","24.0"
"Walk Up","177.0","1/1/2016","14:12:51","State Capitol @ 14th & Colorado","State Capitol @ 14th & Colorado","63.0"
"Walk Up","201.0","1/1/2016","14:12:59","Barton Springs Pool","Palmer Auditorium","30.0"
"Walk Up","520.0","1/1/2016","14:12:18","Long Center @ South 1st & Riverside","MoPac Pedestrian Bridge @ Veterans Drive","25.0"
"Walk Up","983.0","1/1/2016","14:12:02","East 6th at Robert Martinez","East 6th at Robert Martinez","96.0"
"Walk Up","520.0","1/1/2016","14:12:41","MoPac Pedestrian Bridge @ Veterans Drive","2nd & Congress","25.0"
"Walk Up","219.0","1/1/2016","14:12:56","MoPac Pedestrian Bridge @ Veterans Drive","2nd & Congress","24.0"
"Walk Up","160.0","1/1/2016","15:12:14","Trinity & 6th Street","5th & Bowie","12.0"
"Walk Up","466.0","1/1/2016","15:12:31","Barton Springs & Riverside","Barton Springs Pool","24.0"
"Walk Up","483.0","1/1/2016","15:12:37","Rainey St @ Cummings","East 2nd & Pedernales","18.0"
"Walk Up","850.0","1/1/2016","15:12:14","Rainey St @ Cummings","East 2nd & Pedernales","17.0"
"Weekender","344.0","1/1/2016","15:12:21","Riverside @ S. Lamar","San Jacinto & 8th Street","17.0"
"Walk Up","856.0","1/1/2016","15:12:12","Pfluger Bridge @ W 2nd Street","MoPac Pedestrian Bridge @ Veterans Drive","19.0"
"Walk Up","420.0","1/1/2016","15:12:20","MoPac Pedestrian Bridge @ Veterans Drive","Pfluger Bridge @ W 2nd Street","24.0"
"Walk Up","822.0","1/1/2016","15:12:58","17th & Guadalupe","State Capitol @ 14th & Colorado","13.0"
"Walk Up","1000.0","1/1/2016","16:12:28","Bullock Museum @ Congress & MLK","State Capitol @ 14th & Colorado","7.0"
"Walk Up","805.0","1/1/2016","16:12:20","Capitol Station / Congress & 11th","Trinity & 6th Street","12.0"
"Walk Up","302.0","1/1/2016","16:12:39","City Hall / Lavaca & 2nd","Convention Center / 4th St. @ MetroRail","14.0"
"Walk Up","223.0","1/1/2016","17:12:58","Rainey St @ Cummings","Barton Springs & Riverside","22.0"
"Walk Up","822.0","1/1/2016","17:12:21","Rainey St @ Cummings","Barton Springs & Riverside","21.0"
"Walk Up","979.0","1/1/2016","17:12:37","San Jacinto & 8th Street","San Jacinto & 8th Street","59.0"
"Walk Up","88.0","1/1/2016","17:12:57","MoPac Pedestrian Bridge @ Veterans Drive","Pfluger Bridge @ W 2nd Street","14.0"
"Walk Up","460.0","1/1/2016","17:12:22","ACC - West & 12th Street","Palmer Auditorium","14.0"
"Walk Up","236.0","1/1/2016","17:12:09","Plaza Saltillo","South Congress & James","21.0"
"Walk Up","282.0","1/1/2016","02:12:29","Waller & 6th St.","South Congress & Academy","54.0"
"Walk Up","877.0","1/1/2016","00:12:58","Rainey St @ Cummings","Barton Springs & Riverside","20.0"
"Walk Up","329.0","1/1/2016","03:12:14","City Hall / Lavaca & 2nd","Republic Square @ Guadalupe & 4th St.","70.0"
"Walk Up","1000.0","1/1/2016","10:12:06","2nd & Congress","2nd & Congress","47.0"
"Weekender","254.0","1/1/2016","11:12:54","4th & Congress","East 4th & Chicon","14.0"
"Walk Up","856.0","1/1/2016","12:12:10","Palmer Auditorium","Riverside @ S. Lamar","14.0"
"Walk Up","910.0","1/1/2016","12:12:50","Palmer Auditorium","Riverside @ S. Lamar","14.0"
"Weekender","303.0","1/1/2016","12:12:43","Convention Center / 4th St. @ MetroRail","Palmer Auditorium","12.0"
"Walk Up","46.0","1/1/2016","12:12:08","State Capitol Visitors Garage @ San Jacinto & 12th","11th & San Jacinto","44.0"
"Weekender","306.0","1/1/2016","12:12:16","Riverside @ S. Lamar","Zilker Park","27.0"
"Weekender","114.0","1/1/2016","13:12:11","Zilker Park","2nd & Congress","17.0"
"Walk Up","107.0","1/1/2016","13:12:48","Rainey St @ Cummings","Rainey St @ Cummings","30.0"
"Walk Up","775.0","1/1/2016","13:12:51","Rainey St @ Cummings","Rainey St @ Cummings","28.0"
"Walk Up","221.0","1/1/2016","13:12:23","South Congress & Academy","Convention Center / 3rd & Trinity","9.0"
"Walk Up","341.0","1/1/2016","14:12:56","Pfluger Bridge @ W 2nd Street","Barton Springs Pool","28.0"
"Walk Up","200.0","1/1/2016","14:12:11","Rainey St @ Cummings","Pfluger Bridge @ W 2nd Street","14.0"
"Walk Up","974.0","1/1/2016","14:12:25","East 6th at Robert Martinez","East 6th at Robert Martinez","97.0"
"Walk Up","998.0","1/1/2016","14:12:59","Plaza Saltillo","Waller & 6th St.","59.0"
"Walk Up","550.0","1/1/2016","15:12:11","3rd & West","MoPac Pedestrian Bridge @ Veterans Drive","18.0"
"Walk Up","459.0","1/1/2016","15:12:18","UT West Mall @ Guadalupe","East 4th & Chicon","19.0"
"Walk Up","341.0","1/1/2016","15:12:54","Pfluger Bridge @ W 2nd Street","MoPac Pedestrian Bridge @ Veterans Drive","16.0"
"Walk Up","197.0","1/1/2016","15:12:01","MoPac Pedestrian Bridge @ Veterans Drive","Pfluger Bridge @ W 2nd Street","24.0"
"Walk Up","555.0","1/1/2016","15:12:12","17th & Guadalupe","State Capitol @ 14th & Colorado","14.0"
"Walk Up","993.0","1/1/2016","15:12:22","Plaza Saltillo","South Congress & Elizabeth","60.0"
"Walk Up","555.0","1/1/2016","16:12:31","State Capitol @ 14th & Colorado","2nd & Congress","29.0"
"Walk Up","683.0","1/1/2016","16:12:22","South Congress & Academy","South Congress & Academy","41.0"
"Walk Up","716.0","1/1/2016","16:12:00","South Congress & Academy","South Congress & Academy","40.0"
"Walk Up","789.0","1/1/2016","16:12:22","Rainey St @ Cummings","Rainey St @ Cummings","9.0"
"Walk Up","347.0","1/1/2016","17:12:41","Zilker Park","City Hall / Lavaca & 2nd","16.0"
"Walk Up","789.0","1/1/2016","17:12:13","Barton Springs & Riverside","2nd & Congress","33.0"
"Walk Up","789.0","1/1/2016","18:12:35","2nd & Congress","17th & Guadalupe","26.0"
"Walk Up","822.0","1/1/2016","18:12:23","17th & Guadalupe","UT West Mall @ Guadalupe","11.0"
"Walk Up","789.0","1/1/2016","18:12:37","17th & Guadalupe","UT West Mall @ Guadalupe","11.0"
"Walk Up","270.0","1/1/2016","19:12:08","Capitol Station / Congress & 11th","Convention Center / 3rd & Trinity","10.0"
"Walk Up","575.0","1/1/2016","02:12:00","Davis at Rainey Street","City Hall / Lavaca & 2nd","17.0"
"Walk Up","100.0","1/1/2016","02:12:06","Plaza Saltillo","5th & Bowie","20.0"
"Walk Up","440.0","1/1/2016","02:12:39","Convention Center / 4th St. @ MetroRail","Barton Springs & Riverside","30.0"
"Walk Up","410.0","1/1/2016","02:12:43","Convention Center / 4th St. @ MetroRail","Palmer Auditorium","35.0"
"Walk Up","897.0","1/1/2016","03:12:04","City Hall / Lavaca & 2nd","Republic Square @ Guadalupe & 4th St.","75.0"
"Walk Up","1000.0","1/1/2016","07:12:52","2nd & Congress","2nd & Congress","17.0"
"Weekender","20.0","1/1/2016","12:12:39","East 4th & Chicon","2nd & Congress","15.0"
"Weekender","306.0","1/1/2016","12:12:41","2nd & Congress","Riverside @ S. Lamar","16.0"
"Walk Up","839.0","1/1/2016","12:12:38","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","75.0"
"Weekender","79.0","1/1/2016","13:12:11","South Congress & Elizabeth","Palmer Auditorium","14.0"
"Explorer","22.0","1/1/2016","13:12:24","Trinity & 6th Street","Pfluger Bridge @ W 2nd Street","16.0"
"Walk Up","881.0","1/1/2016","13:12:11","Riverside @ S. Lamar","Riverside @ S. Lamar","122.0"
"Weekender","410.0","1/1/2016","13:12:07","Palmer Auditorium","South Congress & Elizabeth","12.0"
"Weekender","344.0","1/1/2016","14:12:11","South Congress & James","South Congress & James","3.0"
"Walk Up","466.0","1/1/2016","14:12:47","Barton Springs Pool","Palmer Auditorium","29.0"
"Walk Up","991.0","1/1/2016","14:12:05","4th & Congress","Rainey St @ Cummings","82.0"
"Walk Up","668.0","1/1/2016","14:12:47","4th & Congress","Rainey St @ Cummings","81.0"
"Walk Up","466.0","1/1/2016","14:12:27","Palmer Auditorium","Barton Springs & Riverside","26.0"
"Walk Up","850.0","1/1/2016","15:12:24","4th & Congress","Rainey St @ Cummings","9.0"
"Walk Up","285.0","1/1/2016","15:12:26","State Capitol @ 14th & Colorado","State Capitol @ 14th & Colorado","83.0"
"Walk Up","850.0","1/1/2016","15:12:44","East 2nd & Pedernales","Riverside @ S. Lamar","1097.0"
"Walk Up","195.0","1/1/2016","15:12:56","MoPac Pedestrian Bridge @ Veterans Drive","Pfluger Bridge @ W 2nd Street","26.0"
"Walk Up","551.0","1/1/2016","15:12:00","South Congress & Academy","2nd & Congress","13.0"
"Walk Up","277.0","1/1/2016","15:12:16","5th & Bowie","Convention Center / 3rd & Trinity","13.0"
"Walk Up","822.0","1/1/2016","16:12:00","State Capitol @ 14th & Colorado","2nd & Congress","31.0"
"Walk Up","177.0","1/1/2016","16:12:11","2nd & Congress","Rainey St @ Cummings","19.0"
"Walk Up","161.0","1/1/2016","16:12:44","Pfluger Bridge @ W 2nd Street","MoPac Pedestrian Bridge @ Veterans Drive","28.0"
"Walk Up","193.0","1/1/2016","17:12:05","San Jacinto & 8th Street","San Jacinto & 8th Street","59.0"
"Walk Up","429.0","1/1/2016","17:12:58","Convention Center / 4th St. @ MetroRail","Pfluger Bridge @ W 2nd Street","22.0"
"Walk Up","856.0","1/1/2016","17:12:39","MoPac Pedestrian Bridge @ Veterans Drive","Pfluger Bridge @ W 2nd Street","13.0"
"Walk Up","822.0","1/1/2016","17:12:00","Barton Springs & Riverside","2nd & Congress","32.0"
"Walk Up","411.0","1/1/2016","17:12:37","ACC - West & 12th Street","Palmer Auditorium","14.0"
"Walk Up","195.0","1/1/2016","17:12:05","Pfluger Bridge @ W 2nd Street","Zilker Park","14.0"
"Walk Up","843.0","1/1/2016","17:12:36","Plaza Saltillo","South Congress & James","22.0"
"Walk Up","432.0","1/1/2016","01:12:13","Waller & 6th St.","Barton Springs @ Kinney Ave","40.0"
"Walk Up","829.0","1/1/2016","02:12:20","Convention Center / 4th St. @ MetroRail","Barton Springs & Riverside","33.0"
"Walk Up","89.0","1/1/2016","03:12:05","Palmer Auditorium","Barton Springs @ Kinney Ave","5.0"
"Walk Up","101.0","1/1/2016","12:12:58","State Capitol Visitors Garage @ San Jacinto & 12th","11th & San Jacinto","44.0"
"Weekender","853.0","1/1/2016","12:12:36","Riverside @ S. Lamar","Zilker Park","27.0"
"Walk Up","158.0","1/1/2016","12:12:54","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","70.0"
"Walk Up","16.0","1/1/2016","12:12:32","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","74.0"
"Weekender","344.0","1/1/2016","13:12:02","San Jacinto & 8th Street","South Congress & James","19.0"
"Weekender","555.0","1/1/2016","13:12:41","Palmer Auditorium","17th & Guadalupe","34.0"
"Walk Up","930.0","1/1/2016","14:12:52","Zilker Park","Zilker Park","46.0"
"Walk Up","369.0","1/1/2016","14:12:47","Zilker Park","Zilker Park","46.0"
"Walk Up","1000.0","1/1/2016","14:12:14","2nd & Congress","South Congress & Academy","38.0"
"Walk Up","223.0","1/1/2016","14:12:31","State Capitol @ 14th & Colorado","State Capitol @ 14th & Colorado","24.0"
