"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Local365","311.0","4/1/2015","10:12:00","City Hall / Lavaca & 2nd","5th & Bowie","4.0"
"Walk Up","198.0","4/1/2015","10:12:00","East 6th at Robert Martinez","Rainey St @ Cummings","21.0"
"Founding Member","220.0","4/1/2015","10:12:00","Main Office","Convention Center / 4th St. @ MetroRail","6.0"
"Walk Up","266.0","4/1/2015","10:12:00","East 6th at Robert Martinez","Rainey St @ Cummings","20.0"
"Walk Up","746.0","4/1/2015","10:12:00","Bullock Museum @ Congress & MLK","Plaza Saltillo","48.0"
"Walk Up","518.0","4/1/2015","10:12:00","Bullock Museum @ Congress & MLK","Plaza Saltillo","48.0"
"Walk Up","303.0","4/1/2015","11:12:00","South Congress & Academy","Barton Springs @ Kinney Ave","32.0"
"Walk Up","839.0","4/1/2015","11:12:00","South Congress & Academy","Barton Springs @ Kinney Ave","32.0"
"Walk Up","124.0","4/1/2015","11:12:00","Convention Center / 4th St. @ MetroRail","Rainey St @ Cummings","134.0"
"Walk Up","924.0","4/1/2015","11:12:00","Convention Center / 4th St. @ MetroRail","Rainey St @ Cummings","134.0"
"Walk Up","133.0","4/1/2015","11:12:00","Rainey St @ Cummings","South Congress & James","24.0"
"Walk Up","201.0","4/1/2015","11:12:00","Rainey St @ Cummings","South Congress & James","24.0"
"Local365","284.0","4/1/2015","11:12:00","8th & Congress","5th & Bowie","7.0"
"7-Day","429.0","4/1/2015","11:12:00","Convention Center / 4th St. @ MetroRail","4th & Congress","2.0"
"Local365","37.0","4/1/2015","11:12:00","Republic Square @ Guadalupe & 4th St.","17th & Guadalupe","9.0"
"Local365","369.0","4/1/2015","11:12:00","East 11th St. & San Marcos","5th & San Marcos","4.0"
"Walk Up","54.0","4/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","5.0"
"Walk Up","311.0","4/1/2015","11:12:00","5th & Bowie","Convention Center / 4th St. @ MetroRail","8.0"
"Walk Up","46.0","4/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","62.0"
"Local365","998.0","4/1/2015","11:12:00","Capital Metro HQ - East 5th at Broadway","5th & San Marcos","14.0"
"Local365","301.0","4/1/2015","11:12:00","Capital Metro HQ - East 5th at Broadway","Plaza Saltillo","16.0"
"Walk Up","28.0","4/1/2015","11:12:00","Davis at Rainey Street","City Hall / Lavaca & 2nd","80.0"
"Local365","284.0","4/1/2015","11:12:00","5th & Bowie","8th & Congress","8.0"
"Walk Up","135.0","4/1/2015","11:12:00","Davis at Rainey Street","City Hall / Lavaca & 2nd","84.0"
"Walk Up","30.0","4/1/2015","11:12:00","Plaza Saltillo","City Hall / Lavaca & 2nd","51.0"
"Walk Up","178.0","4/1/2015","11:12:00","Davis at Rainey Street","City Hall / Lavaca & 2nd","83.0"
"Walk Up","655.0","4/1/2015","11:12:00","Davis at Rainey Street","City Hall / Lavaca & 2nd","84.0"
"Local365","829.0","4/1/2015","11:12:00","Rainey St @ Cummings","West & 6th St.","17.0"
"Walk Up","518.0","4/1/2015","11:12:00","Plaza Saltillo","City Hall / Lavaca & 2nd","50.0"
"Local365","998.0","4/1/2015","11:12:00","5th & San Marcos","Plaza Saltillo","4.0"
"Local365","252.0","4/1/2015","11:12:00","City Hall / Lavaca & 2nd","4th & Congress","4.0"
"Local365","68.0","4/1/2015","11:12:00","City Hall / Lavaca & 2nd","5th & Bowie","4.0"
"Local30","411.0","4/1/2015","12:12:00","Barton Springs & Riverside","Pfluger Bridge @ W 2nd Street","4.0"
"Walk Up","839.0","4/1/2015","12:12:00","Barton Springs @ Kinney Ave","Zilker Park at Barton Springs & William Barton Drive","19.0"
"Walk Up","303.0","4/1/2015","12:12:00","Barton Springs @ Kinney Ave","Zilker Park at Barton Springs & William Barton Drive","18.0"
"7-Day","20.0","4/1/2015","12:12:00","17th & Guadalupe","East 11th St. & San Marcos","15.0"
"7-Day","262.0","4/1/2015","12:12:00","17th & Guadalupe","East 11th St. & San Marcos","16.0"
"Walk Up","461.0","4/1/2015","12:12:00","Bullock Museum @ Congress & MLK","Capitol Station / Congress & 11th","128.0"
"Walk Up","466.0","4/1/2015","12:12:00","Bullock Museum @ Congress & MLK","Capitol Station / Congress & 11th","128.0"
"Walk Up","54.0","4/1/2015","12:12:00","Pfluger Bridge @ W 2nd Street","West & 6th St.","24.0"
"Local365","37.0","4/1/2015","12:12:00","17th & Guadalupe","Republic Square @ Guadalupe & 4th St.","7.0"
"Local365","140.0","4/1/2015","12:12:00","Convention Center / 4th St. @ MetroRail","5th & Bowie","10.0"
"Local365","411.0","4/1/2015","12:12:00","Pfluger Bridge @ W 2nd Street","5th & Bowie","5.0"
"Local30","224.0","4/1/2015","12:12:00","Palmer Auditorium","2nd & Congress","7.0"
"Walk Up","200.0","4/1/2015","12:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","26.0"
"Walk Up","262.0","4/1/2015","12:12:00","East 11th St. & San Marcos","Convention Center / 4th St. @ MetroRail","12.0"
"Founding Member","272.0","4/1/2015","12:12:00","Convention Center / 4th St. @ MetroRail","Shop","19.0"
"Walk Up","445.0","4/1/2015","12:12:00","Barton Springs @ Kinney Ave","Rainey St @ Cummings","25.0"
"Walk Up","716.0","4/1/2015","12:12:00","East 11th St. & San Marcos","Convention Center / 4th St. @ MetroRail","11.0"
"Local365","882.0","4/1/2015","12:12:00","3rd & West","4th & Congress","4.0"
"Walk Up","579.0","4/1/2015","13:12:00","Barton Springs Pool","Barton Springs Pool","63.0"
"Local365","411.0","4/1/2015","13:12:00","5th & Bowie","Pfluger Bridge @ W 2nd Street","1.0"
"Walk Up","920.0","4/1/2015","13:12:00","Barton Springs Pool","Barton Springs Pool","63.0"
"Walk Up","957.0","4/1/2015","13:12:00","Barton Springs Pool","Barton Springs Pool","63.0"
"Local365","329.0","4/1/2015","13:12:00","Plaza Saltillo","Capital Metro HQ - East 5th at Broadway","7.0"
"Walk Up","716.0","4/1/2015","13:12:00","Convention Center / 4th St. @ MetroRail","Convention Center / 4th St. @ MetroRail","55.0"
"Walk Up","133.0","4/1/2015","13:12:00","South Congress & James","Rainey St @ Cummings","22.0"
"Walk Up","410.0","4/1/2015","13:12:00","South Congress & James","Rainey St @ Cummings","24.0"
"Walk Up","235.0","4/1/2015","13:12:00","Convention Center / 4th St. @ MetroRail","Convention Center / 4th St. @ MetroRail","53.0"
"Walk Up","1000.0","4/1/2015","13:12:00","Convention Center / 4th St. @ MetroRail","Convention Center / 4th St. @ MetroRail","53.0"
"Local365","302.0","4/1/2015","13:12:00","8th & Congress","Bullock Museum @ Congress & MLK","9.0"
"Local365","646.0","4/1/2015","13:12:00","East 11th St. & San Marcos","San Jacinto & 8th Street","4.0"
"Local30","283.0","4/1/2015","13:12:00","State Capitol @ 14th & Colorado","Capitol Station / Congress & 11th","3.0"
"Local365","468.0","4/1/2015","13:12:00","8th & Congress","Republic Square @ Guadalupe & 4th St.","4.0"
"Annual Membership (Fort Worth Bike Sharing)","855.0","4/1/2015","13:12:00","UT West Mall @ Guadalupe","Convention Center / 4th St. @ MetroRail","12.0"
"Local365","850.0","4/1/2015","13:12:00","Main Office","Bullock Museum @ Congress & MLK","9.0"
"Local365","2459.0","4/1/2015","13:12:00","Main Office","Bullock Museum @ Congress & MLK","8.0"
"Local365","922.0","4/1/2015","13:12:00","Guadalupe & 21st","Nueces @ 3rd","9.0"
"Walk Up","24.0","4/1/2015","13:12:00","Riverside @ S. Lamar","South Congress & Academy","23.0"
"Walk Up","545.0","4/1/2015","13:12:00","Riverside @ S. Lamar","South Congress & Academy","24.0"
"Walk Up","410.0","4/1/2015","13:12:00","Rainey St @ Cummings","East 6th at Robert Martinez","21.0"
"Walk Up","133.0","4/1/2015","13:12:00","Rainey St @ Cummings","East 6th at Robert Martinez","20.0"
"Local30","411.0","4/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","Barton Springs & Riverside","6.0"
"Local365","417.0","4/1/2015","13:12:00","4th & Congress","City Hall / Lavaca & 2nd","3.0"
"Walk Up","970.0","4/1/2015","13:12:00","Plaza Saltillo","Capitol Station / Congress & 11th","16.0"
"7-Day","263.0","4/1/2015","13:12:00","East 11th St. at Victory Grill","Plaza Saltillo","6.0"
"7-Day","866.0","4/1/2015","13:12:00","East 11th St. at Victory Grill","Plaza Saltillo","8.0"
"Walk Up","89.0","4/1/2015","14:12:00","2nd & Congress","South Congress & Elizabeth","12.0"
"Walk Up","416.0","4/1/2015","14:12:00","2nd & Congress","South Congress & Elizabeth","12.0"
"Local365","882.0","4/1/2015","14:12:00","4th & Congress","3rd & West","4.0"
"Walk Up","397.0","4/1/2015","14:12:00","2nd & Congress","2nd & Congress","17.0"
"Local365","452.0","4/1/2015","14:12:00","4th & Congress","East 6th at Robert Martinez","11.0"
"Walk Up","866.0","4/1/2015","14:12:00","Plaza Saltillo","2nd & Congress","18.0"
"Walk Up","998.0","4/1/2015","14:12:00","Plaza Saltillo","2nd & Congress","18.0"
"Walk Up","321.0","4/1/2015","14:12:00","UT West Mall @ Guadalupe","South Congress & James","41.0"
"Walk Up","26.0","4/1/2015","14:12:00","UT West Mall @ Guadalupe","South Congress & James","39.0"
"Walk Up","334.0","4/1/2015","14:12:00","UT West Mall @ Guadalupe","South Congress & James","38.0"
"Walk Up","860.0","4/1/2015","14:12:00","UT West Mall @ Guadalupe","South Congress & James","38.0"
"Walk Up","276.0","4/1/2015","14:12:00","Guadalupe & 21st","South Congress & James","34.0"
"Local30","19.0","4/1/2015","14:12:00","Plaza Saltillo","Convention Center / 3rd & Trinity","8.0"
"Walk Up","434.0","4/1/2015","14:12:00","2nd & Congress","4th & Congress","7.0"
"Local30","907.0","4/1/2015","14:12:00","Guadalupe & 21st","ACC - Rio Grande & 12th","7.0"
"Walk Up","29.0","4/1/2015","14:12:00","Convention Center / 4th St. @ MetroRail","Barton Springs @ Kinney Ave","72.0"
"Walk Up","387.0","4/1/2015","14:12:00","South Congress & James","South Congress & James","62.0"
"Walk Up","235.0","4/1/2015","14:12:00","Convention Center / 4th St. @ MetroRail","Barton Springs @ Kinney Ave","72.0"
"Walk Up","588.0","4/1/2015","14:12:00","Capitol Station / Congress & 11th","Bullock Museum @ Congress & MLK","27.0"
"Walk Up","347.0","4/1/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","80.0"
"Walk Up","856.0","4/1/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","45.0"
"Local365","412.0","4/1/2015","14:12:00","4th & Congress","City Hall / Lavaca & 2nd","3.0"
"Walk Up","398.0","4/1/2015","14:12:00","Guadalupe & 21st","State Capitol @ 14th & Colorado","11.0"
"Walk Up","58.0","4/1/2015","15:12:00","Davis at Rainey Street","Davis at Rainey Street","89.0"
"Walk Up","288.0","4/1/2015","15:12:00","Davis at Rainey Street","Davis at Rainey Street","89.0"
"Walk Up","86.0","4/1/2015","15:12:00","South Congress & Elizabeth","Riverside @ S. Lamar","15.0"
"Walk Up","416.0","4/1/2015","15:12:00","South Congress & Elizabeth","Riverside @ S. Lamar","14.0"
"Local365","453.0","4/1/2015","15:12:00","Toomey Rd @ South Lamar","West & 6th St.","7.0"
"Walk Up","165.0","4/1/2015","15:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","25.0"
"Local30","434.0","4/1/2015","15:12:00","4th & Congress","City Hall / Lavaca & 2nd","26.0"
"Local365","188.0","4/1/2015","15:12:00","3rd & West","3rd & West","20.0"
"Walk Up","397.0","4/1/2015","15:12:00","2nd & Congress","Zilker Park at Barton Springs & William Barton Drive","23.0"
"Walk Up","965.0","4/1/2015","15:12:00","2nd & Congress","Zilker Park at Barton Springs & William Barton Drive","22.0"
"Walk Up","86.0","4/1/2015","15:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","24.0"
"Walk Up","416.0","4/1/2015","15:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","23.0"
"Walk Up","200.0","4/1/2015","15:12:00","Rainey St @ Cummings","Convention Center / 3rd & Trinity","12.0"
"Local365","97.0","4/1/2015","15:12:00","Bullock Museum @ Congress & MLK","8th & Congress","7.0"
"Walk Up","445.0","4/1/2015","15:12:00","Rainey St @ Cummings","Convention Center / 3rd & Trinity","11.0"
"Walk Up","924.0","4/1/2015","15:12:00","Rainey St @ Cummings","Convention Center / 3rd & Trinity","10.0"
"Walk Up","75.0","4/1/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Zilker Park at Barton Springs & William Barton Drive","24.0"
"Walk Up","690.0","4/1/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Zilker Park at Barton Springs & William Barton Drive","23.0"
"Walk Up","572.0","4/1/2015","15:12:00","Bullock Museum @ Congress & MLK","Convention Center / 3rd & Trinity","25.0"
"Annual Membership (Fort Worth Bike Sharing)","800.0","4/1/2015","15:12:00","Plaza Saltillo","Guadalupe & 21st","18.0"
"Walk Up","200.0","4/1/2015","15:12:00","Convention Center / 3rd & Trinity","Riverside @ S. Lamar","23.0"
"Walk Up","445.0","4/1/2015","15:12:00","Convention Center / 3rd & Trinity","Riverside @ S. Lamar","22.0"
"Walk Up","924.0","4/1/2015","15:12:00","Convention Center / 3rd & Trinity","Riverside @ S. Lamar","22.0"
"Walk Up","276.0","4/1/2015","15:12:00","South Congress & James","Riverside @ S. Lamar","16.0"
"Walk Up","190.0","4/1/2015","15:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","35.0"
"Walk Up","478.0","4/1/2015","15:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","35.0"
"Walk Up","303.0","4/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","15.0"
"Walk Up","839.0","4/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","15.0"
"Walk Up","416.0","4/1/2015","15:12:00","Riverside @ S. Lamar","ACC - West & 12th","16.0"
"Local365","850.0","4/1/2015","15:12:00","Capitol Station / Congress & 11th","Nueces @ 3rd","6.0"
"Walk Up","86.0","4/1/2015","15:12:00","Riverside @ S. Lamar","ACC - West & 12th","16.0"
"Local365","46.0","4/1/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Convention Center / 3rd & Trinity","14.0"
"Walk Up","464.0","4/1/2015","15:12:00","5th & Bowie","5th & Bowie","15.0"
"Walk Up","396.0","4/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","15.0"
"Walk Up","965.0","4/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","14.0"
"Walk Up","971.0","4/1/2015","15:12:00","4th & Congress","2nd & Congress","5.0"
"Walk Up","276.0","4/1/2015","16:12:00","Riverside @ S. Lamar","2nd & Congress","48.0"
"Walk Up","200.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Long Center @ South 1st & Riverside","26.0"
"Walk Up","445.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Long Center @ South 1st & Riverside","25.0"
"Local365","46.0","4/1/2015","16:12:00","Convention Center / 3rd & Trinity","San Jacinto & 8th Street","6.0"
"Local365","188.0","4/1/2015","16:12:00","3rd & West","Nueces @ 3rd","1.0"
"Walk Up","924.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Long Center @ South 1st & Riverside","24.0"
"Walk Up","660.0","4/1/2015","16:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","64.0"
"Walk Up","395.0","4/1/2015","16:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","63.0"
"Walk Up","871.0","4/1/2015","16:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","62.0"
"Walk Up","800.0","4/1/2015","16:12:00","Guadalupe & 21st","Long Center @ South 1st & Riverside","17.0"
"Walk Up","349.0","4/1/2015","16:12:00","Guadalupe & 21st","Long Center @ South 1st & Riverside","18.0"
"7-Day","428.0","4/1/2015","16:12:00","Plaza Saltillo","3rd & West","24.0"
"7-Day","890.0","4/1/2015","16:12:00","Plaza Saltillo","3rd & West","25.0"
"Walk Up","387.0","4/1/2015","16:12:00","South Congress & James","8th & Congress","42.0"
"Walk Up","860.0","4/1/2015","16:12:00","South Congress & James","8th & Congress","42.0"
"Walk Up","321.0","4/1/2015","16:12:00","South Congress & James","8th & Congress","41.0"
"Walk Up","334.0","4/1/2015","16:12:00","South Congress & James","8th & Congress","41.0"
"Walk Up","344.0","4/1/2015","16:12:00","South Congress & James","8th & Congress","41.0"
"Local365","110.0","4/1/2015","16:12:00","Nueces @ 3rd","Riverside @ S. Lamar","26.0"
"Walk Up","545.0","4/1/2015","16:12:00","South Congress & Academy","Convention Center / 4th St. @ MetroRail","37.0"
"Walk Up","509.0","4/1/2015","16:12:00","Nueces @ 3rd","Riverside @ S. Lamar","25.0"
"Walk Up","980.0","4/1/2015","16:12:00","South Congress & Academy","Convention Center / 4th St. @ MetroRail","36.0"
"Walk Up","511.0","4/1/2015","16:12:00","Bullock Museum @ Congress & MLK","Riverside @ S. Lamar","21.0"
"Walk Up","663.0","4/1/2015","16:12:00","Nueces @ 3rd","Riverside @ S. Lamar","24.0"
"Walk Up","393.0","4/1/2015","16:12:00","Barton Springs Pool","Barton Springs Pool","102.0"
"Walk Up","554.0","4/1/2015","16:12:00","Nueces @ 3rd","Riverside @ S. Lamar","24.0"
"Walk Up","897.0","4/1/2015","16:12:00","Nueces @ 3rd","Riverside @ S. Lamar","24.0"
"Walk Up","282.0","4/1/2015","16:12:00","Nueces @ 3rd","Riverside @ S. Lamar","22.0"
"Walk Up","200.0","4/1/2015","16:12:00","Long Center @ South 1st & Riverside","Trinity & 6th Street","24.0"
"Walk Up","445.0","4/1/2015","16:12:00","Long Center @ South 1st & Riverside","2nd & Congress","16.0"
"Walk Up","924.0","4/1/2015","16:12:00","Long Center @ South 1st & Riverside","2nd & Congress","16.0"
"Walk Up","190.0","4/1/2015","16:12:00","Riverside @ S. Lamar","City Hall / Lavaca & 2nd","11.0"
"Local365","384.0","4/1/2015","16:12:00","East 11th St. & San Marcos","East 11th St. at Victory Grill","1.0"
"7-Day","428.0","4/1/2015","16:12:00","3rd & West","Barton Springs @ Kinney Ave","28.0"
"7-Day","890.0","4/1/2015","16:12:00","3rd & West","Barton Springs @ Kinney Ave","29.0"
"Local365","55.0","4/1/2015","16:12:00","8th & Congress","Convention Center / 4th St. @ MetroRail","4.0"
"Local365","882.0","4/1/2015","16:12:00","3rd & West","City Hall / Lavaca & 2nd","4.0"
"Walk Up","856.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","48.0"
"Founding Member","270.0","4/1/2015","16:12:00","San Jacinto & 8th Street","City Hall / Lavaca & 2nd","7.0"
"Walk Up","445.0","4/1/2015","16:12:00","2nd & Congress","Trinity & 6th Street","6.0"
"Walk Up","869.0","4/1/2015","16:12:00","State Capitol @ 14th & Colorado","Capitol Station / Congress & 11th","4.0"
"Walk Up","924.0","4/1/2015","16:12:00","2nd & Congress","Trinity & 6th Street","6.0"
"Local365","432.0","4/1/2015","16:12:00","East 6th at Robert Martinez","Plaza Saltillo","4.0"
"Local365","412.0","4/1/2015","16:12:00","City Hall / Lavaca & 2nd","8th & Congress","11.0"
"Walk Up","852.0","4/1/2015","16:12:00","2nd & Congress","Riverside @ S. Lamar","17.0"
"Local365","922.0","4/1/2015","16:12:00","Nueces @ 3rd","3rd & West","2.0"
"Local365","110.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","42.0"
"Walk Up","509.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","42.0"
"Walk Up","478.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","43.0"
"Walk Up","511.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","43.0"
"Walk Up","663.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","43.0"
"Walk Up","554.0","4/1/2015","16:12:00","Riverside @ S. Lamar","Barton Springs Pool","44.0"
"Walk Up","235.0","4/1/2015","17:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","20.0"
"Walk Up","29.0","4/1/2015","17:12:00","Barton Springs @ Kinney Ave","Convention Center / 4th St. @ MetroRail","19.0"
"Walk Up","282.0","4/1/2015","17:12:00","Riverside @ S. Lamar","South Congress & James","0.0"
"Walk Up","153.0","4/1/2015","17:12:00","City Hall / Lavaca & 2nd","Plaza Saltillo","18.0"
"7-Day","468.0","4/1/2015","17:12:00","Republic Square @ Guadalupe & 4th St.","Long Center @ South 1st & Riverside","5.0"
"Local365","298.0","4/1/2015","17:12:00","Long Center @ South 1st & Riverside","Convention Center / 3rd & Trinity","10.0"
"Local365","518.0","4/1/2015","17:12:00","City Hall / Lavaca & 2nd","17th & Guadalupe","9.0"
"Local365","369.0","4/1/2015","17:12:00","5th & San Marcos","Bullock Museum @ Congress & MLK","27.0"
"Walk Up","470.0","4/1/2015","17:12:00","Nueces @ 3rd","Republic Square @ Guadalupe & 4th St.","249.0"
