"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Local30","341.0","5/1/2015","10:12:00","Guadalupe & 21st","ACC - West & 12th","5.0"
"Walk Up","248.0","5/1/2015","10:12:00","Rainey St @ Cummings","Rainey St @ Cummings","71.0"
"Local365","97.0","5/1/2015","10:12:00","West & 6th St.","8th & Congress","4.0"
"Walk Up","432.0","5/1/2015","10:12:00","Republic Square @ Guadalupe & 4th St.","South Congress & James","17.0"
"Walk Up","230.0","5/1/2015","10:12:00","Republic Square @ Guadalupe & 4th St.","South Congress & James","16.0"
"Walk Up","55.0","5/1/2015","10:12:00","East 11th St. & San Marcos","Convention Center / 4th St. @ MetroRail","7.0"
"Walk Up","925.0","5/1/2015","10:12:00","East 11th St. & San Marcos","Convention Center / 4th St. @ MetroRail","7.0"
"Walk Up","572.0","5/1/2015","10:12:00","Rainey @ River St","Waller & 6th St.","25.0"
"Walk Up","969.0","5/1/2015","10:12:00","Rainey @ River St","Waller & 6th St.","24.0"
"Explorer","728.0","5/1/2015","11:12:00","Convention Center / 3rd & Trinity","5th & Bowie","46.0"
"Walk Up","209.0","5/1/2015","11:12:00","5th & Bowie","City Hall / Lavaca & 2nd","8.0"
"Explorer","852.0","5/1/2015","11:12:00","Convention Center / 3rd & Trinity","5th & Bowie","46.0"
"Walk Up","690.0","5/1/2015","11:12:00","Convention Center / 4th St. @ MetroRail","South Congress & Academy","260.0"
"Local365","362.0","5/1/2015","11:12:00","Nueces @ 3rd","City Hall / Lavaca & 2nd","3.0"
"Walk Up","213.0","5/1/2015","11:12:00","Convention Center / 4th St. @ MetroRail","South Congress & Academy","258.0"
"Founding Member","3.0","5/1/2015","11:12:00","4th & Congress","8th & Congress","4.0"
"Local365","356.0","5/1/2015","11:12:00","8th & Congress","City Hall / Lavaca & 2nd","6.0"
"Walk Up","412.0","5/1/2015","11:12:00","Convention Center / 3rd & Trinity","Zilker Park at Barton Springs & William Barton Drive","36.0"
"Walk Up","550.0","5/1/2015","11:12:00","Convention Center / 3rd & Trinity","Zilker Park at Barton Springs & William Barton Drive","35.0"
"Local365","528.0","5/1/2015","11:12:00","8th & Congress","City Hall / Lavaca & 2nd","4.0"
"Walk Up","356.0","5/1/2015","11:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","1.0"
"Walk Up","428.0","5/1/2015","11:12:00","City Hall / Lavaca & 2nd","South Congress & Academy","17.0"
"Walk Up","344.0","5/1/2015","11:12:00","2nd & Congress","Rainey St @ Cummings","26.0"
"Walk Up","356.0","5/1/2015","11:12:00","City Hall / Lavaca & 2nd","South Congress & James","14.0"
"Walk Up","89.0","5/1/2015","11:12:00","2nd & Congress","Rainey St @ Cummings","25.0"
"Walk Up","20.0","5/1/2015","11:12:00","Waller & 6th St.","Red River & 8th Street","8.0"
"Walk Up","969.0","5/1/2015","11:12:00","Waller & 6th St.","Red River & 8th Street","9.0"
"Walk Up","224.0","5/1/2015","11:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","78.0"
"Local365","197.0","5/1/2015","11:12:00","Nueces @ 3rd","4th & Congress","4.0"
"Walk Up","589.0","5/1/2015","11:12:00","South Congress & Academy","UT West Mall @ Guadalupe","57.0"
"Walk Up","936.0","5/1/2015","11:12:00","South Congress & Academy","Capitol Station / Congress & 11th","15.0"
"Walk Up","772.0","5/1/2015","11:12:00","Barton Springs & Riverside","South Congress & Academy","8.0"
"Walk Up","540.0","5/1/2015","11:12:00","Barton Springs & Riverside","South Congress & Academy","7.0"
"Local365","897.0","5/1/2015","11:12:00","5th & Bowie","City Hall / Lavaca & 2nd","6.0"
"Local365","122.0","5/1/2015","11:12:00","Capital Metro HQ - East 5th at Broadway","City Hall / Lavaca & 2nd","18.0"
"Local365","19.0","5/1/2015","11:12:00","West & 6th St.","17th & Guadalupe","7.0"
"Walk Up","89.0","5/1/2015","11:12:00","Rainey St @ Cummings","Capital Metro HQ - East 5th at Broadway","28.0"
"Walk Up","344.0","5/1/2015","11:12:00","Rainey St @ Cummings","Capital Metro HQ - East 5th at Broadway","28.0"
"Local30","999.0","5/1/2015","11:12:00","17th & Guadalupe","UT West Mall @ Guadalupe","6.0"
"Local365","979.0","5/1/2015","11:12:00","Riverside @ S. Lamar","City Hall / Lavaca & 2nd","7.0"
"Walk Up","453.0","5/1/2015","11:12:00","2nd & Congress","Zilker Park at Barton Springs & William Barton Drive","23.0"
"Local30","185.0","5/1/2015","12:12:00","3rd & West","Barton Springs & Riverside","7.0"
"Local365","933.0","5/1/2015","12:12:00","4th & Congress","8th & Congress","2.0"
"Walk Up","329.0","5/1/2015","12:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","25.0"
"Walk Up","936.0","5/1/2015","12:12:00","Capitol Station / Congress & 11th","UT West Mall @ Guadalupe","23.0"
"Walk Up","385.0","5/1/2015","12:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","23.0"
"Walk Up","745.0","5/1/2015","12:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","21.0"
"Walk Up","429.0","5/1/2015","12:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","20.0"
"Walk Up","220.0","5/1/2015","12:12:00","Convention Center / 4th St. @ MetroRail","4th & Congress","8.0"
"Walk Up","276.0","5/1/2015","12:12:00","Convention Center / 4th St. @ MetroRail","4th & Congress","8.0"
"Walk Up","117.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","12.0"
"Walk Up","232.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","2nd & Congress","26.0"
"Walk Up","417.0","5/1/2015","12:12:00","Rainey St @ Cummings","Pfluger Bridge @ W 2nd Street","88.0"
"Local365","520.0","5/1/2015","12:12:00","Palmer Auditorium","Toomey Rd @ South Lamar","6.0"
"Walk Up","545.0","5/1/2015","12:12:00","Rainey St @ Cummings","Pfluger Bridge @ W 2nd Street","87.0"
"Walk Up","425.0","5/1/2015","12:12:00","Barton Springs Pool","Barton Springs Pool","16.0"
"Walk Up","214.0","5/1/2015","12:12:00","2nd & Congress","Toomey Rd @ South Lamar","18.0"
"Walk Up","386.0","5/1/2015","12:12:00","Barton Springs Pool","Barton Springs Pool","15.0"
"Walk Up","610.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","2nd & Congress","20.0"
"Walk Up","60.0","5/1/2015","12:12:00","2nd & Congress","Toomey Rd @ South Lamar","17.0"
"Walk Up","442.0","5/1/2015","12:12:00","2nd & Congress","Toomey Rd @ South Lamar","17.0"
"Walk Up","822.0","5/1/2015","12:12:00","2nd & Congress","Toomey Rd @ South Lamar","17.0"
"Walk Up","37.0","5/1/2015","12:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","468.0"
"Walk Up","283.0","5/1/2015","12:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","468.0"
"Walk Up","75.0","5/1/2015","12:12:00","2nd & Congress","2nd & Congress","91.0"
"Walk Up","589.0","5/1/2015","12:12:00","UT West Mall @ Guadalupe","Republic Square @ Guadalupe & 4th St.","16.0"
"Walk Up","936.0","5/1/2015","12:12:00","UT West Mall @ Guadalupe","Republic Square @ Guadalupe & 4th St.","16.0"
"Walk Up","80.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Riverside @ S. Lamar","8.0"
"Walk Up","117.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Riverside @ S. Lamar","8.0"
"Walk Up","399.0","5/1/2015","12:12:00","City Hall / Lavaca & 2nd","Toomey Rd @ South Lamar","10.0"
"Walk Up","979.0","5/1/2015","12:12:00","City Hall / Lavaca & 2nd","2nd & Congress","87.0"
"Walk Up","996.0","5/1/2015","12:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","137.0"
"Walk Up","367.0","5/1/2015","12:12:00","City Hall / Lavaca & 2nd","Toomey Rd @ South Lamar","9.0"
"Walk Up","106.0","5/1/2015","12:12:00","South Congress & Academy","Pfluger Bridge @ W 2nd Street","27.0"
"Walk Up","188.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Pfluger Bridge @ W 2nd Street","25.0"
"Walk Up","745.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Pfluger Bridge @ W 2nd Street","25.0"
"Walk Up","428.0","5/1/2015","12:12:00","South Congress & Academy","Pfluger Bridge @ W 2nd Street","26.0"
"Walk Up","429.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Pfluger Bridge @ W 2nd Street","23.0"
"Walk Up","865.0","5/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Pfluger Bridge @ W 2nd Street","23.0"
"Walk Up","693.0","5/1/2015","12:12:00","Plaza Saltillo","Plaza Saltillo","1.0"
"Walk Up","235.0","5/1/2015","12:12:00","Plaza Saltillo","West & 6th St.","22.0"
"Local365","933.0","5/1/2015","12:12:00","8th & Congress","City Hall / Lavaca & 2nd","5.0"
"Walk Up","902.0","5/1/2015","12:12:00","Plaza Saltillo","West & 6th St.","21.0"
"Walk Up","386.0","5/1/2015","12:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","19.0"
"Walk Up","425.0","5/1/2015","12:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","19.0"
"Walk Up","52.0","5/1/2015","12:12:00","Barton Springs @ Kinney Ave","Barton Springs @ Kinney Ave","81.0"
"Walk Up","549.0","5/1/2015","12:12:00","Barton Springs @ Kinney Ave","Barton Springs @ Kinney Ave","81.0"
"Local365","161.0","5/1/2015","12:12:00","8th & Congress","4th & Congress","2.0"
"Local365","478.0","5/1/2015","12:12:00","Barton Springs @ Kinney Ave","3rd & West","34.0"
"Walk Up","870.0","5/1/2015","12:12:00","East 6th & Pedernales St.","Convention Center / 4th St. @ MetroRail","12.0"
"Local365","387.0","5/1/2015","12:12:00","4th & Congress","3rd & West","5.0"
"Walk Up","421.0","5/1/2015","12:12:00","South Congress & Academy","Barton Springs & Riverside","7.0"
"Local365","190.0","5/1/2015","12:12:00","East 11th St. & San Marcos","8th & Congress","6.0"
"Walk Up","540.0","5/1/2015","12:12:00","South Congress & Academy","Barton Springs & Riverside","6.0"
"Local30","559.0","5/1/2015","12:12:00","5th & San Marcos","Nueces @ 3rd","12.0"
"Walk Up","870.0","5/1/2015","13:12:00","Convention Center / 4th St. @ MetroRail","Capitol Station / Congress & 11th","19.0"
"Walk Up","214.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","South Congress & Elizabeth","20.0"
"Walk Up","933.0","5/1/2015","13:12:00","City Hall / Lavaca & 2nd","South Congress & Elizabeth","33.0"
"Walk Up","716.0","5/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","15.0"
"Walk Up","655.0","5/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","14.0"
"Walk Up","865.0","5/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","14.0"
"Walk Up","895.0","5/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","91.0"
"Local365","890.0","5/1/2015","13:12:00","4th & Congress","Nueces @ 3rd","5.0"
"Local365","898.0","5/1/2015","13:12:00","5th & Bowie","17th & Guadalupe","10.0"
"Walk Up","869.0","5/1/2015","13:12:00","Convention Center / 3rd & Trinity","South Congress & Academy","74.0"
"Walk Up","396.0","5/1/2015","13:12:00","Convention Center / 3rd & Trinity","South Congress & Academy","74.0"
"Walk Up","907.0","5/1/2015","13:12:00","San Jacinto & 8th Street","City Hall / Lavaca & 2nd","59.0"
"Walk Up","36.0","5/1/2015","13:12:00","Long Center @ South 1st & Riverside","Zilker Park at Barton Springs & William Barton Drive","15.0"
"Walk Up","507.0","5/1/2015","13:12:00","Long Center @ South 1st & Riverside","Zilker Park at Barton Springs & William Barton Drive","15.0"
"Local365","478.0","5/1/2015","13:12:00","3rd & West","Barton Springs @ Kinney Ave","25.0"
"Walk Up","329.0","5/1/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs Pool","29.0"
"Walk Up","550.0","5/1/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs Pool","29.0"
"Walk Up","106.0","5/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","14.0"
"Local365","209.0","5/1/2015","13:12:00","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","6.0"
"Local365","420.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","Palmer Auditorium","7.0"
"Walk Up","428.0","5/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","14.0"
"Walk Up","589.0","5/1/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","West & 6th St.","9.0"
"Walk Up","870.0","5/1/2015","13:12:00","Capitol Station / Congress & 11th","Trinity & 6th Street","11.0"
"Walk Up","468.0","5/1/2015","13:12:00","South Congress & Elizabeth","Pfluger Bridge @ W 2nd Street","35.0"
"Walk Up","72.0","5/1/2015","13:12:00","South Congress & Elizabeth","Pfluger Bridge @ W 2nd Street","35.0"
"Local365","716.0","5/1/2015","13:12:00","City Hall / Lavaca & 2nd","3rd & West","14.0"
"Local365","19.0","5/1/2015","13:12:00","17th & Guadalupe","West & 6th St.","5.0"
"Walk Up","60.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","2nd & Congress","18.0"
"Walk Up","459.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","2nd & Congress","16.0"
"Walk Up","546.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","2nd & Congress","16.0"
"Local30","969.0","5/1/2015","13:12:00","Red River & 8th Street","Barton Springs & Riverside","10.0"
"Walk Up","101.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","2nd & Congress","19.0"
"Walk Up","520.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","2nd & Congress","15.0"
"Walk Up","829.0","5/1/2015","13:12:00","Toomey Rd @ South Lamar","2nd & Congress","15.0"
"Local365","559.0","5/1/2015","13:12:00","Nueces @ 3rd","Pfluger Bridge @ W 2nd Street","3.0"
"Walk Up","97.0","5/1/2015","13:12:00","8th & Congress","Convention Center / 4th St. @ MetroRail","21.0"
"Walk Up","397.0","5/1/2015","13:12:00","Convention Center / 4th St. @ MetroRail","2nd & Congress","70.0"
"Walk Up","209.0","5/1/2015","13:12:00","Riverside @ S. Lamar","East 6th & Pedernales St.","32.0"
"Walk Up","823.0","5/1/2015","13:12:00","Riverside @ S. Lamar","East 6th & Pedernales St.","30.0"
"Walk Up","893.0","5/1/2015","13:12:00","Riverside @ S. Lamar","East 6th & Pedernales St.","30.0"
"Walk Up","100.0","5/1/2015","13:12:00","Riverside @ S. Lamar","East 6th & Pedernales St.","29.0"
"Walk Up","610.0","5/1/2015","14:12:00","2nd & Congress","Long Center @ South 1st & Riverside","94.0"
"Walk Up","60.0","5/1/2015","14:12:00","2nd & Congress","Long Center @ South 1st & Riverside","93.0"
"Walk Up","101.0","5/1/2015","14:12:00","2nd & Congress","Long Center @ South 1st & Riverside","91.0"
"Walk Up","453.0","5/1/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","2nd & Congress","15.0"
"Walk Up","114.0","5/1/2015","14:12:00","South Congress & Academy","Barton Springs @ Kinney Ave","76.0"
"Walk Up","371.0","5/1/2015","14:12:00","South Congress & Academy","Barton Springs @ Kinney Ave","75.0"
"Walk Up","451.0","5/1/2015","14:12:00","Riverside @ S. Lamar","Convention Center / 3rd & Trinity","17.0"
"Walk Up","579.0","5/1/2015","14:12:00","Riverside @ S. Lamar","Convention Center / 3rd & Trinity","17.0"
"Walk Up","373.0","5/1/2015","14:12:00","State Capitol @ 14th & Colorado","South Congress & Academy","112.0"
"Walk Up","465.0","5/1/2015","14:12:00","State Capitol @ 14th & Colorado","South Congress & Academy","111.0"
"Walk Up","132.0","5/1/2015","14:12:00","2nd & Congress","Barton Springs Pool","28.0"
"Walk Up","232.0","5/1/2015","14:12:00","2nd & Congress","Barton Springs Pool","28.0"
"Walk Up","161.0","5/1/2015","14:12:00","4th & Congress","4th & Congress","25.0"
"Walk Up","897.0","5/1/2015","14:12:00","2nd & Congress","South Congress & Academy","15.0"
"Walk Up","453.0","5/1/2015","14:12:00","2nd & Congress","South Congress & Academy","14.0"
"Walk Up","933.0","5/1/2015","14:12:00","South Congress & Elizabeth","City Hall / Lavaca & 2nd","14.0"
"Walk Up","589.0","5/1/2015","14:12:00","West & 6th St.","2nd & Congress","11.0"
"Walk Up","398.0","5/1/2015","14:12:00","Bullock Museum @ Congress & MLK","Toomey Rd @ South Lamar","26.0"
"Walk Up","865.0","5/1/2015","14:12:00","City Hall / Lavaca & 2nd","South Congress & Elizabeth","29.0"
"Walk Up","153.0","5/1/2015","14:12:00","Bullock Museum @ Congress & MLK","Toomey Rd @ South Lamar","25.0"
"Walk Up","468.0","5/1/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Palmer Auditorium","7.0"
"Walk Up","655.0","5/1/2015","14:12:00","City Hall / Lavaca & 2nd","South Congress & Elizabeth","23.0"
"Walk Up","897.0","5/1/2015","14:12:00","South Congress & Academy","Pfluger Bridge @ W 2nd Street","17.0"
"Walk Up","191.0","5/1/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Palmer Auditorium","6.0"
"Walk Up","576.0","5/1/2015","14:12:00","South Congress & Academy","Pfluger Bridge @ W 2nd Street","16.0"
"Walk Up","299.0","5/1/2015","14:12:00","City Hall / Lavaca & 2nd","Zilker Park at Barton Springs & William Barton Drive","29.0"
"Walk Up","907.0","5/1/2015","14:12:00","City Hall / Lavaca & 2nd","Zilker Park at Barton Springs & William Barton Drive","29.0"
"Walk Up","849.0","5/1/2015","14:12:00","City Hall / Lavaca & 2nd","Zilker Park at Barton Springs & William Barton Drive","27.0"
"Walk Up","895.0","5/1/2015","14:12:00","City Hall / Lavaca & 2nd","Zilker Park at Barton Springs & William Barton Drive","28.0"
"Walk Up","507.0","5/1/2015","14:12:00","Barton Springs @ Kinney Ave","Barton Springs Pool","13.0"
"Walk Up","36.0","5/1/2015","14:12:00","Barton Springs @ Kinney Ave","Zilker Park at Barton Springs & William Barton Drive","9.0"
"Walk Up","161.0","5/1/2015","14:12:00","4th & Congress","4th & Congress","0.0"
"Local365","425.0","5/1/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","27.0"
"Walk Up","545.0","5/1/2015","14:12:00","Pfluger Bridge @ W 2nd Street","2nd & Congress","13.0"
"Walk Up","28.0","5/1/2015","14:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","1544.0"
"Walk Up","588.0","5/1/2015","14:12:00","ACC - West & 12th","17th & Guadalupe","5.0"
"Walk Up","663.0","5/1/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs Pool","3.0"
"Walk Up","709.0","5/1/2015","14:12:00","San Jacinto & 8th Street","San Jacinto & 8th Street","1544.0"
"Walk Up","285.0","5/1/2015","15:12:00","Davis at Rainey Street","8th & Congress","24.0"
"Walk Up","589.0","5/1/2015","15:12:00","2nd & Congress","East 11th St. & San Marcos","14.0"
"Walk Up","951.0","5/1/2015","15:12:00","Davis at Rainey Street","8th & Congress","23.0"
"Walk Up","262.0","5/1/2015","15:12:00","Davis at Rainey Street","8th & Congress","22.0"
"Walk Up","3.0","5/1/2015","15:12:00","8th & Congress","8th & Congress","105.0"
"Walk Up","281.0","5/1/2015","15:12:00","Davis at Rainey Street","8th & Congress","21.0"
"Walk Up","646.0","5/1/2015","15:12:00","8th & Congress","8th & Congress","104.0"
"Local365","683.0","5/1/2015","15:12:00","East 6th at Robert Martinez","4th & Congress","11.0"
"Walk Up","224.0","5/1/2015","15:12:00","City Hall / Lavaca & 2nd","South Congress & Academy","10.0"
"Walk Up","442.0","5/1/2015","15:12:00","Barton Springs Pool","South Congress & Academy","29.0"
"Walk Up","822.0","5/1/2015","15:12:00","Barton Springs Pool","Barton Springs Pool","2.0"
