"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","829.0","6/1/2015","11:12:00","South Congress & Academy","2nd & Congress","10.0"
"Local365","241.0","6/1/2015","12:12:00","ACC - Rio Grande & 12th","5th & Bowie","5.0"
"Walk Up","387.0","6/1/2015","12:12:00","Plaza Saltillo","South Congress & James","18.0"
"Walk Up","106.0","6/1/2015","12:12:00","Plaza Saltillo","South Congress & James","16.0"
"Walk Up","55.0","6/1/2015","12:12:00","Republic Square @ Guadalupe & 4th St.","Pfluger Bridge @ W 2nd Street","8.0"
"Walk Up","282.0","6/1/2015","12:12:00","South Congress & James","Barton Springs & Riverside","10.0"
"Walk Up","961.0","6/1/2015","12:12:00","South Congress & James","Barton Springs & Riverside","10.0"
"Local365","208.0","6/1/2015","12:12:00","Riverside @ S. Lamar","Barton Springs Pool","9.0"
"Walk Up","220.0","6/1/2015","12:12:00","Guadalupe & 21st","Republic Square @ Guadalupe & 4th St.","12.0"
"Local365","451.0","6/1/2015","12:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","29.0"
"Local365","219.0","6/1/2015","12:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","27.0"
"Walk Up","124.0","6/1/2015","12:12:00","Pfluger Bridge @ W 2nd Street","17th & Guadalupe","14.0"
"Local365","240.0","6/1/2015","12:12:00","4th & Congress","5th & Bowie","6.0"
"Local30","670.0","6/1/2015","12:12:00","4th & Congress","Barton Springs & Riverside","4.0"
"Walk Up","541.0","6/1/2015","12:12:00","Convention Center / 4th St. @ MetroRail","8th & Congress","7.0"
"Walk Up","428.0","6/1/2015","12:12:00","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","20.0"
"Local365","240.0","6/1/2015","12:12:00","5th & Bowie","5th & Bowie","0.0"
"Walk Up","518.0","6/1/2015","12:12:00","Pfluger Bridge @ W 2nd Street","Zilker Park at Barton Springs & William Barton Drive","22.0"
"Local365","84.0","6/1/2015","12:12:00","East 6th at Robert Martinez","East 6th at Robert Martinez","19.0"
"Walk Up","230.0","6/1/2015","12:12:00","UT West Mall @ Guadalupe","4th & Congress","13.0"
"Walk Up","341.0","6/1/2015","12:12:00","Pfluger Bridge @ W 2nd Street","Zilker Park at Barton Springs & William Barton Drive","21.0"
"Walk Up","890.0","6/1/2015","12:12:00","UT West Mall @ Guadalupe","4th & Congress","13.0"
"Walk Up","209.0","6/1/2015","12:12:00","Bullock Museum @ Congress & MLK","UT West Mall @ Guadalupe","11.0"
"Walk Up","373.0","6/1/2015","12:12:00","South Congress & Elizabeth","Pfluger Bridge @ W 2nd Street","28.0"
"Walk Up","466.0","6/1/2015","12:12:00","South Congress & Elizabeth","Pfluger Bridge @ W 2nd Street","26.0"
"Walk Up","805.0","6/1/2015","12:12:00","UT West Mall @ Guadalupe","State Capitol @ 14th & Colorado","10.0"
"Walk Up","852.0","6/1/2015","12:12:00","UT West Mall @ Guadalupe","State Capitol @ 14th & Colorado","10.0"
"Local365","428.0","6/1/2015","12:12:00","Barton Springs @ Kinney Ave","City Hall / Lavaca & 2nd","30.0"
"Local365","451.0","6/1/2015","12:12:00","Barton Springs @ Kinney Ave","City Hall / Lavaca & 2nd","30.0"
"Local365","100.0","6/1/2015","12:12:00","8th & Congress","Toomey Rd @ South Lamar","14.0"
"Local30","188.0","6/1/2015","12:12:00","Rainey St @ Cummings","Rainey St @ Cummings","21.0"
"Walk Up","219.0","6/1/2015","12:12:00","Barton Springs @ Kinney Ave","City Hall / Lavaca & 2nd","70.0"
"Local365","991.0","6/1/2015","12:12:00","Palmer Auditorium","Barton Springs @ Kinney Ave","3.0"
"Local365","165.0","6/1/2015","12:12:00","Barton Springs & Riverside","2nd & Congress","6.0"
"Local365","152.0","6/1/2015","12:12:00","3rd & West","City Hall / Lavaca & 2nd","3.0"
"Walk Up","208.0","6/1/2015","12:12:00","Barton Springs Pool","5th & Bowie","23.0"
"Walk Up","209.0","6/1/2015","12:12:00","UT West Mall @ Guadalupe","5th & Bowie","16.0"
"Walk Up","393.0","6/1/2015","12:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","60.0"
"Walk Up","896.0","6/1/2015","12:12:00","Barton Springs Pool","5th & Bowie","23.0"
"Walk Up","897.0","6/1/2015","12:12:00","8th & Congress","Convention Center / 4th St. @ MetroRail","8.0"
"Local365","177.0","6/1/2015","12:12:00","East 11th St. at Victory Grill","ACC - Rio Grande & 12th","12.0"
"Walk Up","354.0","6/1/2015","12:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","59.0"
"Walk Up","55.0","6/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","Zilker Park at Barton Springs & William Barton Drive","29.0"
"Walk Up","466.0","6/1/2015","13:12:00","Pfluger Bridge @ W 2nd Street","Zilker Park at Barton Springs & William Barton Drive","29.0"
"Walk Up","696.0","6/1/2015","13:12:00","17th & Guadalupe","17th & Guadalupe","20.0"
"Walk Up","902.0","6/1/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","55.0"
"Walk Up","955.0","6/1/2015","13:12:00","17th & Guadalupe","17th & Guadalupe","19.0"
"Walk Up","41.0","6/1/2015","13:12:00","4th & Congress","South Congress & Elizabeth","9.0"
"Walk Up","558.0","6/1/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","54.0"
"Walk Up","315.0","6/1/2015","13:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","1.0"
"Walk Up","315.0","6/1/2015","13:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","1.0"
"Local365","3.0","6/1/2015","13:12:00","Rainey St @ Cummings","City Hall / Lavaca & 2nd","9.0"
"Local365","116.0","6/1/2015","13:12:00","Rainey St @ Cummings","City Hall / Lavaca & 2nd","9.0"
"Walk Up","315.0","6/1/2015","13:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","1.0"
"Walk Up","315.0","6/1/2015","13:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","29.0"
"Walk Up","421.0","6/1/2015","13:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","78.0"
"Founding Member","509.0","6/1/2015","13:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","7.0"
"Walk Up","541.0","6/1/2015","13:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","78.0"
"Local365","875.0","6/1/2015","13:12:00","Barton Springs @ Kinney Ave","Palmer Auditorium","5.0"
"Local365","547.0","6/1/2015","13:12:00","Trinity & 6th Street","West & 6th St.","3.0"
"Walk Up","955.0","6/1/2015","13:12:00","17th & Guadalupe","UT West Mall @ Guadalupe","10.0"
"Walk Up","696.0","6/1/2015","13:12:00","17th & Guadalupe","UT West Mall @ Guadalupe","9.0"
"Walk Up","190.0","6/1/2015","13:12:00","Capitol Station / Congress & 11th","Nueces @ 3rd","21.0"
"Walk Up","273.0","6/1/2015","13:12:00","Capitol Station / Congress & 11th","Nueces @ 3rd","21.0"
"Walk Up","55.0","6/1/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","Long Center @ South 1st & Riverside","15.0"
"Walk Up","466.0","6/1/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","Long Center @ South 1st & Riverside","15.0"
"Walk Up","545.0","6/1/2015","13:12:00","Rainey @ River St","West & 6th St.","48.0"
"Walk Up","815.0","6/1/2015","13:12:00","Nueces @ 3rd","Nueces @ 3rd","1.0"
"Walk Up","349.0","6/1/2015","13:12:00","Nueces @ 3rd","West & 6th St.","26.0"
"Walk Up","182.0","6/1/2015","13:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","33.0"
"Walk Up","224.0","6/1/2015","13:12:00","Barton Springs Pool","Barton Springs @ Kinney Ave","29.0"
"Local365","870.0","6/1/2015","13:12:00","2nd & Congress","8th & Congress","8.0"
"Walk Up","55.0","6/1/2015","13:12:00","Long Center @ South 1st & Riverside","Rainey St @ Cummings","25.0"
"Founding Member","19.0","6/1/2015","13:12:00","City Hall / Lavaca & 2nd","Capitol Station / Congress & 11th","8.0"
"Walk Up","466.0","6/1/2015","13:12:00","Long Center @ South 1st & Riverside","Rainey St @ Cummings","24.0"
"Local365","576.0","6/1/2015","13:12:00","Capitol Station / Congress & 11th","4th & Congress","5.0"
"Local365","936.0","6/1/2015","13:12:00","ACC - Rio Grande & 12th","Toomey Rd @ South Lamar","9.0"
"Local365","106.0","6/1/2015","14:12:00","South Congress & James","Convention Center / 4th St. @ MetroRail","6.0"
"Walk Up","387.0","6/1/2015","14:12:00","South Congress & James","Pfluger Bridge @ W 2nd Street","13.0"
"Local365","829.0","6/1/2015","14:12:00","2nd & Congress","Convention Center / 4th St. @ MetroRail","3.0"
"Walk Up","134.0","6/1/2015","14:12:00","South Congress & James","Pfluger Bridge @ W 2nd Street","12.0"
"Walk Up","621.0","6/1/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","138.0"
"Explorer","860.0","6/1/2015","14:12:00","8th & Congress","2nd & Congress","144.0"
"Local30","483.0","6/1/2015","14:12:00","3rd & West","Barton Springs & Riverside","7.0"
"Local365","52.0","6/1/2015","14:12:00","Palmer Auditorium","Capitol Station / Congress & 11th","16.0"
"Local365","875.0","6/1/2015","14:12:00","Palmer Auditorium","Capitol Station / Congress & 11th","16.0"
"Walk Up","188.0","6/1/2015","14:12:00","Rainey St @ Cummings","Toomey Rd @ South Lamar","85.0"
"Walk Up","555.0","6/1/2015","14:12:00","Waller & 6th St.","5th & San Marcos","43.0"
"Walk Up","14.0","6/1/2015","14:12:00","Waller & 6th St.","5th & San Marcos","42.0"
"Local365","347.0","6/1/2015","14:12:00","East 11th St. & San Marcos","Main Office","15.0"
"Walk Up","55.0","6/1/2015","14:12:00","Rainey St @ Cummings","Long Center @ South 1st & Riverside","33.0"
"Walk Up","466.0","6/1/2015","14:12:00","Rainey St @ Cummings","Long Center @ South 1st & Riverside","33.0"
"Walk Up","709.0","6/1/2015","14:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","36.0"
"Local365","75.0","6/1/2015","14:12:00","4th & Congress","2nd & Congress","4.0"
"Walk Up","409.0","6/1/2015","14:12:00","South Congress & James","Barton Springs @ Kinney Ave","53.0"
"Walk Up","209.0","6/1/2015","14:12:00","UT West Mall @ Guadalupe","UT West Mall @ Guadalupe","1.0"
"Walk Up","209.0","6/1/2015","14:12:00","UT West Mall @ Guadalupe","Nueces @ 3rd","12.0"
"Walk Up","696.0","6/1/2015","14:12:00","UT West Mall @ Guadalupe","Nueces @ 3rd","12.0"
"Walk Up","829.0","6/1/2015","14:12:00","Convention Center / 4th St. @ MetroRail","Riverside @ S. Lamar","30.0"
"Local365","75.0","6/1/2015","14:12:00","2nd & Congress","8th & Congress","5.0"
"Walk Up","772.0","6/1/2015","14:12:00","Convention Center / 4th St. @ MetroRail","Riverside @ S. Lamar","28.0"
"Walk Up","998.0","6/1/2015","15:12:00","East 6th at Robert Martinez","East 11th St. & San Marcos","12.0"
"Local365","114.0","6/1/2015","15:12:00","ACC - Rio Grande & 12th","ACC - West & 12th","5.0"
"Walk Up","209.0","6/1/2015","15:12:00","Nueces @ 3rd","Riverside @ S. Lamar","18.0"
"Walk Up","588.0","6/1/2015","15:12:00","Barton Springs & Riverside","Barton Springs & Riverside","40.0"
"Walk Up","412.0","6/1/2015","15:12:00","Barton Springs & Riverside","Barton Springs & Riverside","39.0"
"Walk Up","696.0","6/1/2015","15:12:00","Nueces @ 3rd","Riverside @ S. Lamar","17.0"
"Walk Up","407.0","6/1/2015","15:12:00","Barton Springs & Riverside","Barton Springs & Riverside","38.0"
"Walk Up","479.0","6/1/2015","15:12:00","Barton Springs & Riverside","Barton Springs & Riverside","38.0"
"Local365","371.0","6/1/2015","15:12:00","5th & Bowie","Waller & 6th St.","14.0"
"Walk Up","907.0","6/1/2015","15:12:00","Convention Center / 3rd & Trinity","Convention Center / 3rd & Trinity","25.0"
"Walk Up","470.0","6/1/2015","15:12:00","East 11th St. at Victory Grill","West & 6th St.","21.0"
"Local30","735.0","6/1/2015","15:12:00","4th & Congress","17th & Guadalupe","13.0"
"Walk Up","142.0","6/1/2015","15:12:00","4th & Congress","Republic Square @ Guadalupe & 4th St.","24.0"
"Local365","190.0","6/1/2015","15:12:00","Nueces @ 3rd","Guadalupe & 21st","15.0"
"Walk Up","202.0","6/1/2015","15:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","45.0"
"Walk Up","827.0","6/1/2015","15:12:00","Barton Springs Pool","Riverside @ S. Lamar","14.0"
"Walk Up","176.0","6/1/2015","15:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","43.0"
"Walk Up","541.0","6/1/2015","15:12:00","Riverside @ S. Lamar","5th & San Marcos","20.0"
"Walk Up","2459.0","6/1/2015","15:12:00","Riverside @ S. Lamar","5th & San Marcos","20.0"
"Walk Up","560.0","6/1/2015","15:12:00","UT West Mall @ Guadalupe","Riverside @ S. Lamar","27.0"
