"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","947.0","2/1/2015","11:12:00","UT West Mall @ Guadalupe","UT West Mall @ Guadalupe","11.0"
"Walk Up","299.0","2/1/2015","11:12:00","UT West Mall @ Guadalupe","UT West Mall @ Guadalupe","10.0"
"Walk Up","890.0","2/1/2015","11:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","17.0"
"Walk Up","894.0","2/1/2015","11:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","17.0"
"Walk Up","877.0","2/1/2015","11:12:00","Red River @ LBJ Library","Red River @ LBJ Library","29.0"
"Local365","397.0","2/1/2015","11:12:00","5th & Bowie","Republic Square @ Guadalupe & 4th St.","5.0"
"Walk Up","396.0","2/1/2015","11:12:00","East 6th & Pedernales St.","Zilker Park at Barton Springs & William Barton Drive","49.0"
"Walk Up","660.0","2/1/2015","11:12:00","Zilker Park at Barton Springs & William Barton Drive","Republic Square @ Guadalupe & 4th St.","21.0"
"Walk Up","890.0","2/1/2015","11:12:00","Zilker Park at Barton Springs & William Barton Drive","Republic Square @ Guadalupe & 4th St.","21.0"
"Walk Up","29.0","2/1/2015","11:12:00","East 6th & Pedernales St.","Zilker Park at Barton Springs & William Barton Drive","49.0"
"Walk Up","928.0","2/1/2015","11:12:00","Red River @ LBJ Library","Red River @ LBJ Library","200.0"
"Walk Up","559.0","2/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","4th & Congress","17.0"
"Walk Up","133.0","2/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","4th & Congress","16.0"
"Local365","288.0","2/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","4th & Congress","4.0"
"Walk Up","669.0","2/1/2015","11:12:00","Zilker Park at Barton Springs & William Barton Drive","Davis at Rainey Street","21.0"
"Local365","716.0","2/1/2015","11:12:00","Convention Center / 3rd & Trinity","Pfluger Bridge @ W 2nd Street","10.0"
"Local365","517.0","2/1/2015","11:12:00","Convention Center / 3rd & Trinity","Pfluger Bridge @ W 2nd Street","9.0"
"Walk Up","28.0","2/1/2015","11:12:00","East 11th St. at Victory Grill","Rainey St @ Cummings","21.0"
"Local365","513.0","2/1/2015","11:12:00","East 11th St. at Victory Grill","Capitol Station / Congress & 11th","17.0"
"Walk Up","399.0","2/1/2015","11:12:00","East 11th St. at Victory Grill","Rainey St @ Cummings","19.0"
"Semester Membership","417.0","2/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","Capitol Station / Congress & 11th","11.0"
"Walk Up","62.0","2/1/2015","11:12:00","East 11th St. at Victory Grill","Capitol Station / Congress & 11th","14.0"
"Walk Up","114.0","2/1/2015","11:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","141.0"
"Walk Up","961.0","2/1/2015","11:12:00","East 11th St. at Victory Grill","Capitol Station / Congress & 11th","13.0"
"Walk Up","209.0","2/1/2015","11:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","141.0"
"Walk Up","660.0","2/1/2015","11:12:00","Republic Square @ Guadalupe & 4th St.","State Capitol @ 14th & Colorado","9.0"
"Local365","58.0","2/1/2015","11:12:00","Riverside @ S. Lamar","Pfluger Bridge @ W 2nd Street","22.0"
"Walk Up","890.0","2/1/2015","11:12:00","Republic Square @ Guadalupe & 4th St.","State Capitol @ 14th & Colorado","8.0"
"Local365","36.0","2/1/2015","11:12:00","Long Center @ South 1st & Riverside","Barton Springs Pool","12.0"
"Local365","862.0","2/1/2015","11:12:00","Riverside @ S. Lamar","Pfluger Bridge @ W 2nd Street","21.0"
"Founding Member","965.0","2/1/2015","11:12:00","South Congress & Elizabeth","Plaza Saltillo","14.0"
"Walk Up","195.0","2/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","66.0"
"Walk Up","84.0","2/1/2015","11:12:00","South Congress & Academy","South Congress & Academy","79.0"
"Walk Up","230.0","2/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","90.0"
"Walk Up","464.0","2/1/2015","11:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","19.0"
"Walk Up","751.0","2/1/2015","11:12:00","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","66.0"
"Walk Up","62.0","2/1/2015","11:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","10.0"
"Local365","513.0","2/1/2015","11:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","10.0"
"Walk Up","961.0","2/1/2015","11:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","9.0"
"Local365","397.0","2/1/2015","11:12:00","Republic Square @ Guadalupe & 4th St.","Republic Square @ Guadalupe & 4th St.","25.0"
"Walk Up","669.0","2/1/2015","12:12:00","Davis at Rainey Street","South Congress & James","20.0"
"Walk Up","306.0","2/1/2015","12:12:00","Davis at Rainey Street","South Congress & James","18.0"
"Walk Up","25.0","2/1/2015","12:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","18.0"
"Walk Up","951.0","2/1/2015","12:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","18.0"
"Walk Up","765.0","2/1/2015","12:12:00","City Hall / Lavaca & 2nd","East 11th St. & San Marcos","13.0"
"Local365","861.0","2/1/2015","12:12:00","City Hall / Lavaca & 2nd","8th & Congress","8.0"
"Local365","58.0","2/1/2015","12:12:00","Pfluger Bridge @ W 2nd Street","West & 6th St.","21.0"
"Local365","862.0","2/1/2015","12:12:00","Pfluger Bridge @ W 2nd Street","West & 6th St.","22.0"
"Walk Up","49.0","2/1/2015","12:12:00","Davis at Rainey Street","Barton Springs @ Kinney Ave","24.0"
"Local365","1000.0","2/1/2015","12:12:00","East 6th at Robert Martinez","Waller & 6th St.","6.0"
"Walk Up","348.0","2/1/2015","12:12:00","Barton Springs & Riverside","4th & Congress","13.0"
"Local365","513.0","2/1/2015","12:12:00","City Hall / Lavaca & 2nd","East 11th St. at Victory Grill","12.0"
"Walk Up","116.0","2/1/2015","12:12:00","City Hall / Lavaca & 2nd","Red River & 8th Street","186.0"
"Walk Up","610.0","2/1/2015","12:12:00","City Hall / Lavaca & 2nd","Red River & 8th Street","186.0"
"Local365","340.0","2/1/2015","12:12:00","4th & Congress","Republic Square @ Guadalupe & 4th St.","20.0"
"Walk Up","85.0","2/1/2015","12:12:00","Trinity & 6th Street","Trinity & 6th Street","47.0"
"Walk Up","252.0","2/1/2015","12:12:00","Trinity & 6th Street","Trinity & 6th Street","46.0"
"Walk Up","29.0","2/1/2015","12:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","30.0"
"Walk Up","78.0","2/1/2015","12:12:00","Trinity & 6th Street","Trinity & 6th Street","149.0"
"Walk Up","572.0","2/1/2015","12:12:00","Trinity & 6th Street","San Jacinto & 8th Street","153.0"
"Walk Up","35.0","2/1/2015","12:12:00","Trinity & 6th Street","Trinity & 6th Street","147.0"
"Walk Up","135.0","2/1/2015","12:12:00","Davis at Rainey Street","City Hall / Lavaca & 2nd","39.0"
"Walk Up","539.0","2/1/2015","12:12:00","Davis at Rainey Street","City Hall / Lavaca & 2nd","39.0"
"Local365","861.0","2/1/2015","12:12:00","8th & Congress","City Hall / Lavaca & 2nd","6.0"
"Walk Up","696.0","2/1/2015","12:12:00","San Jacinto & 8th Street","South Congress & James","29.0"
"Walk Up","680.0","2/1/2015","12:12:00","San Jacinto & 8th Street","South Congress & James","27.0"
"Walk Up","283.0","2/1/2015","13:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","22.0"
"Walk Up","843.0","2/1/2015","13:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","23.0"
"Local365","434.0","2/1/2015","13:12:00","Guadalupe & 21st","Guadalupe & 21st","3.0"
"Local30","468.0","2/1/2015","13:12:00","Long Center @ South 1st & Riverside","Riverside @ S. Lamar","6.0"
"Local365","551.0","2/1/2015","13:12:00","City Hall / Lavaca & 2nd","Toomey Rd @ South Lamar","9.0"
"Walk Up","412.0","2/1/2015","13:12:00","Convention Center / 3rd & Trinity","UT West Mall @ Guadalupe","24.0"
"Walk Up","668.0","2/1/2015","13:12:00","Convention Center / 3rd & Trinity","UT West Mall @ Guadalupe","24.0"
"Walk Up","240.0","2/1/2015","13:12:00","Convention Center / 3rd & Trinity","UT West Mall @ Guadalupe","23.0"
"Local30","468.0","2/1/2015","13:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","11.0"
"Walk Up","3.0","2/1/2015","13:12:00","Trinity & 6th Street","Trinity & 6th Street","95.0"
"Walk Up","270.0","2/1/2015","13:12:00","Bullock Museum @ Congress & MLK","Convention Center / 4th St. @ MetroRail","13.0"
"Walk Up","995.0","2/1/2015","13:12:00","Convention Center / 3rd & Trinity","UT West Mall @ Guadalupe","22.0"
"Walk Up","669.0","2/1/2015","13:12:00","Trinity & 6th Street","Trinity & 6th Street","94.0"
"Walk Up","26.0","2/1/2015","13:12:00","San Jacinto & 8th Street","Trinity & 6th Street","90.0"
"Walk Up","646.0","2/1/2015","13:12:00","San Jacinto & 8th Street","Trinity & 6th Street","90.0"
"Walk Up","117.0","2/1/2015","13:12:00","City Hall / Lavaca & 2nd","South Congress & Elizabeth","12.0"
"Walk Up","955.0","2/1/2015","13:12:00","City Hall / Lavaca & 2nd","South Congress & Elizabeth","12.0"
"Local365","15.0","2/1/2015","13:12:00","2nd & Congress","2nd & Congress","91.0"
"Walk Up","306.0","2/1/2015","13:12:00","South Congress & James","South Congress & James","133.0"
"Walk Up","349.0","2/1/2015","13:12:00","South Congress & James","South Congress & James","132.0"
"Local365","161.0","2/1/2015","13:12:00","Davis at Rainey Street","Convention Center / 3rd & Trinity","6.0"
"Local365","878.0","2/1/2015","13:12:00","Davis at Rainey Street","Convention Center / 3rd & Trinity","6.0"
"Walk Up","29.0","2/1/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & James","15.0"
"Walk Up","396.0","2/1/2015","13:12:00","Zilker Park at Barton Springs & William Barton Drive","South Congress & James","15.0"
"Walk Up","690.0","2/1/2015","13:12:00","Bullock Museum @ Congress & MLK","4th & Congress","13.0"
"Walk Up","575.0","2/1/2015","13:12:00","Bullock Museum @ Congress & MLK","4th & Congress","12.0"
"Local365","765.0","2/1/2015","13:12:00","East 11th St. & San Marcos","Waller & 6th St.","4.0"
"Local365","765.0","2/1/2015","13:12:00","Waller & 6th St.","5th & San Marcos","2.0"
"Walk Up","49.0","2/1/2015","13:12:00","Barton Springs @ Kinney Ave","Toomey Rd @ South Lamar","4.0"
"Local365","765.0","2/1/2015","13:12:00","5th & San Marcos","4th & Congress","5.0"
"Local365","765.0","2/1/2015","13:12:00","4th & Congress","5th & Bowie","6.0"
"Local365","242.0","2/1/2015","13:12:00","South Congress & Elizabeth","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Walk Up","690.0","2/1/2015","13:12:00","4th & Congress","2nd & Congress","3.0"
"Walk Up","410.0","2/1/2015","13:12:00","East 11th St. & San Marcos","4th & Congress","18.0"
"Walk Up","575.0","2/1/2015","13:12:00","4th & Congress","2nd & Congress","3.0"
"Local365","765.0","2/1/2015","13:12:00","5th & Bowie","Convention Center / 4th St. @ MetroRail","9.0"
"Walk Up","332.0","2/1/2015","14:12:00","Barton Springs & Riverside","2nd & Congress","54.0"
"Walk Up","850.0","2/1/2015","14:12:00","Barton Springs & Riverside","2nd & Congress","53.0"
"Walk Up","14.0","2/1/2015","14:12:00","Long Center @ South 1st & Riverside","5th & Bowie","50.0"
"Walk Up","911.0","2/1/2015","14:12:00","Long Center @ South 1st & Riverside","5th & Bowie","49.0"
"Local365","288.0","2/1/2015","14:12:00","4th & Congress","Pfluger Bridge @ W 2nd Street","6.0"
"Walk Up","815.0","2/1/2015","14:12:00","East 6th & Pedernales St.","Zilker Park at Barton Springs & William Barton Drive","44.0"
"Local365","765.0","2/1/2015","14:12:00","Convention Center / 4th St. @ MetroRail","5th & San Marcos","5.0"
"Walk Up","236.0","2/1/2015","14:12:00","East 11th St. & San Marcos","East 6th at Robert Martinez","12.0"
"Walk Up","240.0","2/1/2015","14:12:00","UT West Mall @ Guadalupe","Davis at Rainey Street","32.0"
"Walk Up","668.0","2/1/2015","14:12:00","UT West Mall @ Guadalupe","Davis at Rainey Street","89.0"
"Walk Up","412.0","2/1/2015","14:12:00","UT West Mall @ Guadalupe","Davis at Rainey Street","31.0"
"Walk Up","545.0","2/1/2015","14:12:00","East 11th St. & San Marcos","East 6th at Robert Martinez","11.0"
"Local30","894.0","2/1/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Long Center @ South 1st & Riverside","11.0"
"Walk Up","995.0","2/1/2015","14:12:00","UT West Mall @ Guadalupe","Davis at Rainey Street","31.0"
"Walk Up","551.0","2/1/2015","14:12:00","Toomey Rd @ South Lamar","Davis at Rainey Street","23.0"
"Local365","288.0","2/1/2015","14:12:00","Pfluger Bridge @ W 2nd Street","Barton Springs Pool","8.0"
"Walk Up","209.0","2/1/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","11.0"
"Local365","236.0","2/1/2015","14:12:00","East 6th at Robert Martinez","5th & Bowie","19.0"
"Local365","805.0","2/1/2015","14:12:00","East 6th at Robert Martinez","5th & Bowie","19.0"
"Semester Membership","107.0","2/1/2015","14:12:00","South Congress & Academy","Barton Springs @ Kinney Ave","12.0"
"Annual (Madison B-cycle)","207.0","2/1/2015","14:12:00","Rainey St @ Cummings","2nd & Congress","14.0"
"Local365","576.0","2/1/2015","14:12:00","2nd & Congress","5th & Bowie","11.0"
"Local365","661.0","2/1/2015","14:12:00","2nd & Congress","5th & Bowie","11.0"
"Walk Up","197.0","2/1/2015","14:12:00","South Congress & James","Zilker Park at Barton Springs & William Barton Drive","27.0"
"Walk Up","311.0","2/1/2015","14:12:00","South Congress & James","Zilker Park at Barton Springs & William Barton Drive","27.0"
"Local365","40.0","2/1/2015","14:12:00","Toomey Rd @ South Lamar","Long Center @ South 1st & Riverside","5.0"
"Local365","442.0","2/1/2015","14:12:00","Toomey Rd @ South Lamar","Long Center @ South 1st & Riverside","5.0"
"Local365","861.0","2/1/2015","14:12:00","City Hall / Lavaca & 2nd","5th & Bowie","5.0"
"Walk Up","996.0","2/1/2015","14:12:00","Capitol Station / Congress & 11th","Zilker Park at Barton Springs & William Barton Drive","42.0"
"Annual (Madison B-cycle)","575.0","2/1/2015","14:12:00","2nd & Congress","City Hall / Lavaca & 2nd","18.0"
"Walk Up","884.0","2/1/2015","14:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","49.0"
"Local365","49.0","2/1/2015","14:12:00","Toomey Rd @ South Lamar","Barton Springs @ Kinney Ave","2.0"
"Walk Up","881.0","2/1/2015","14:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","90.0"
"Walk Up","897.0","2/1/2015","14:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","48.0"
"Walk Up","89.0","2/1/2015","14:12:00","Barton Springs Pool","Zilker Park at Barton Springs & William Barton Drive","47.0"
"Walk Up","95.0","2/1/2015","14:12:00","8th & Congress","8th & Congress","67.0"
"Walk Up","843.0","2/1/2015","14:12:00","Riverside @ S. Lamar","Waller & 6th St.","48.0"
"Walk Up","980.0","2/1/2015","14:12:00","8th & Congress","8th & Congress","67.0"
"Walk Up","150.0","2/1/2015","14:12:00","8th & Congress","8th & Congress","66.0"
"Walk Up","283.0","2/1/2015","14:12:00","Riverside @ S. Lamar","Waller & 6th St.","47.0"
"Walk Up","84.0","2/1/2015","14:12:00","South Congress & Academy","Republic Square @ Guadalupe & 4th St.","13.0"
"Walk Up","382.0","2/1/2015","14:12:00","South Congress & Academy","Republic Square @ Guadalupe & 4th St.","13.0"
"Walk Up","386.0","2/1/2015","14:12:00","8th & Congress","8th & Congress","65.0"
"Walk Up","647.0","2/1/2015","14:12:00","Riverside @ S. Lamar","Waller & 6th St.","45.0"
"Local365","203.0","2/1/2015","14:12:00","17th & Guadalupe","8th & Congress","6.0"
"Walk Up","551.0","2/1/2015","15:12:00","Davis at Rainey Street","Davis at Rainey Street","22.0"
"Annual (Madison B-cycle)","539.0","2/1/2015","15:12:00","City Hall / Lavaca & 2nd","Red River @ LBJ Library","22.0"
"Walk Up","197.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","24.0"
"Walk Up","311.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs @ Kinney Ave","24.0"
"Local365","36.0","2/1/2015","15:12:00","Barton Springs Pool","Pfluger Bridge @ W 2nd Street","11.0"
"Local365","288.0","2/1/2015","15:12:00","Barton Springs Pool","City Hall / Lavaca & 2nd","16.0"
"Walk Up","690.0","2/1/2015","15:12:00","2nd & Congress","South Congress & Elizabeth","13.0"
"Walk Up","850.0","2/1/2015","15:12:00","2nd & Congress","South Congress & Elizabeth","13.0"
"Local365","969.0","2/1/2015","15:12:00","Barton Springs & Riverside","4th & Congress","7.0"
"Local365","509.0","2/1/2015","15:12:00","Barton Springs & Riverside","Red River & 8th Street","14.0"
"Walk Up","683.0","2/1/2015","15:12:00","South Congress & Academy","South Congress & Academy","111.0"
"Walk Up","898.0","2/1/2015","15:12:00","17th & Guadalupe","17th & Guadalupe","8.0"
"Walk Up","282.0","2/1/2015","15:12:00","South Congress & Academy","South Congress & Academy","1.0"
"Walk Up","745.0","2/1/2015","15:12:00","South Congress & Academy","South Congress & Academy","108.0"
"Walk Up","247.0","2/1/2015","15:12:00","Barton Springs & Riverside","Barton Springs & Riverside","33.0"
"Walk Up","925.0","2/1/2015","15:12:00","Barton Springs & Riverside","Barton Springs & Riverside","33.0"
"Walk Up","805.0","2/1/2015","15:12:00","5th & Bowie","Zilker Park at Barton Springs & William Barton Drive","14.0"
"Walk Up","122.0","2/1/2015","15:12:00","West & 6th St.","4th & Congress","8.0"
"Walk Up","100.0","2/1/2015","15:12:00","West & 6th St.","4th & Congress","7.0"
"Walk Up","555.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","30.0"
"Walk Up","410.0","2/1/2015","15:12:00","4th & Congress","Capitol Station / Congress & 11th","45.0"
"Walk Up","588.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","30.0"
"Walk Up","127.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","28.0"
"Local365","203.0","2/1/2015","15:12:00","8th & Congress","17th & Guadalupe","8.0"
"Walk Up","348.0","2/1/2015","15:12:00","4th & Congress","Capitol Station / Congress & 11th","44.0"
"Walk Up","459.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Zilker Park at Barton Springs & William Barton Drive","28.0"
"7-Day","35.0","2/1/2015","15:12:00","Trinity & 6th Street","West & 6th St.","14.0"
"Walk Up","815.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Capitol Station / Congress & 11th","87.0"
"Walk Up","956.0","2/1/2015","15:12:00","ACC - West & 12th","ACC - West & 12th","55.0"
"Local365","36.0","2/1/2015","15:12:00","Pfluger Bridge @ W 2nd Street","4th & Congress","5.0"
"Walk Up","306.0","2/1/2015","15:12:00","South Congress & James","City Hall / Lavaca & 2nd","31.0"
"Walk Up","349.0","2/1/2015","15:12:00","South Congress & James","City Hall / Lavaca & 2nd","31.0"
"Walk Up","315.0","2/1/2015","15:12:00","Rainey St @ Cummings","Rainey St @ Cummings","37.0"
"Walk Up","680.0","2/1/2015","15:12:00","South Congress & James","West & 6th St.","24.0"
"Walk Up","895.0","2/1/2015","15:12:00","South Congress & James","West & 6th St.","24.0"
"Local365","861.0","2/1/2015","15:12:00","5th & Bowie","2nd & Congress","8.0"
"Local365","236.0","2/1/2015","15:12:00","5th & Bowie","2nd & Congress","7.0"
"Local365","576.0","2/1/2015","15:12:00","5th & Bowie","2nd & Congress","7.0"
"Walk Up","197.0","2/1/2015","15:12:00","Barton Springs @ Kinney Ave","South Congress & Academy","23.0"
"Walk Up","311.0","2/1/2015","15:12:00","Barton Springs @ Kinney Ave","South Congress & Academy","23.0"
"Walk Up","555.0","2/1/2015","15:12:00","Zilker Park at Barton Springs & William Barton Drive","Capitol Station / Congress & 11th","61.0"
