"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","789.0","9/1/2015","11:12:42","Barton Springs & Riverside","5th & Bowie","308.0"
"Weekender","746.0","9/1/2015","12:12:18","East 4th & Chicon","Rainey St @ Cummings","17.0"
"Walk Up","26.0","9/1/2015","12:12:28","2nd & Congress","4th & Congress","2.0"
"Walk Up","896.0","9/1/2015","12:12:29","City Hall / Lavaca & 2nd","Riverside @ S. Lamar","14.0"
"Walk Up","920.0","9/1/2015","12:12:45","UT West Mall @ Guadalupe","UT West Mall @ Guadalupe","70.0"
"Walk Up","934.0","9/1/2015","14:12:12","State Capitol Visitors Garage @ San Jacinto & 12th","2nd & Congress","153.0"
"Walk Up","875.0","9/1/2015","14:12:37","2nd & Congress","South Congress & Elizabeth","9.0"
"Walk Up","911.0","9/1/2015","15:12:44","South Congress & Elizabeth","South Congress & Elizabeth","17.0"
"Walk Up","182.0","9/1/2015","17:12:45","West & 6th St.","South Congress & Academy","24.0"
"Walk Up","306.0","9/1/2015","17:12:40","Riverside @ S. Lamar","Waller & 6th St.","110.0"
"Walk Up","287.0","9/1/2015","19:12:31","Capitol Station / Congress & 11th","Long Center @ South 1st & Riverside","16.0"
"Walk Up","745.0","9/1/2015","19:12:57","South Congress & Academy","2nd & Congress","13.0"
"Walk Up","287.0","9/1/2015","19:12:56","Long Center @ South 1st & Riverside","Capitol Station / Congress & 11th","22.0"
"Walk Up","974.0","9/1/2015","20:12:07","Barton Springs @ Kinney Ave","Lavaca & 6th","0.0"
"Walk Up","165.0","9/1/2015","21:12:05","South Congress & Elizabeth","Davis at Rainey Street","9.0"
"Walk Up","979.0","9/1/2015","08:12:48","Rainey St @ Cummings","Convention Center / 3rd & Trinity","8.0"
"Walk Up","920.0","9/1/2015","11:12:26","5th & Bowie","UT West Mall @ Guadalupe","45.0"
"Walk Up","956.0","9/1/2015","12:12:10","San Jacinto & 8th Street","Plaza Saltillo","22.0"
"Walk Up","182.0","9/1/2015","12:12:23","4th & Congress","West & 6th St.","6.0"
"Walk Up","896.0","9/1/2015","12:12:07","Riverside @ S. Lamar","Davis at Rainey Street","25.0"
"Walk Up","546.0","9/1/2015","14:12:26","2nd & Congress","South Congress & James","14.0"
"Walk Up","311.0","9/1/2015","14:12:50","5th & Bowie","City Hall / Lavaca & 2nd","8.0"
"Walk Up","911.0","9/1/2015","16:12:24","South Congress & Elizabeth","West & 6th St.","13.0"
"Walk Up","153.0","9/1/2015","16:12:34","Rainey St @ Cummings","Rainey St @ Cummings","27.0"
"Walk Up","177.0","9/1/2015","17:12:19","Convention Center / 4th St. @ MetroRail","Convention Center / 4th St. @ MetroRail","76.0"
"Weekender","930.0","9/1/2015","17:12:21","3rd & West","UT West Mall @ Guadalupe","17.0"
"Walk Up","442.0","9/1/2015","17:12:54","Rainey @ River St","Barton Springs & Riverside","31.0"
"Walk Up","287.0","9/1/2015","20:12:04","Capitol Station / Congress & 11th","Convention Center / 4th St. @ MetroRail","7.0"
"Walk Up","110.0","9/1/2015","20:12:56","San Jacinto & 8th Street","UT West Mall @ Guadalupe","21.0"
"Walk Up","747.0","9/1/2015","20:12:30","2nd & Congress","4th & Congress","14.0"
"Walk Up","934.0","9/1/2015","20:12:14","Barton Springs @ Kinney Ave","Lavaca & 6th","0.0"
"Explorer","746.0","9/1/2015","20:12:45","3rd & West","Convention Center / 3rd & Trinity","8.0"
"Weekender","966.0","9/1/2015","20:12:02","Long Center @ South 1st & Riverside","Davis at Rainey Street","14.0"
"Walk Up","110.0","9/1/2015","21:12:31","UT West Mall @ Guadalupe","San Jacinto & 8th Street","14.0"
"Walk Up","801.0","9/1/2015","22:12:31","Davis at Rainey Street","Long Center @ South 1st & Riverside","12.0"
"Weekender","683.0","9/1/2015","23:12:59","Davis at Rainey Street","Long Center @ South 1st & Riverside","10.0"
"Walk Up","966.0","9/1/2015","11:12:16","Riverside @ S. Lamar","Riverside @ S. Lamar","33.0"
"Walk Up","100.0","9/1/2015","13:12:11","Plaza Saltillo","West & 6th St.","32.0"
"Walk Up","439.0","9/1/2015","17:12:51","8th & Congress","Riverside @ S. Lamar","26.0"
"Walk Up","968.0","9/1/2015","19:12:16","11th & San Jacinto","Rainey @ River St","14.0"
"Walk Up","176.0","9/1/2015","20:12:54","2nd & Congress","Red River & 8th Street","8.0"
"Founding Member","30.0","9/1/2015","09:12:51","4th & Congress","8th & Congress","3.0"
"Founding Member","202.0","9/1/2015","15:12:36","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","7.0"
"Founding Member","663.0","9/1/2015","17:12:50","Republic Square @ Guadalupe & 4th St.","5th & Bowie","5.0"
"Founding Member","728.0","9/1/2015","12:12:03","Riverside @ S. Lamar","5th & Bowie","4.0"
"Local365","209.0","9/1/2015","17:12:59","Capital Metro HQ - East 5th at Broadway","Riverside @ S. Lamar","29.0"
"Local365","920.0","9/1/2015","07:12:12","East 11th St. & San Marcos","East 11th St. & San Marcos","1.0"
"Local365","894.0","9/1/2015","18:12:26","City Hall / Lavaca & 2nd","Rainey St @ Cummings","8.0"
"Local365","958.0","9/1/2015","19:12:39","8th & Congress","West & 6th St.","4.0"
"Local365","958.0","9/1/2015","07:12:57","ACC - West & 12th","8th & Congress","6.0"
"Local365","55.0","9/1/2015","18:12:12","4th & Congress","5th & Bowie","5.0"
"Local365","575.0","9/1/2015","16:12:15","East 6th & Pedernales St.","Plaza Saltillo","7.0"
"Local365","976.0","9/1/2015","19:12:39","Barton Springs @ Kinney Ave","Nueces @ 3rd","11.0"
"Local365","668.0","9/1/2015","10:12:11","City Hall / Lavaca & 2nd","Convention Center / 4th St. @ MetroRail","6.0"
"Local365","201.0","9/1/2015","18:12:39","3rd & West","East 6th at Robert Martinez","22.0"
"Local365","412.0","9/1/2015","16:12:43","East 6th at Robert Martinez","Nueces @ 3rd","15.0"
"Local365","747.0","9/1/2015","21:12:33","4th & Congress","Pfluger Bridge @ W 2nd Street","6.0"
"Local365","882.0","9/1/2015","08:12:15","East 2nd & Pedernales","4th & Congress","10.0"
"Local365","775.0","9/1/2015","12:12:28","3rd & West","City Hall / Lavaca & 2nd","4.0"
"Local365","890.0","9/1/2015","10:12:37","17th & Guadalupe","West & 6th St.","7.0"
"Local365","332.0","9/1/2015","20:12:26","West & 6th St.","17th & Guadalupe","6.0"
"Local365","373.0","9/1/2015","19:12:52","3rd & West","Convention Center / 4th St. @ MetroRail","13.0"
"Local365","221.0","9/1/2015","15:12:58","Pfluger Bridge @ W 2nd Street","City Hall / Lavaca & 2nd","7.0"
"Local365","203.0","9/1/2015","12:12:04","Barton Springs @ Kinney Ave","Nueces @ 3rd","7.0"
"Local365","41.0","9/1/2015","00:12:23","Republic Square @ Guadalupe & 4th St.","5th & Bowie","4.0"
"Local365","219.0","9/1/2015","17:12:35","3rd & West","Convention Center / 4th St. @ MetroRail","6.0"
"Local365","843.0","9/1/2015","16:12:15","5th & Bowie","Convention Center / 3rd & Trinity","9.0"
"Local365","660.0","9/1/2015","10:12:04","South Congress & Elizabeth","8th & Congress","7.0"
"Local365","104.0","9/1/2015","09:12:16","Toomey Rd @ South Lamar","5th & Bowie","5.0"
"Local365","647.0","9/1/2015","17:12:45","Palmer Auditorium","Palmer Auditorium","26.0"
"Local365","919.0","9/1/2015","18:12:31","Bullock Museum @ Congress & MLK","East 6th at Robert Martinez","29.0"
"Local365","201.0","9/1/2015","17:12:09","3rd & West","3rd & West","0.0"
"Local365","509.0","9/1/2015","17:12:58","4th & Congress","5th & Bowie","6.0"
"Local365","311.0","9/1/2015","17:12:57","City Hall / Lavaca & 2nd","Convention Center / 4th St. @ MetroRail","55.0"
"Local365","86.0","9/1/2015","14:12:49","Nueces @ 3rd","4th & Congress","8.0"
"Local365","646.0","9/1/2015","09:12:31","Pfluger Bridge @ W 2nd Street","4th & Congress","6.0"
"Local365","509.0","9/1/2015","14:12:14","5th & Bowie","4th & Congress","8.0"
"Local365","26.0","9/1/2015","15:12:00","4th & Congress","Waller & 6th St.","11.0"
"Local365","445.0","9/1/2015","12:12:02","8th & Congress","West & 6th St.","3.0"
"Local365","153.0","9/1/2015","18:12:05","Rainey St @ Cummings","5th & Bowie","14.0"
"Local365","855.0","9/1/2015","18:12:21","West & 6th St.","Convention Center / 4th St. @ MetroRail","10.0"
"Local365","224.0","9/1/2015","08:12:36","5th & Bowie","4th & Congress","4.0"
"Local365","882.0","9/1/2015","18:12:43","4th & Congress","5th & Bowie","5.0"
"Local365","685.0","9/1/2015","07:12:08","Toomey Rd @ South Lamar","5th & Bowie","6.0"
"Local365","8.0","9/1/2015","17:12:15","State Capitol @ 14th & Colorado","East 6th at Robert Martinez","18.0"
"Local365","746.0","9/1/2015","11:12:06","UT West Mall @ Guadalupe","East 11th St. & San Marcos","19.0"
"Local30","800.0","9/1/2015","09:12:02","Pfluger Bridge @ W 2nd Street","2nd & Congress","8.0"
"Local30","664.0","9/1/2015","18:12:11","8th & Congress","8th & Congress","0.0"
"Local30","579.0","9/1/2015","18:12:40","8th & Congress","Waller & 6th St.","10.0"
"Local30","102.0","9/1/2015","06:12:21","Trinity & 6th Street","East 6th at Robert Martinez","11.0"
"Local30","303.0","9/1/2015","11:12:50","Pfluger Bridge @ W 2nd Street","Pfluger Bridge @ W 2nd Street","25.0"
"Local365","107.0","9/1/2015","08:12:47","Republic Square @ Guadalupe & 4th St.","Palmer Auditorium","7.0"
"Local365","298.0","9/1/2015","17:12:04","City Hall / Lavaca & 2nd","5th & San Marcos","11.0"
"Local30","976.0","9/1/2015","17:12:54","8th & Congress","Barton Springs @ Kinney Ave","12.0"
"Local365","709.0","9/1/2015","21:12:14","3rd & West","Barton Springs @ Kinney Ave","9.0"
"Local365","440.0","9/1/2015","19:12:15","Bullock Museum @ Congress & MLK","5th & San Marcos","14.0"
"Local365","201.0","9/1/2015","17:12:46","City Hall / Lavaca & 2nd","3rd & West","5.0"
"Local30","553.0","9/1/2015","10:12:59","Nueces @ 3rd","3rd & West","2.0"
"Local30","41.0","9/1/2015","07:12:39","5th & Bowie","Guadalupe & 21st","14.0"
"Local30","332.0","9/1/2015","11:12:47","West & 6th St.","Capitol Station / Congress & 11th","14.0"
"Local365","685.0","9/1/2015","08:12:16","5th & Bowie","2nd & Congress","7.0"
"Local30","79.0","9/1/2015","20:12:31","Pfluger Bridge @ W 2nd Street","Toomey Rd @ South Lamar","6.0"
"Local365","572.0","9/1/2015","17:12:11","Capital Metro HQ - East 5th at Broadway","Plaza Saltillo","8.0"
"Local365","447.0","9/1/2015","08:12:32","East 4th & Chicon","Capital Metro HQ - East 5th at Broadway","8.0"
"Local30","100.0","9/1/2015","21:12:18","5th & Bowie","5th & Bowie","1.0"
"Local30","789.0","9/1/2015","21:12:05","5th & Bowie","East 4th & Chicon","0.0"
"Local365","276.0","9/1/2015","07:12:37","5th & San Marcos","Bullock Museum @ Congress & MLK","14.0"
"Local365","301.0","9/1/2015","07:12:53","State Capitol Visitors Garage @ San Jacinto & 12th","Main Office","6.0"
"Local30","106.0","9/1/2015","08:12:44","5th & San Marcos","4th & Congress","6.0"
"Local365","30.0","9/1/2015","08:12:41","5th & Bowie","4th & Congress","8.0"
"Local365","668.0","9/1/2015","08:12:33","Convention Center / 4th St. @ MetroRail","City Hall / Lavaca & 2nd","6.0"
"Local365","895.0","9/1/2015","08:12:25","17th & Guadalupe","Main Office","30.0"
"Local365","298.0","9/1/2015","08:12:29","5th & Bowie","City Hall / Lavaca & 2nd","5.0"
"Local365","298.0","9/1/2015","09:12:17","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","37.0"
"Local365","195.0","9/1/2015","10:12:34","Rainey @ River St","Republic Square @ Guadalupe & 4th St.","11.0"
"Local30","885.0","9/1/2015","10:12:13","3rd & West","Nueces @ 3rd","1.0"
"Local30","843.0","9/1/2015","10:12:18","Barton Springs Pool","West & 6th St.","26.0"
"Local365","862.0","9/1/2015","11:12:58","South Congress & Academy","2nd & Congress","9.0"
"Local365","40.0","9/1/2015","11:12:42","ACC - Rio Grande & 12th","Nueces @ 3rd","4.0"
"Local365","409.0","9/1/2015","12:12:43","5th & Bowie","Convention Center / 3rd & Trinity","8.0"
"Local365","26.0","9/1/2015","12:12:39","4th & Congress","5th & Bowie","6.0"
"Local365","509.0","9/1/2015","12:12:44","Convention Center / 3rd & Trinity","5th & Bowie","8.0"
"Local30","332.0","9/1/2015","12:12:36","Capitol Station / Congress & 11th","Pfluger Bridge @ W 2nd Street","14.0"
"Local30","440.0","9/1/2015","13:12:35","City Hall / Lavaca & 2nd","Palmer Auditorium","5.0"
"Local30","303.0","9/1/2015","14:12:02","Pfluger Bridge @ W 2nd Street","Barton Springs Pool","14.0"
"Local365","329.0","9/1/2015","14:12:27","Capital Metro HQ - East 5th at Broadway","Capital Metro HQ - East 5th at Broadway","9.0"
"Local30","907.0","9/1/2015","15:12:05","Rainey @ River St","4th & Congress","8.0"
"Local365","332.0","9/1/2015","15:12:21","Pfluger Bridge @ W 2nd Street","West & 6th St.","5.0"
"Founding Member","951.0","9/1/2015","16:12:00","5th & Bowie","Riverside @ S. Lamar","4.0"
"Local365","930.0","9/1/2015","18:12:58","UT West Mall @ Guadalupe","17th & Guadalupe","5.0"
"Local365","135.0","9/1/2015","18:12:54","West & 6th St.","Nueces @ 3rd","4.0"
"Local365","224.0","9/1/2015","18:12:03","5th & Bowie","Palmer Auditorium","6.0"
"Local365","213.0","9/1/2015","18:12:27","2nd & Congress","5th & Bowie","9.0"
"Local365","20.0","9/1/2015","18:12:32","2nd & Congress","Convention Center / 4th St. @ MetroRail","3.0"
"Local365","276.0","9/1/2015","18:12:54","8th & Congress","Toomey Rd @ South Lamar","13.0"
"Local365","169.0","9/1/2015","19:12:39","Toomey Rd @ South Lamar","City Hall / Lavaca & 2nd","8.0"
"Local365","341.0","9/1/2015","19:12:53","8th & Congress","West & 6th St.","5.0"
"Local365","963.0","9/1/2015","21:12:42","4th & Congress","East 2nd & Pedernales","13.0"
"Local30","558.0","9/1/2015","21:12:02","Riverside @ S. Lamar","5th & Bowie","4.0"
"Local365","850.0","9/1/2015","05:12:52","5th & San Marcos","Pfluger Bridge @ W 2nd Street","13.0"
"Local30","823.0","9/1/2015","05:12:53","Barton Springs & Riverside","Pfluger Bridge @ W 2nd Street","7.0"
"Local365","864.0","9/1/2015","08:12:56","5th & San Marcos","City Hall / Lavaca & 2nd","9.0"
"Local365","55.0","9/1/2015","09:12:53","East 6th at Robert Martinez","4th & Congress","11.0"
"Local365","78.0","9/1/2015","10:12:03","Toomey Rd @ South Lamar","West & 6th St.","5.0"
"Local365","885.0","9/1/2015","10:12:14","Convention Center / 4th St. @ MetroRail","3rd & West","6.0"
"Local365","937.0","9/1/2015","10:12:02","Rainey St @ Cummings","City Hall / Lavaca & 2nd","6.0"
"Local365","646.0","9/1/2015","11:12:32","4th & Congress","5th & Bowie","6.0"
"Local365","869.0","9/1/2015","12:12:35","East 11th St. at Victory Grill","Plaza Saltillo","3.0"
"Local365","260.0","9/1/2015","12:12:16","4th & Congress","5th & Bowie","4.0"
"Local30","221.0","9/1/2015","12:12:17","4th & Congress","Pfluger Bridge @ W 2nd Street","6.0"
"Local365","8.0","9/1/2015","15:12:21","East 6th at Robert Martinez","State Capitol @ 14th & Colorado","15.0"
"Local365","276.0","9/1/2015","15:12:25","Bullock Museum @ Congress & MLK","8th & Congress","8.0"
"Local365","229.0","9/1/2015","16:12:15","Rainey St @ Cummings","Waller & 6th St.","13.0"
"Local365","229.0","9/1/2015","17:12:16","Waller & 6th St.","Rainey St @ Cummings","7.0"
"Local365","224.0","9/1/2015","17:12:35","4th & Congress","5th & Bowie","54.0"
"Local365","432.0","9/1/2015","17:12:50","Republic Square @ Guadalupe & 4th St.","Pfluger Bridge @ W 2nd Street","6.0"
"Local365","80.0","9/1/2015","17:12:25","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","0.0"
"Local365","775.0","9/1/2015","17:12:05","City Hall / Lavaca & 2nd","Barton Springs @ Kinney Ave","10.0"
"Local365","387.0","9/1/2015","18:12:23","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","0.0"
"Local365","553.0","9/1/2015","18:12:33","2nd & Congress","2nd & Congress","8.0"
"Local365","387.0","9/1/2015","18:12:05","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","0.0"
"Local30","560.0","9/1/2015","18:12:47","Riverside @ S. Lamar","Riverside @ S. Lamar","19.0"
"Local30","963.0","9/1/2015","18:12:04","Trinity & 6th Street","Red River & 8th Street","5.0"
"Local365","553.0","9/1/2015","18:12:16","4th & Congress","West & 6th St.","5.0"
"Local365","153.0","9/1/2015","19:12:58","5th & Bowie","5th & Bowie","1.0"
"Local365","861.0","9/1/2015","19:12:37","3rd & West","Rainey St @ Cummings","14.0"
"Local365","60.0","9/1/2015","19:12:23","Long Center @ South 1st & Riverside","Trinity & 6th Street","12.0"
"Local365","153.0","9/1/2015","20:12:16","5th & Bowie","Rainey St @ Cummings","17.0"
"Local365","709.0","9/1/2015","20:12:13","Barton Springs @ Kinney Ave","3rd & West","7.0"
"Founding Member","663.0","9/1/2015","20:12:59","5th & Bowie","Republic Square @ Guadalupe & 4th St.","5.0"
"Local365","962.0","9/1/2015","20:12:08","San Jacinto & 8th Street","Pfluger Bridge @ W 2nd Street","9.0"
"Local365","262.0","9/1/2015","23:12:25","Nueces @ 3rd","Barton Springs @ Kinney Ave","8.0"
"Local365","893.0","9/1/2015","00:12:43","Convention Center / 4th St. @ MetroRail","Rainey St @ Cummings","6.0"
"Local365","254.0","9/1/2015","08:12:52","Rainey St @ Cummings","2nd & Congress","6.0"
"Local30","561.0","9/1/2015","08:12:16","Red River & 8th Street","2nd & Congress","8.0"
"Local365","435.0","9/1/2015","09:12:46","Plaza Saltillo","East 4th & Chicon","0.0"
"Local365","165.0","9/1/2015","09:12:49","Waller & 6th St.","4th & Congress","7.0"
"Local365","962.0","9/1/2015","10:12:46","East 11th St. & San Marcos","San Jacinto & 8th Street","5.0"
"Local365","553.0","9/1/2015","10:12:48","3rd & West","2nd & Congress","6.0"
"Local365","182.0","9/1/2015","11:12:36","Nueces @ 3rd","Pfluger Bridge @ W 2nd Street","3.0"
"Local30","182.0","9/1/2015","11:12:32","Pfluger Bridge @ W 2nd Street","4th & Congress","7.0"
"Local365","646.0","9/1/2015","11:12:28","5th & Bowie","4th & Congress","8.0"
"Local365","201.0","9/1/2015","12:12:53","5th & Bowie","Convention Center / 3rd & Trinity","8.0"
"Local365","647.0","9/1/2015","12:12:05","3rd & West","Palmer Auditorium","6.0"
"Local365","86.0","9/1/2015","12:12:48","Pfluger Bridge @ W 2nd Street","Nueces @ 3rd","6.0"
"Local30","315.0","9/1/2015","14:12:51","3rd & West","Barton Springs & Riverside","6.0"
"Local365","272.0","9/1/2015","16:12:10","5th & Bowie","Toomey Rd @ South Lamar","5.0"
"Local30","373.0","9/1/2015","16:12:34","Convention Center / 4th St. @ MetroRail","3rd & West","9.0"
"Local365","979.0","9/1/2015","17:12:48","3rd & West","Convention Center / 4th St. @ MetroRail","9.0"
"Local365","895.0","9/1/2015","17:12:36","Main Office","UT West Mall @ Guadalupe","9.0"
"Local30","999.0","9/1/2015","17:12:43","Pfluger Bridge @ W 2nd Street","West & 6th St.","5.0"
"Local30","829.0","9/1/2015","18:12:48","Barton Springs @ Kinney Ave","2nd & Congress","12.0"
"Local365","528.0","9/1/2015","18:12:27","Convention Center / 4th St. @ MetroRail","San Jacinto & 8th Street","7.0"
"Local365","849.0","9/1/2015","18:12:06","Rainey St @ Cummings","Rainey St @ Cummings","0.0"
"Local365","553.0","9/1/2015","19:12:04","West & 6th St.","West & 6th St.","13.0"
"Local365","409.0","9/1/2015","19:12:26","3rd & West","5th & Bowie","3.0"
"Local365","664.0","9/1/2015","20:12:24","8th & Congress","11th & San Jacinto","11.0"
