"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"24-Hour Kiosk (Austin B-cycle)","660.0","2/1/2014","11:12:00","2nd & Congress","2nd & Congress","249.0"
"24-Hour Kiosk (Austin B-cycle)","650.0","2/1/2014","11:12:00","5th & Bowie","Waller & 6th St.","12.0"
"24-Hour Kiosk (Austin B-cycle)","937.0","2/1/2014","11:12:00","West & 6th St.","West & 6th St.","50.0"
"24-Hour Kiosk (Austin B-cycle)","425.0","2/1/2014","11:12:00","West & 6th St.","West & 6th St.","50.0"
"24-Hour Kiosk (Austin B-cycle)","843.0","2/1/2014","11:12:00","2nd & Congress","6th & Navasota St.","19.0"
"24-Hour Kiosk (Austin B-cycle)","663.0","2/1/2014","11:12:00","Barton Springs & Riverside","South Congress & Elizabeth","21.0"
"24-Hour Kiosk (Austin B-cycle)","412.0","2/1/2014","11:12:00","5th & Bowie","5th & Bowie","59.0"
"24-Hour Kiosk (Austin B-cycle)","230.0","2/1/2014","11:12:00","South Congress & Elizabeth","South Congress & Elizabeth","70.0"
"24-Hour Kiosk (Austin B-cycle)","421.0","2/1/2014","11:12:00","South Congress & Elizabeth","South Congress & Elizabeth","1.0"
"24-Hour Kiosk (Austin B-cycle)","190.0","2/1/2014","11:12:00","Capitol Station / Congress & 11th","17th & Guadalupe","61.0"
"24-Hour Kiosk (Austin B-cycle)","969.0","2/1/2014","11:12:00","South Congress & Elizabeth","South Congress & Elizabeth","63.0"
"24-Hour Kiosk (Austin B-cycle)","588.0","2/1/2014","11:12:00","5th & Bowie","Barton Springs & Riverside","14.0"
"Annual Membership (Austin B-cycle)","54.0","2/1/2014","12:12:00","5th & Bowie","Barton Springs & Riverside","13.0"
"24-Hour Kiosk (Austin B-cycle)","116.0","2/1/2014","12:12:00","Long Center @ South 1st & Riverside","City Hall / Lavaca & 2nd","29.0"
"24-Hour Kiosk (Austin B-cycle)","461.0","2/1/2014","12:12:00","Long Center @ South 1st & Riverside","City Hall / Lavaca & 2nd","28.0"
"24-Hour Kiosk (Austin B-cycle)","428.0","2/1/2014","12:12:00","Long Center @ South 1st & Riverside","2nd & Congress","15.0"
"24-Hour Kiosk (Austin B-cycle)","951.0","2/1/2014","12:12:00","Long Center @ South 1st & Riverside","2nd & Congress","26.0"
"24-Hour Kiosk (Austin B-cycle)","980.0","2/1/2014","12:12:00","Capitol Station / Congress & 11th","South Congress & James","23.0"
"24-Hour Kiosk (Austin B-cycle)","984.0","2/1/2014","12:12:00","Capitol Station / Congress & 11th","South Congress & James","23.0"
"24-Hour Kiosk (Austin B-cycle)","970.0","2/1/2014","12:12:00","Bullock Museum @ Congress & MLK","City Hall / Lavaca & 2nd","90.0"
"24-Hour Kiosk (Austin B-cycle)","175.0","2/1/2014","12:12:00","Waller & 6th St.","6th & Navasota St.","22.0"
"24-Hour Kiosk (Austin B-cycle)","947.0","2/1/2014","12:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","3.0"
"Annual Membership (Austin B-cycle)","152.0","2/1/2014","12:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","9.0"
"24-Hour Kiosk (Austin B-cycle)","72.0","2/1/2014","12:12:00","Capitol Station / Congress & 11th","Long Center @ South 1st & Riverside","21.0"
"24-Hour Kiosk (Austin B-cycle)","947.0","2/1/2014","12:12:00","Capitol Station / Congress & 11th","Long Center @ South 1st & Riverside","20.0"
"24-Hour Kiosk (Austin B-cycle)","116.0","2/1/2014","12:12:00","City Hall / Lavaca & 2nd","State Capitol @ 14th & Colorado","11.0"
"24-Hour Kiosk (Austin B-cycle)","461.0","2/1/2014","12:12:00","City Hall / Lavaca & 2nd","State Capitol @ 14th & Colorado","11.0"
"24-Hour Kiosk (Austin B-cycle)","411.0","2/1/2014","12:12:00","Bullock Museum @ Congress & MLK","8th & Congress","36.0"
"24-Hour Kiosk (Austin B-cycle)","406.0","2/1/2014","12:12:00","Bullock Museum @ Congress & MLK","8th & Congress","35.0"
"24-Hour Kiosk (Austin B-cycle)","303.0","2/1/2014","12:12:00","4th & Congress","6th & Navasota St.","13.0"
"24-Hour Kiosk (Austin B-cycle)","823.0","2/1/2014","12:12:00","4th & Congress","6th & Navasota St.","11.0"
"24-Hour Kiosk (Austin B-cycle)","947.0","2/1/2014","12:12:00","Long Center @ South 1st & Riverside","West & 6th St.","21.0"
"24-Hour Kiosk (Austin B-cycle)","72.0","2/1/2014","12:12:00","Long Center @ South 1st & Riverside","West & 6th St.","21.0"
"24-Hour Kiosk (Austin B-cycle)","829.0","2/1/2014","13:12:00","6th & Navasota St.","Barton Springs & Riverside","33.0"
"24-Hour Kiosk (Austin B-cycle)","843.0","2/1/2014","13:12:00","6th & Navasota St.","Barton Springs & Riverside","33.0"
"24-Hour Kiosk (Austin B-cycle)","36.0","2/1/2014","13:12:00","2nd & Congress","South Congress & James","12.0"
"24-Hour Kiosk (Austin B-cycle)","100.0","2/1/2014","13:12:00","8th & Congress","8th & Congress","1.0"
"24-Hour Kiosk (Austin B-cycle)","198.0","2/1/2014","13:12:00","2nd & Congress","South Congress & James","11.0"
"24-Hour Kiosk (Austin B-cycle)","100.0","2/1/2014","13:12:00","8th & Congress","Long Center @ South 1st & Riverside","40.0"
"24-Hour Kiosk (Austin B-cycle)","922.0","2/1/2014","13:12:00","8th & Congress","Long Center @ South 1st & Riverside","39.0"
"24-Hour Kiosk (Austin B-cycle)","999.0","2/1/2014","13:12:00","8th & Congress","Long Center @ South 1st & Riverside","39.0"
"24-Hour Kiosk (Austin B-cycle)","984.0","2/1/2014","13:12:00","South Congress & James","Barton Springs & Riverside","10.0"
"24-Hour Kiosk (Austin B-cycle)","823.0","2/1/2014","13:12:00","6th & Navasota St.","South Congress & Elizabeth","25.0"
"24-Hour Kiosk (Austin B-cycle)","72.0","2/1/2014","13:12:00","West & 6th St.","West & 6th St.","0.0"
"24-Hour Kiosk (Austin B-cycle)","282.0","2/1/2014","13:12:00","West & 6th St.","Guadalupe & 21st","17.0"
"24-Hour Kiosk (Austin B-cycle)","72.0","2/1/2014","13:12:00","West & 6th St.","Guadalupe & 21st","16.0"
"24-Hour Kiosk (Austin B-cycle)","303.0","2/1/2014","13:12:00","6th & Navasota St.","City Hall / Lavaca & 2nd","188.0"
"24-Hour Kiosk (Austin B-cycle)","101.0","2/1/2014","13:12:00","6th & Navasota St.","City Hall / Lavaca & 2nd","189.0"
"24-Hour Kiosk (Austin B-cycle)","896.0","2/1/2014","13:12:00","6th & Navasota St.","City Hall / Lavaca & 2nd","187.0"
"24-Hour Kiosk (Austin B-cycle)","410.0","2/1/2014","13:12:00","6th & Navasota St.","City Hall / Lavaca & 2nd","186.0"
"24-Hour Kiosk (Austin B-cycle)","117.0","2/1/2014","13:12:00","6th & Navasota St.","City Hall / Lavaca & 2nd","185.0"
"24-Hour Kiosk (Austin B-cycle)","202.0","2/1/2014","13:12:00","6th & Navasota St.","City Hall / Lavaca & 2nd","185.0"
"24-Hour Kiosk (Austin B-cycle)","386.0","2/1/2014","13:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","158.0"
"24-Hour Kiosk (Austin B-cycle)","461.0","2/1/2014","13:12:00","State Capitol @ 14th & Colorado","Bullock Museum @ Congress & MLK","5.0"
"24-Hour Kiosk (Austin B-cycle)","116.0","2/1/2014","13:12:00","State Capitol @ 14th & Colorado","Bullock Museum @ Congress & MLK","5.0"
"24-Hour Kiosk (Austin B-cycle)","650.0","2/1/2014","13:12:00","Waller & 6th St.","Waller & 6th St.","1.0"
"24-Hour Kiosk (Austin B-cycle)","650.0","2/1/2014","13:12:00","Waller & 6th St.","5th & Bowie","26.0"
"24-Hour Kiosk (Austin B-cycle)","84.0","2/1/2014","13:12:00","Waller & 6th St.","5th & Bowie","25.0"
"24-Hour Kiosk (Austin B-cycle)","646.0","2/1/2014","13:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","167.0"
"24-Hour Kiosk (Austin B-cycle)","306.0","2/1/2014","13:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","166.0"
"24-Hour Kiosk (Austin B-cycle)","52.0","2/1/2014","13:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","166.0"
"24-Hour Kiosk (Austin B-cycle)","266.0","2/1/2014","13:12:00","South Congress & Elizabeth","South Congress & Elizabeth","1.0"
"24-Hour Kiosk (Austin B-cycle)","24.0","2/1/2014","13:12:00","City Hall / Lavaca & 2nd","Long Center @ South 1st & Riverside","26.0"
"24-Hour Kiosk (Austin B-cycle)","272.0","2/1/2014","13:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","166.0"
"Annual Membership (Austin B-cycle)","175.0","2/1/2014","13:12:00","6th & Navasota St.","Waller & 6th St.","7.0"
"24-Hour Kiosk (Austin B-cycle)","975.0","2/1/2014","13:12:00","City Hall / Lavaca & 2nd","Long Center @ South 1st & Riverside","26.0"
"24-Hour Kiosk (Austin B-cycle)","198.0","2/1/2014","13:12:00","South Congress & James","2nd & Congress","8.0"
"24-Hour Kiosk (Austin B-cycle)","36.0","2/1/2014","13:12:00","South Congress & James","2nd & Congress","8.0"
"24-Hour Kiosk (Austin B-cycle)","230.0","2/1/2014","13:12:00","South Congress & Elizabeth","4th & Congress","16.0"
"Annual Membership (Austin B-cycle)","49.0","2/1/2014","13:12:00","Waller & 6th St.","6th & Navasota St.","3.0"
"24-Hour Kiosk (Austin B-cycle)","407.0","2/1/2014","14:12:00","City Hall / Lavaca & 2nd","Long Center @ South 1st & Riverside","35.0"
"24-Hour Kiosk (Austin B-cycle)","288.0","2/1/2014","14:12:00","City Hall / Lavaca & 2nd","Long Center @ South 1st & Riverside","34.0"
"24-Hour Kiosk (Austin B-cycle)","925.0","2/1/2014","14:12:00","5th & Bowie","City Hall / Lavaca & 2nd","12.0"
"24-Hour Kiosk (Austin B-cycle)","412.0","2/1/2014","14:12:00","5th & Bowie","5th & Bowie","1.0"
"24-Hour Kiosk (Austin B-cycle)","425.0","2/1/2014","14:12:00","West & 6th St.","Long Center @ South 1st & Riverside","22.0"
"24-Hour Kiosk (Austin B-cycle)","937.0","2/1/2014","14:12:00","West & 6th St.","Long Center @ South 1st & Riverside","22.0"
"24-Hour Kiosk (Austin B-cycle)","661.0","2/1/2014","14:12:00","5th & Bowie","City Hall / Lavaca & 2nd","9.0"
"24-Hour Kiosk (Austin B-cycle)","100.0","2/1/2014","14:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","87.0"
"24-Hour Kiosk (Austin B-cycle)","999.0","2/1/2014","14:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","86.0"
"24-Hour Kiosk (Austin B-cycle)","975.0","2/1/2014","14:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","87.0"
"24-Hour Kiosk (Austin B-cycle)","116.0","2/1/2014","14:12:00","Bullock Museum @ Congress & MLK","State Parking Garage @ Brazos & 18th","7.0"
"24-Hour Kiosk (Austin B-cycle)","461.0","2/1/2014","14:12:00","Bullock Museum @ Congress & MLK","4th & Congress","26.0"
"24-Hour Kiosk (Austin B-cycle)","712.0","2/1/2014","14:12:00","State Parking Garage @ Brazos & 18th","State Parking Garage @ Brazos & 18th","193.0"
"24-Hour Kiosk (Austin B-cycle)","869.0","2/1/2014","14:12:00","Guadalupe & 21st","Capitol Station / Congress & 11th","10.0"
"24-Hour Kiosk (Austin B-cycle)","124.0","2/1/2014","14:12:00","Guadalupe & 21st","Capitol Station / Congress & 11th","10.0"
"24-Hour Kiosk (Austin B-cycle)","446.0","2/1/2014","14:12:00","State Parking Garage @ Brazos & 18th","4th & Congress","19.0"
"24-Hour Kiosk (Austin B-cycle)","54.0","2/1/2014","14:12:00","Barton Springs & Riverside","Barton Springs & Riverside","4.0"
"24-Hour Kiosk (Austin B-cycle)","14.0","2/1/2014","14:12:00","Barton Springs & Riverside","Barton Springs & Riverside","1.0"
"24-Hour Kiosk (Austin B-cycle)","14.0","2/1/2014","14:12:00","Barton Springs & Riverside","Barton Springs & Riverside","36.0"
"24-Hour Kiosk (Austin B-cycle)","54.0","2/1/2014","14:12:00","Barton Springs & Riverside","Barton Springs & Riverside","27.0"
"24-Hour Kiosk (Austin B-cycle)","298.0","2/1/2014","14:12:00","4th & Congress","5th & Bowie","6.0"
"24-Hour Kiosk (Austin B-cycle)","283.0","2/1/2014","14:12:00","Guadalupe & 21st","Long Center @ South 1st & Riverside","17.0"
"24-Hour Kiosk (Austin B-cycle)","72.0","2/1/2014","14:12:00","Guadalupe & 21st","Long Center @ South 1st & Riverside","29.0"
"24-Hour Kiosk (Austin B-cycle)","230.0","2/1/2014","14:12:00","4th & Congress","South Congress & Elizabeth","12.0"
"24-Hour Kiosk (Austin B-cycle)","30.0","2/1/2014","14:12:00","South Congress & James","South Congress & James","21.0"
"24-Hour Kiosk (Austin B-cycle)","446.0","2/1/2014","14:12:00","4th & Congress","Barton Springs & Riverside","11.0"
"24-Hour Kiosk (Austin B-cycle)","132.0","2/1/2014","14:12:00","West & 6th St.","West & 6th St.","79.0"
"24-Hour Kiosk (Austin B-cycle)","947.0","2/1/2014","14:12:00","West & 6th St.","West & 6th St.","79.0"
"24-Hour Kiosk (Austin B-cycle)","461.0","2/1/2014","14:12:00","4th & Congress","Barton Springs & Riverside","10.0"
"24-Hour Kiosk (Austin B-cycle)","966.0","2/1/2014","14:12:00","South Congress & James","2nd & Congress","12.0"
"24-Hour Kiosk (Austin B-cycle)","716.0","2/1/2014","14:12:00","South Congress & James","2nd & Congress","11.0"
"24-Hour Kiosk (Austin B-cycle)","8.0","2/1/2014","14:12:00","17th & Guadalupe","17th & Guadalupe","1.0"
"24-Hour Kiosk (Austin B-cycle)","8.0","2/1/2014","14:12:00","17th & Guadalupe","Republic Square","89.0"
"24-Hour Kiosk (Austin B-cycle)","690.0","2/1/2014","14:12:00","17th & Guadalupe","Republic Square","88.0"
"24-Hour Kiosk (Austin B-cycle)","54.0","2/1/2014","15:12:00","Barton Springs & Riverside","South Congress & Elizabeth","14.0"
"24-Hour Kiosk (Austin B-cycle)","971.0","2/1/2014","15:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","215.0"
"24-Hour Kiosk (Austin B-cycle)","14.0","2/1/2014","15:12:00","Barton Springs & Riverside","South Congress & Elizabeth","13.0"
"24-Hour Kiosk (Austin B-cycle)","371.0","2/1/2014","15:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","31.0"
"24-Hour Kiosk (Austin B-cycle)","197.0","2/1/2014","15:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","30.0"
"24-Hour Kiosk (Austin B-cycle)","22.0","2/1/2014","15:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","30.0"
"24-Hour Kiosk (Austin B-cycle)","460.0","2/1/2014","15:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","29.0"
"24-Hour Kiosk (Austin B-cycle)","925.0","2/1/2014","15:12:00","City Hall / Lavaca & 2nd","Long Center @ South 1st & Riverside","5.0"
"24-Hour Kiosk (Austin B-cycle)","661.0","2/1/2014","15:12:00","City Hall / Lavaca & 2nd","Long Center @ South 1st & Riverside","5.0"
"24-Hour Kiosk (Austin B-cycle)","175.0","2/1/2014","15:12:00","Waller & 6th St.","Waller & 6th St.","7.0"
"24-Hour Kiosk (Austin B-cycle)","125.0","2/1/2014","15:12:00","Waller & 6th St.","Waller & 6th St.","40.0"
"24-Hour Kiosk (Austin B-cycle)","352.0","2/1/2014","15:12:00","Waller & 6th St.","Waller & 6th St.","39.0"
"24-Hour Kiosk (Austin B-cycle)","934.0","2/1/2014","15:12:00","ACC - West & 12th","ACC - West & 12th","195.0"
"24-Hour Kiosk (Austin B-cycle)","465.0","2/1/2014","15:12:00","6th & Navasota St.","Barton Springs & Riverside","15.0"
"24-Hour Kiosk (Austin B-cycle)","925.0","2/1/2014","15:12:00","Long Center @ South 1st & Riverside","Waller & 6th St.","21.0"
"24-Hour Kiosk (Austin B-cycle)","661.0","2/1/2014","15:12:00","Long Center @ South 1st & Riverside","Waller & 6th St.","22.0"
"24-Hour Kiosk (Austin B-cycle)","49.0","2/1/2014","15:12:00","6th & Navasota St.","Barton Springs & Riverside","14.0"
"24-Hour Kiosk (Austin B-cycle)","80.0","2/1/2014","15:12:00","Republic Square","Capitol Station / Congress & 11th","68.0"
"24-Hour Kiosk (Austin B-cycle)","24.0","2/1/2014","15:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","28.0"
"24-Hour Kiosk (Austin B-cycle)","937.0","2/1/2014","15:12:00","Long Center @ South 1st & Riverside","Barton Springs & Riverside","31.0"
"24-Hour Kiosk (Austin B-cycle)","969.0","2/1/2014","15:12:00","South Congress & Elizabeth","City Hall / Lavaca & 2nd","44.0"
"24-Hour Kiosk (Austin B-cycle)","230.0","2/1/2014","15:12:00","South Congress & Elizabeth","City Hall / Lavaca & 2nd","44.0"
"24-Hour Kiosk (Austin B-cycle)","878.0","2/1/2014","15:12:00","Bullock Museum @ Congress & MLK","South Congress & James","31.0"
"7-Day Membership (Austin B-cycle)","212.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","South Congress & James","29.0"
"24-Hour Kiosk (Austin B-cycle)","191.0","2/1/2014","16:12:00","City Hall / Lavaca & 2nd","5th & Bowie","7.0"
"24-Hour Kiosk (Austin B-cycle)","970.0","2/1/2014","16:12:00","City Hall / Lavaca & 2nd","5th & Bowie","6.0"
"24-Hour Kiosk (Austin B-cycle)","411.0","2/1/2014","16:12:00","8th & Congress","8th & Congress","56.0"
"24-Hour Kiosk (Austin B-cycle)","37.0","2/1/2014","16:12:00","Convention Center / 4th St. @ MetroRail","Convention Center / 4th St. @ MetroRail","144.0"
"24-Hour Kiosk (Austin B-cycle)","434.0","2/1/2014","16:12:00","State Parking Garage @ Brazos & 18th","Bullock Museum @ Congress & MLK","9.0"
"24-Hour Kiosk (Austin B-cycle)","559.0","2/1/2014","16:12:00","Convention Center / 4th St. @ MetroRail","Convention Center / 4th St. @ MetroRail","142.0"
"24-Hour Kiosk (Austin B-cycle)","240.0","2/1/2014","16:12:00","State Parking Garage @ Brazos & 18th","State Parking Garage @ Brazos & 18th","2.0"
"24-Hour Kiosk (Austin B-cycle)","240.0","2/1/2014","16:12:00","State Parking Garage @ Brazos & 18th","Bullock Museum @ Congress & MLK","5.0"
"24-Hour Kiosk (Austin B-cycle)","35.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","29.0"
"24-Hour Kiosk (Austin B-cycle)","197.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","29.0"
"24-Hour Kiosk (Austin B-cycle)","371.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","28.0"
"24-Hour Kiosk (Austin B-cycle)","621.0","2/1/2014","16:12:00","4th & Congress","Convention Center / 4th St. @ MetroRail","141.0"
"24-Hour Kiosk (Austin B-cycle)","517.0","2/1/2014","16:12:00","State Parking Garage @ Brazos & 18th","Bullock Museum @ Congress & MLK","3.0"
"24-Hour Kiosk (Austin B-cycle)","460.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","27.0"
"24-Hour Kiosk (Austin B-cycle)","208.0","2/1/2014","16:12:00","4th & Congress","Convention Center / 4th St. @ MetroRail","140.0"
"24-Hour Kiosk (Austin B-cycle)","434.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","9.0"
"24-Hour Kiosk (Austin B-cycle)","517.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","8.0"
"Annual Membership (Austin B-cycle)","429.0","2/1/2014","16:12:00","4th & Congress","City Hall / Lavaca & 2nd","14.0"
"Annual Membership (Austin B-cycle)","176.0","2/1/2014","16:12:00","4th & Congress","City Hall / Lavaca & 2nd","14.0"
"24-Hour Kiosk (Austin B-cycle)","240.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","7.0"
"Annual Membership (Austin B-cycle)","169.0","2/1/2014","16:12:00","8th & Congress","Main Office","3.0"
"24-Hour Kiosk (Austin B-cycle)","29.0","2/1/2014","16:12:00","Convention Center / 4th St. @ MetroRail","Long Center @ South 1st & Riverside","59.0"
"24-Hour Kiosk (Austin B-cycle)","517.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","0.0"
"24-Hour Kiosk (Austin B-cycle)","434.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","West & 6th St.","20.0"
"24-Hour Kiosk (Austin B-cycle)","240.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","Bullock Museum @ Congress & MLK","0.0"
"24-Hour Kiosk (Austin B-cycle)","517.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","West & 6th St.","19.0"
"24-Hour Kiosk (Austin B-cycle)","240.0","2/1/2014","16:12:00","Bullock Museum @ Congress & MLK","West & 6th St.","18.0"
"24-Hour Kiosk (Austin B-cycle)","22.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","1.0"
"24-Hour Kiosk (Austin B-cycle)","281.0","2/1/2014","16:12:00","Guadalupe & 21st","South Congress & Elizabeth","22.0"
"24-Hour Kiosk (Austin B-cycle)","869.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","111.0"
"24-Hour Kiosk (Austin B-cycle)","19.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","111.0"
"24-Hour Kiosk (Austin B-cycle)","22.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","108.0"
"24-Hour Kiosk (Austin B-cycle)","124.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","109.0"
"24-Hour Kiosk (Austin B-cycle)","80.0","2/1/2014","16:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","109.0"
"24-Hour Kiosk (Austin B-cycle)","8.0","2/1/2014","16:12:00","Republic Square","4th & Congress","42.0"
