"Membership Type","Bike","Checkout Date","Checkout Time","Checkout Kiosk","Return Kiosk","Duration (Minutes)"
"Walk Up","248.0","1/1/2015","00:12:00","5th & San Marcos","Plaza Saltillo","4.0"
"Walk Up","382.0","1/1/2015","00:12:00","5th & San Marcos","Plaza Saltillo","4.0"
"Walk Up","861.0","1/1/2015","00:12:00","Convention Center / 4th St. @ MetroRail","East 6th at Robert Martinez","11.0"
"Walk Up","980.0","1/1/2015","00:12:00","Convention Center / 4th St. @ MetroRail","East 6th at Robert Martinez","11.0"
"Local365","947.0","1/1/2015","01:12:00","Capital Metro HQ - East 5th at Broadway","Barton Springs @ Kinney Ave","25.0"
"Walk Up","399.0","1/1/2015","01:12:00","Republic Square @ Guadalupe & 4th St.","Red River @ LBJ Library","20.0"
"Walk Up","933.0","1/1/2015","01:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","72.0"
"Walk Up","315.0","1/1/2015","01:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","70.0"
"Walk Up","936.0","1/1/2015","01:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","71.0"
"Walk Up","41.0","1/1/2015","01:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","70.0"
"Walk Up","558.0","1/1/2015","01:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","0.0"
"Walk Up","925.0","1/1/2015","01:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","67.0"
"Walk Up","140.0","1/1/2015","01:12:00","4th & Congress","Plaza Saltillo","13.0"
"Walk Up","370.0","1/1/2015","01:12:00","4th & Congress","4th & Congress","0.0"
"Walk Up","370.0","1/1/2015","01:12:00","4th & Congress","Plaza Saltillo","11.0"
"Local365","3.0","1/1/2015","01:12:00","Barton Springs & Riverside","4th & Congress","6.0"
"Founding Member","150.0","1/1/2015","01:12:00","City Hall / Lavaca & 2nd","Palmer Auditorium","6.0"
"Local365","100.0","1/1/2015","02:12:00","Plaza Saltillo","Plaza Saltillo","2.0"
"Walk Up","400.0","1/1/2015","02:12:00","4th & Congress","4th & Congress","1.0"
"Walk Up","668.0","1/1/2015","02:12:00","4th & Congress","4th & Congress","2.0"
"Local365","3.0","1/1/2015","02:12:00","4th & Congress","Barton Springs & Riverside","5.0"
"Walk Up","315.0","1/1/2015","03:12:00","Capitol Station / Congress & 11th","East 11th St. & San Marcos","516.0"
"Walk Up","528.0","1/1/2015","03:12:00","Guadalupe & 21st","Guadalupe & 21st","482.0"
"Walk Up","407.0","1/1/2015","04:12:00","8th & Congress","Capitol Station / Congress & 11th","175.0"
"Walk Up","911.0","1/1/2015","11:12:00","San Jacinto & 8th Street","Rainey St @ Cummings","9.0"
"Walk Up","550.0","1/1/2015","11:12:00","Rainey St @ Cummings","Davis at Rainey Street","10.0"
"Walk Up","843.0","1/1/2015","11:12:00","Rainey St @ Cummings","Rainey St @ Cummings","1.0"
"Walk Up","354.0","1/1/2015","11:12:00","Rainey St @ Cummings","Davis at Rainey Street","8.0"
"Walk Up","354.0","1/1/2015","11:12:00","Davis at Rainey Street","2nd & Congress","8.0"
"Walk Up","550.0","1/1/2015","11:12:00","Davis at Rainey Street","2nd & Congress","8.0"
"Walk Up","354.0","1/1/2015","12:12:00","2nd & Congress","Capitol Station / Congress & 11th","10.0"
"Walk Up","550.0","1/1/2015","12:12:00","2nd & Congress","Capitol Station / Congress & 11th","10.0"
"Walk Up","175.0","1/1/2015","14:12:00","East 11th St. at Victory Grill","8th & Congress","11.0"
"Walk Up","435.0","1/1/2015","14:12:00","East 11th St. at Victory Grill","8th & Congress","10.0"
"Local365","247.0","1/1/2015","16:12:00","West & 6th St.","West & 6th St.","0.0"
"Walk Up","429.0","1/1/2015","16:12:00","Barton Springs & Riverside","Barton Springs & Riverside","30.0"
"Semester Membership","88.0","1/2/2015","08:12:00","5th & Bowie","2nd & Congress","6.0"
"Walk Up","621.0","1/2/2015","08:12:00","State Capitol @ 14th & Colorado","West & 6th St.","8.0"
"Semester Membership","981.0","1/2/2015","08:12:00","5th & Bowie","8th & Congress","5.0"
"Founding Member","980.0","1/2/2015","09:12:00","East 6th at Robert Martinez","City Hall / Lavaca & 2nd","15.0"
"Explorer","800.0","1/2/2015","09:12:00","Trinity & 6th Street","Guadalupe & 21st","55.0"
"Local365","276.0","1/2/2015","09:12:00","Republic Square @ Guadalupe & 4th St.","5th & Bowie","2.0"
"Local365","224.0","1/2/2015","09:12:00","Pfluger Bridge @ W 2nd Street","4th & Congress","8.0"
"Walk Up","100.0","1/2/2015","10:12:00","Plaza Saltillo","Trinity & 6th Street","24.0"
"Walk Up","327.0","1/2/2015","10:12:00","Plaza Saltillo","Trinity & 6th Street","22.0"
"Walk Up","100.0","1/2/2015","11:12:00","Trinity & 6th Street","Zilker Park at Barton Springs & William Barton Drive","48.0"
"Walk Up","327.0","1/2/2015","11:12:00","Trinity & 6th Street","Zilker Park at Barton Springs & William Barton Drive","48.0"
"Walk Up","429.0","1/2/2015","11:12:00","Barton Springs & Riverside","4th & Congress","28.0"
"Local365","894.0","1/2/2015","11:12:00","City Hall / Lavaca & 2nd","Pfluger Bridge @ W 2nd Street","6.0"
"Walk Up","284.0","1/2/2015","11:12:00","San Jacinto & 8th Street","South Congress & Elizabeth","20.0"
"Walk Up","326.0","1/2/2015","11:12:00","San Jacinto & 8th Street","South Congress & Elizabeth","19.0"
"Walk Up","509.0","1/2/2015","12:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","90.0"
"Local365","276.0","1/2/2015","12:12:00","5th & Bowie","City Hall / Lavaca & 2nd","5.0"
"Local365","685.0","1/2/2015","12:12:00","UT West Mall @ Guadalupe","Guadalupe & 21st","7.0"
"Local365","224.0","1/2/2015","13:12:00","4th & Congress","5th & Bowie","4.0"
"Explorer","984.0","1/2/2015","13:12:00","South Congress & Academy","Convention Center / 3rd & Trinity","18.0"
"Explorer","420.0","1/2/2015","13:12:00","South Congress & Academy","Convention Center / 3rd & Trinity","17.0"
"Local365","224.0","1/2/2015","13:12:00","5th & Bowie","4th & Congress","6.0"
"Walk Up","468.0","1/2/2015","13:12:00","Convention Center / 4th St. @ MetroRail","4th & Congress","34.0"
"Local365","425.0","1/2/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","4th & Congress","1.0"
"Local365","409.0","1/2/2015","13:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","1.0"
"Walk Up","58.0","1/2/2015","13:12:00","Barton Springs @ Kinney Ave","Barton Springs & Riverside","11.0"
"Walk Up","554.0","1/2/2015","13:12:00","Barton Springs @ Kinney Ave","Barton Springs & Riverside","10.0"
"Walk Up","116.0","1/2/2015","13:12:00","South Congress & James","5th & Bowie","22.0"
"Walk Up","254.0","1/2/2015","13:12:00","South Congress & James","5th & Bowie","22.0"
"Walk Up","58.0","1/2/2015","13:12:00","Barton Springs & Riverside","South Congress & Academy","10.0"
"Walk Up","554.0","1/2/2015","13:12:00","Barton Springs & Riverside","South Congress & Academy","10.0"
"Explorer","341.0","1/2/2015","14:12:00","UT West Mall @ Guadalupe","South Congress & Academy","23.0"
"Local365","276.0","1/2/2015","14:12:00","City Hall / Lavaca & 2nd","Long Center @ South 1st & Riverside","4.0"
"Walk Up","370.0","1/2/2015","14:12:00","ACC - West & 12th","San Jacinto & 8th Street","9.0"
"Walk Up","382.0","1/2/2015","14:12:00","ACC - West & 12th","San Jacinto & 8th Street","10.0"
"Walk Up","58.0","1/2/2015","16:12:00","South Congress & Academy","Trinity & 6th Street","17.0"
"Walk Up","554.0","1/2/2015","16:12:00","South Congress & Academy","Trinity & 6th Street","17.0"
"Local365","164.0","1/2/2015","16:12:00","East 6th at Robert Martinez","2nd & Congress","12.0"
"Local365","435.0","1/2/2015","17:12:00","8th & Congress","West & 6th St.","5.0"
"Local365","116.0","1/2/2015","17:12:00","5th & Bowie","Republic Square @ Guadalupe & 4th St.","5.0"
"Local365","263.0","1/2/2015","17:12:00","Rainey St @ Cummings","Rainey St @ Cummings","2.0"
"Local365","957.0","1/2/2015","18:12:00","5th & Bowie","3rd & West","2.0"
"Founding Member","897.0","1/2/2015","18:12:00","8th & Congress","City Hall / Lavaca & 2nd","4.0"
"Founding Member","897.0","1/2/2015","18:12:00","City Hall / Lavaca & 2nd","East 6th at Robert Martinez","13.0"
"Semester Membership","470.0","1/2/2015","19:12:00","4th & Congress","5th & Bowie","3.0"
"Local365","470.0","1/2/2015","20:12:00","5th & Bowie","East 6th at Robert Martinez","29.0"
"Local365","843.0","1/2/2015","23:12:00","Rainey St @ Cummings","Davis at Rainey Street","4.0"
"Walk Up","683.0","1/3/2015","07:12:00","South Congress & James","East 11th St. at Victory Grill","18.0"
"Local365","470.0","1/3/2015","09:12:00","East 6th at Robert Martinez","City Hall / Lavaca & 2nd","15.0"
"Founding Member","897.0","1/3/2015","09:12:00","East 6th at Robert Martinez","East 6th at Robert Martinez","1.0"
"Founding Member","897.0","1/3/2015","09:12:00","East 6th at Robert Martinez","City Hall / Lavaca & 2nd","14.0"
"Walk Up","911.0","1/3/2015","09:12:00","Rainey St @ Cummings","Rainey St @ Cummings","92.0"
"Walk Up","263.0","1/3/2015","10:12:00","Rainey St @ Cummings","Rainey St @ Cummings","91.0"
"Walk Up","511.0","1/3/2015","10:12:00","Plaza Saltillo","City Hall / Lavaca & 2nd","15.0"
"Walk Up","928.0","1/3/2015","10:12:00","Plaza Saltillo","City Hall / Lavaca & 2nd","13.0"
"Walk Up","75.0","1/3/2015","10:12:00","East 11th St. at Victory Grill","Barton Springs Pool","70.0"
"Walk Up","877.0","1/3/2015","11:12:00","East 11th St. at Victory Grill","Barton Springs Pool","68.0"
"Walk Up","683.0","1/3/2015","11:12:00","East 11th St. at Victory Grill","Barton Springs Pool","67.0"
"Walk Up","241.0","1/3/2015","11:12:00","Convention Center / 3rd & Trinity","Convention Center / 3rd & Trinity","98.0"
"Local365","928.0","1/3/2015","11:12:00","City Hall / Lavaca & 2nd","2nd & Congress","1.0"
"Local365","470.0","1/3/2015","11:12:00","City Hall / Lavaca & 2nd","5th & Bowie","5.0"
"Founding Member","897.0","1/3/2015","11:12:00","City Hall / Lavaca & 2nd","4th & Congress","3.0"
"Walk Up","751.0","1/3/2015","11:12:00","Barton Springs & Riverside","2nd & Congress","26.0"
"Walk Up","35.0","1/3/2015","11:12:00","Barton Springs & Riverside","2nd & Congress","25.0"
"Walk Up","911.0","1/3/2015","11:12:00","Rainey St @ Cummings","Rainey St @ Cummings","29.0"
"Walk Up","263.0","1/3/2015","11:12:00","Rainey St @ Cummings","Rainey St @ Cummings","29.0"
"Founding Member","897.0","1/3/2015","11:12:00","4th & Congress","Plaza Saltillo","8.0"
"Walk Up","550.0","1/3/2015","11:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","29.0"
"Walk Up","544.0","1/3/2015","11:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","28.0"
"Walk Up","28.0","1/3/2015","12:12:00","Barton Springs & Riverside","Rainey St @ Cummings","44.0"
"Walk Up","152.0","1/3/2015","12:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","99.0"
"Local365","928.0","1/3/2015","12:12:00","2nd & Congress","City Hall / Lavaca & 2nd","2.0"
"Walk Up","961.0","1/3/2015","12:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","98.0"
"Walk Up","266.0","1/3/2015","12:12:00","Red River & 8th Street","State Capitol Visitors Garage @ San Jacinto & 12th","18.0"
"Walk Up","522.0","1/3/2015","12:12:00","Red River & 8th Street","State Capitol Visitors Garage @ San Jacinto & 12th","18.0"
"Walk Up","751.0","1/3/2015","12:12:00","2nd & Congress","Republic Square @ Guadalupe & 4th St.","13.0"
"Walk Up","35.0","1/3/2015","12:12:00","2nd & Congress","Republic Square @ Guadalupe & 4th St.","12.0"
"Walk Up","95.0","1/3/2015","12:12:00","East 6th at Robert Martinez","Palmer Auditorium","20.0"
"Walk Up","965.0","1/3/2015","12:12:00","East 6th at Robert Martinez","Palmer Auditorium","20.0"
"Walk Up","969.0","1/3/2015","12:12:00","2nd & Congress","2nd & Congress","226.0"
"Walk Up","135.0","1/3/2015","12:12:00","Long Center @ South 1st & Riverside","5th & Bowie","55.0"
"Walk Up","276.0","1/3/2015","12:12:00","Long Center @ South 1st & Riverside","5th & Bowie","78.0"
"Walk Up","759.0","1/3/2015","12:12:00","Long Center @ South 1st & Riverside","5th & Bowie","154.0"
"Walk Up","439.0","1/3/2015","12:12:00","Long Center @ South 1st & Riverside","5th & Bowie","153.0"
"Walk Up","898.0","1/3/2015","12:12:00","Long Center @ South 1st & Riverside","Riverside @ S. Lamar","11.0"
"Walk Up","266.0","1/3/2015","12:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","UT West Mall @ Guadalupe","26.0"
"Walk Up","522.0","1/3/2015","12:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","UT West Mall @ Guadalupe","26.0"
"Walk Up","551.0","1/3/2015","12:12:00","Riverside @ S. Lamar","5th & Bowie","70.0"
"Walk Up","150.0","1/3/2015","12:12:00","Palmer Auditorium","Palmer Auditorium","74.0"
"Walk Up","517.0","1/3/2015","12:12:00","Palmer Auditorium","Palmer Auditorium","74.0"
"Walk Up","974.0","1/3/2015","12:12:00","Riverside @ S. Lamar","5th & Bowie","70.0"
"Founding Member","966.0","1/3/2015","12:12:00","Republic Square @ Guadalupe & 4th St.","Convention Center / 3rd & Trinity","7.0"
"Walk Up","89.0","1/3/2015","12:12:00","Barton Springs & Riverside","Barton Springs & Riverside","57.0"
"Walk Up","3.0","1/3/2015","12:12:00","Barton Springs & Riverside","Barton Springs & Riverside","56.0"
"Walk Up","35.0","1/3/2015","12:12:00","Republic Square @ Guadalupe & 4th St.","Long Center @ South 1st & Riverside","46.0"
"Walk Up","164.0","1/3/2015","12:12:00","2nd & Congress","4th & Congress","11.0"
"Walk Up","484.0","1/3/2015","12:12:00","2nd & Congress","4th & Congress","11.0"
"Walk Up","751.0","1/3/2015","12:12:00","Republic Square @ Guadalupe & 4th St.","Long Center @ South 1st & Riverside","48.0"
"Walk Up","386.0","1/3/2015","12:12:00","State Capitol Visitors Garage @ San Jacinto & 12th","State Capitol Visitors Garage @ San Jacinto & 12th","21.0"
"Walk Up","191.0","1/3/2015","12:12:00","3rd & West","2nd & Congress","6.0"
"Walk Up","132.0","1/3/2015","12:12:00","Bullock Museum @ Congress & MLK","5th & Bowie","20.0"
"Walk Up","185.0","1/3/2015","12:12:00","South Congress & Academy","Riverside @ S. Lamar","24.0"
"Walk Up","910.0","1/3/2015","12:12:00","Bullock Museum @ Congress & MLK","5th & Bowie","19.0"
"Walk Up","169.0","1/3/2015","12:12:00","South Congress & Academy","Riverside @ S. Lamar","20.0"
"Walk Up","164.0","1/3/2015","12:12:00","4th & Congress","Capitol Station / Congress & 11th","14.0"
"Walk Up","484.0","1/3/2015","12:12:00","4th & Congress","Capitol Station / Congress & 11th","16.0"
"Walk Up","28.0","1/3/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","89.0"
"Walk Up","464.0","1/3/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","88.0"
"Walk Up","422.0","1/3/2015","13:12:00","East 6th & Pedernales St.","San Jacinto & 8th Street","22.0"
"Walk Up","993.0","1/3/2015","13:12:00","East 6th & Pedernales St.","San Jacinto & 8th Street","22.0"
"Walk Up","164.0","1/3/2015","13:12:00","Capitol Station / Congress & 11th","Trinity & 6th Street","6.0"
"Walk Up","484.0","1/3/2015","13:12:00","Capitol Station / Congress & 11th","Trinity & 6th Street","6.0"
"Walk Up","933.0","1/3/2015","13:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","46.0"
"Walk Up","369.0","1/3/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","31.0"
"Walk Up","558.0","1/3/2015","13:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","45.0"
"Walk Up","925.0","1/3/2015","13:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","45.0"
"Walk Up","446.0","1/3/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","29.0"
"Local365","765.0","1/3/2015","13:12:00","Convention Center / 4th St. @ MetroRail","5th & Bowie","8.0"
"Local365","849.0","1/3/2015","13:12:00","Convention Center / 4th St. @ MetroRail","5th & Bowie","8.0"
"Walk Up","579.0","1/3/2015","13:12:00","San Jacinto & 8th Street","Bullock Museum @ Congress & MLK","26.0"
"Walk Up","993.0","1/3/2015","13:12:00","San Jacinto & 8th Street","Bullock Museum @ Congress & MLK","26.0"
"Walk Up","266.0","1/3/2015","13:12:00","UT West Mall @ Guadalupe","UT West Mall @ Guadalupe","44.0"
"Walk Up","745.0","1/3/2015","13:12:00","UT West Mall @ Guadalupe","UT West Mall @ Guadalupe","44.0"
"Walk Up","996.0","1/3/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","71.0"
"Walk Up","188.0","1/3/2015","13:12:00","2nd & Congress","Riverside @ S. Lamar","51.0"
"Local365","765.0","1/3/2015","13:12:00","5th & Bowie","Convention Center / 4th St. @ MetroRail","9.0"
"Local365","849.0","1/3/2015","13:12:00","5th & Bowie","Convention Center / 4th St. @ MetroRail","9.0"
"Walk Up","191.0","1/3/2015","13:12:00","2nd & Congress","Riverside @ S. Lamar","47.0"
"Walk Up","117.0","1/3/2015","13:12:00","Trinity & 6th Street","Capitol Station / Congress & 11th","11.0"
"Walk Up","555.0","1/3/2015","13:12:00","Trinity & 6th Street","Capitol Station / Congress & 11th","10.0"
"Walk Up","369.0","1/3/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","25.0"
"Walk Up","446.0","1/3/2015","13:12:00","Rainey St @ Cummings","Rainey St @ Cummings","25.0"
"Walk Up","221.0","1/3/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","5th & Bowie","15.0"
"Walk Up","306.0","1/3/2015","13:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","97.0"
"Walk Up","106.0","1/3/2015","13:12:00","Toomey Rd @ South Lamar","Toomey Rd @ South Lamar","96.0"
"Explorer","716.0","1/3/2015","13:12:00","2nd & Congress","Capitol Station / Congress & 11th","13.0"
"Walk Up","955.0","1/3/2015","13:12:00","Republic Square @ Guadalupe & 4th St.","5th & Bowie","14.0"
"Walk Up","8.0","1/3/2015","13:12:00","UT West Mall @ Guadalupe","Bullock Museum @ Congress & MLK","8.0"
"Explorer","30.0","1/3/2015","13:12:00","2nd & Congress","Capitol Station / Congress & 11th","11.0"
"Walk Up","522.0","1/3/2015","13:12:00","UT West Mall @ Guadalupe","Bullock Museum @ Congress & MLK","8.0"
"Walk Up","963.0","1/3/2015","13:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","38.0"
"Walk Up","220.0","1/3/2015","13:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","18.0"
"Walk Up","213.0","1/3/2015","13:12:00","East 6th at Robert Martinez","Riverside @ S. Lamar","43.0"
"Walk Up","470.0","1/3/2015","13:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","17.0"
"Walk Up","8.0","1/3/2015","13:12:00","Bullock Museum @ Congress & MLK","Convention Center / 3rd & Trinity","38.0"
"Walk Up","555.0","1/3/2015","13:12:00","Capitol Station / Congress & 11th","Capitol Station / Congress & 11th","35.0"
"Walk Up","579.0","1/3/2015","13:12:00","Bullock Museum @ Congress & MLK","Convention Center / 3rd & Trinity","38.0"
"Walk Up","861.0","1/3/2015","13:12:00","East 6th at Robert Martinez","Riverside @ S. Lamar","42.0"
"Walk Up","685.0","1/3/2015","14:12:00","Guadalupe & 21st","Rainey St @ Cummings","28.0"
"Local365","850.0","1/3/2015","14:12:00","5th & Bowie","Barton Springs @ Kinney Ave","10.0"
"Walk Up","195.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","Rainey St @ Cummings","37.0"
"Walk Up","105.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","Rainey St @ Cummings","36.0"
"Walk Up","107.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","Rainey St @ Cummings","29.0"
"Walk Up","852.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","112.0"
"Walk Up","169.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","77.0"
"Walk Up","185.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","111.0"
"Walk Up","369.0","1/3/2015","14:12:00","Rainey St @ Cummings","Rainey St @ Cummings","169.0"
"Walk Up","446.0","1/3/2015","14:12:00","Rainey St @ Cummings","Rainey St @ Cummings","176.0"
"Walk Up","470.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","110.0"
"Walk Up","220.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Riverside @ S. Lamar","76.0"
"Walk Up","114.0","1/3/2015","14:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","47.0"
"Walk Up","511.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","77.0"
"Walk Up","976.0","1/3/2015","14:12:00","Long Center @ South 1st & Riverside","Long Center @ South 1st & Riverside","47.0"
"Walk Up","385.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","25.0"
"Walk Up","520.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","76.0"
"Local365","37.0","1/3/2015","14:12:00","2nd & Congress","Republic Square @ Guadalupe & 4th St.","4.0"
"Walk Up","206.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","25.0"
"Walk Up","281.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","75.0"
"Walk Up","853.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","24.0"
"Walk Up","40.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","24.0"
"Walk Up","248.0","1/3/2015","14:12:00","5th & Bowie","8th & Congress","9.0"
"Walk Up","898.0","1/3/2015","14:12:00","Riverside @ S. Lamar","Zilker Park at Barton Springs & William Barton Drive","23.0"
"Walk Up","980.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","129.0"
"Walk Up","254.0","1/3/2015","14:12:00","5th & Bowie","8th & Congress","13.0"
"Explorer","95.0","1/3/2015","14:12:00","Palmer Auditorium","Barton Springs @ Kinney Ave","12.0"
"Annual (Madison B-cycle)","863.0","1/3/2015","14:12:00","ACC - West & 12th","ACC - West & 12th","1.0"
"Explorer","965.0","1/3/2015","14:12:00","Palmer Auditorium","Barton Springs @ Kinney Ave","11.0"
"Walk Up","8.0","1/3/2015","14:12:00","Convention Center / 3rd & Trinity","Rainey St @ Cummings","12.0"
"Walk Up","579.0","1/3/2015","14:12:00","Convention Center / 3rd & Trinity","Rainey St @ Cummings","11.0"
"Walk Up","329.0","1/3/2015","14:12:00","West & 6th St.","Zilker Park at Barton Springs & William Barton Drive","25.0"
"Walk Up","247.0","1/3/2015","14:12:00","West & 6th St.","Zilker Park at Barton Springs & William Barton Drive","24.0"
"Walk Up","150.0","1/3/2015","14:12:00","Palmer Auditorium","West & 6th St.","16.0"
"Walk Up","213.0","1/3/2015","14:12:00","Riverside @ S. Lamar","City Hall / Lavaca & 2nd","14.0"
"Walk Up","970.0","1/3/2015","14:12:00","Palmer Auditorium","West & 6th St.","16.0"
"Walk Up","861.0","1/3/2015","14:12:00","Riverside @ S. Lamar","City Hall / Lavaca & 2nd","13.0"
"Explorer","965.0","1/3/2015","14:12:00","Barton Springs @ Kinney Ave","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Explorer","95.0","1/3/2015","14:12:00","Barton Springs @ Kinney Ave","Zilker Park at Barton Springs & William Barton Drive","16.0"
"Walk Up","25.0","1/3/2015","14:12:00","2nd & Congress","South Congress & Academy","20.0"
"Walk Up","165.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","1.0"
"Explorer","30.0","1/3/2015","14:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","25.0"
"Walk Up","190.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","69.0"
"Explorer","933.0","1/3/2015","14:12:00","Capitol Station / Congress & 11th","City Hall / Lavaca & 2nd","25.0"
"Walk Up","165.0","1/3/2015","14:12:00","City Hall / Lavaca & 2nd","City Hall / Lavaca & 2nd","69.0"
"Walk Up","716.0","1/3/2015","14:12:00","Capitol Station / Congress & 11th","Bullock Museum @ Congress & MLK","10.0"
"Walk Up","925.0","1/3/2015","14:12:00","Capitol Station / Congress & 11th","Bullock Museum @ Congress & MLK","10.0"
"Walk Up","8.0","1/3/2015","14:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","26.0"
"Walk Up","579.0","1/3/2015","14:12:00","Rainey St @ Cummings","Riverside @ S. Lamar","26.0"
"Walk Up","276.0","1/3/2015","14:12:00","5th & Bowie","Palmer Auditorium","30.0"
"Walk Up","439.0","1/3/2015","14:12:00","5th & Bowie","Palmer Auditorium","31.0"
"Walk Up","759.0","1/3/2015","14:12:00","5th & Bowie","Palmer Auditorium","30.0"
"Walk Up","88.0","1/3/2015","14:12:00","Long Center @ South 1st & Riverside","Davis at Rainey Street","198.0"
"Walk Up","928.0","1/3/2015","14:12:00","Long Center @ South 1st & Riverside","Davis at Rainey Street","199.0"
"Walk Up","551.0","1/3/2015","14:12:00","5th & Bowie","Palmer Auditorium","28.0"
"Walk Up","974.0","1/3/2015","14:12:00","5th & Bowie","Palmer Auditorium","27.0"
"Walk Up","79.0","1/3/2015","14:12:00","South Congress & Academy","Bullock Museum @ Congress & MLK","31.0"
"Walk Up","161.0","1/3/2015","14:12:00","South Congress & Academy","Bullock Museum @ Congress & MLK","31.0"
"Walk Up","134.0","1/3/2015","14:12:00","Davis at Rainey Street","Pfluger Bridge @ W 2nd Street","19.0"
"Walk Up","843.0","1/3/2015","14:12:00","Davis at Rainey Street","Pfluger Bridge @ W 2nd Street","19.0"
"Walk Up","221.0","1/3/2015","14:12:00","5th & Bowie","Palmer Auditorium","25.0"
"Explorer","95.0","1/3/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","23.0"
"Explorer","965.0","1/3/2015","14:12:00","Zilker Park at Barton Springs & William Barton Drive","Barton Springs & Riverside","23.0"
"Walk Up","575.0","1/3/2015","15:12:00","Red River @ LBJ Library","UT West Mall @ Guadalupe","21.0"
"Walk Up","393.0","1/3/2015","15:12:00","Red River @ LBJ Library","UT West Mall @ Guadalupe","20.0"
"Local365","37.0","1/3/2015","15:12:00","Republic Square @ Guadalupe & 4th St.","Convention Center / 3rd & Trinity","6.0"
"Walk Up","894.0","1/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Rainey St @ Cummings","29.0"
"Walk Up","558.0","1/3/2015","15:12:00","Capitol Station / Congress & 11th","South Congress & Elizabeth","79.0"
"Walk Up","41.0","1/3/2015","15:12:00","Capitol Station / Congress & 11th","South Congress & Elizabeth","76.0"
"Walk Up","299.0","1/3/2015","15:12:00","Pfluger Bridge @ W 2nd Street","Rainey St @ Cummings","26.0"
"Walk Up","341.0","1/3/2015","15:12:00","South Congress & Academy","South Congress & Academy","1.0"
"Walk Up","54.0","1/3/2015","15:12:00","Capitol Station / Congress & 11th","South Congress & Academy","93.0"
